model,image_id,run,n_points,x_divisor,x_rescaled_ok,x_spread,x_n_plausible,x_disagreement,y_divisor,y_rescaled_ok,y_spread,y_n_plausible,y_disagreement,mixed_axes
gemini-3.1-pro,ab7961,3,39,1.0,1.0,0.24600957310473023,1,0.0,1.0,1.0,0.2751911654010588,1,0.0,False
gemini-3.1-pro,abb05d,3,42,1.0,1.0,0.2227059926981613,1,0.0,1.0,1.0,0.2725138079257712,1,0.0,False
gemini-3.1-pro,ab9e2a,3,40,1.0,1.0,0.14098226838861688,1,0.0,1.0,1.0,0.1642551369059732,1,0.0,False
gemini-3.1-pro,abc926,3,73,1.0,1.0,0.233606511578401,1,0.0,1.0,1.0,0.266718414632496,1,0.0,False
gemini-3.1-pro,abe796,3,41,1.0,1.0,0.2847489684175732,1,0.0,1.0,1.0,0.3111652219639991,1,0.0,False
gemini-3.1-pro,abf2a6,3,33,1.0,1.0,0.17128111240706398,1,0.0,1.0,1.0,0.2705628184935023,1,0.0,False
gemini-3.1-pro,ac484e,3,35,1.0,1.0,0.1160633183979806,1,0.0,1.0,1.0,0.22945827952117206,1,0.0,False
gemini-3.1-pro,acfa9a,3,73,1.0,1.0,0.26432585075289783,1,0.0,100.0,1.0,0.259977552908926,1,0.0,True
gemini-3.1-pro,ad1260,3,41,1.0,1.0,0.27828637687645935,1,0.0,100.0,1.0,0.292246218912698,1,0.0,True
gemini-3.1-pro,ad1e05,3,50,1.0,1.0,0.2912086873704149,1,0.0,1.0,1.0,0.2282013146324972,1,0.0,False
gemini-3.1-pro,ad24c7,3,50,1.0,1.0,0.2898041407571672,1,0.0,1.0,1.0,0.2900157926734336,1,0.0,False
gemini-3.1-pro,ad5e9d,3,37,1.0,1.0,0.23758524670558745,1,0.0,100.0,1.0,0.3292246907586264,1,0.0,True
gemini-3.1-pro,adbe00,3,38,1.0,1.0,0.19530943557152758,1,0.0,1.0,1.0,0.18775259993183435,1,0.0,False
gemini-3.1-pro,ad9e6b,3,21,1.0,1.0,0.22896360205447425,1,0.0,10.0,0.9047619047619048,0.2822897146429485,1,0.0,True
gemini-3.1-pro,ae548c,3,33,1.0,1.0,0.2216595723714072,1,0.0,1.0,1.0,0.1924025280041017,1,0.0,False
gemini-3.1-pro,ae747f,3,42,1.0,1.0,0.23370524296551237,1,0.0,1.0,1.0,0.24932755368178486,1,0.0,False
gemini-3.1-pro,adf8ec,3,15,1.0,1.0,0.17783388003664793,1,0.0,1000.0,1.0,0.19829943687934837,1,0.0,True
gemini-3.1-pro,aed588,3,31,1.0,1.0,0.2744006807768925,1,0.0,1.0,1.0,0.32263967201889143,1,0.0,False
gemini-3.1-pro,aef7af,3,76,1.0,1.0,0.29610058091233205,1,0.0,1.0,1.0,0.2775810630021366,1,0.0,False
gemini-3.1-pro,af0d52,3,11,1.0,1.0,0.16569103977329924,1,0.0,1.0,1.0,0.2585094591999832,1,0.0,False
gemini-3.1-pro,af1e2d,3,23,1.0,1.0,0.23015946637536508,1,0.0,1.0,1.0,0.39116902007755033,1,0.0,False
gemini-3.1-pro,af4220,3,40,1.0,1.0,0.31377380387788906,1,0.0,1.0,1.0,0.2987472803223487,1,0.0,False
gemini-3.1-pro,af423a,3,43,1.0,1.0,0.2715828072626266,1,0.0,1.0,1.0,0.36364861887505495,1,0.0,False
gemini-3.1-pro,aefca8,3,38,1.0,1.0,0.26344510642584157,1,0.0,1.0,1.0,0.21569269331652963,1,0.0,False
gemini-3.1-pro,af24f8,3,50,1.0,1.0,0.05158333064081845,1,0.0,1.0,1.0,0.24005466044215848,1,0.0,False
gemini-3.1-pro,aefb83,3,37,1.0,1.0,0.2947814929078714,1,0.0,10.0,1.0,0.3068888202447826,1,0.0,True
gemini-3.1-pro,af49df,3,32,1.0,1.0,0.20948970738439635,1,0.0,1.0,1.0,0.3610540937224642,1,0.0,False
gemini-3.1-pro,af4f68,3,20,1.0,1.0,0.2679715469970646,1,0.0,10.0,1.0,0.23411693659366037,1,0.0,True
gemini-3.1-pro,af5f27,3,37,1.0,1.0,0.1956626096877039,1,0.0,1.0,1.0,0.2681462483769384,1,0.0,False
gemini-3.1-pro,af9990,3,31,1.0,1.0,0.1646861866169563,1,0.0,1.0,1.0,0.2680460767696332,1,0.0,False
gemini-3.1-pro,afc676,3,44,1.0,1.0,0.23803473946061454,1,0.0,1.0,1.0,0.23215394578911328,1,0.0,False
gemini-3.1-pro,afdcf4,3,44,1.0,1.0,0.3216483019779356,1,0.0,1.0,1.0,0.29802382177790326,1,0.0,False
gemini-3.1-pro,aff2b7,3,33,1.0,1.0,0.2557162827501302,1,0.0,1.0,1.0,0.31588986933747326,1,0.0,False
gemini-3.1-pro,aff6c9,3,40,1.0,1.0,0.27734173414760355,1,0.0,1.0,1.0,0.4107368378901508,1,0.0,False
gemini-3.1-pro,b02217,3,36,1.0,1.0,0.25640094470271446,1,0.0,1000.0,1.0,0.28038960438453064,2,0.17732291666666666,True
gemini-3.1-pro,b0a63b,3,30,1.0,1.0,0.25304720683874166,1,0.0,10.0,1.0,0.2643274484422683,1,0.0,True
gemini-3.1-pro,b0afe4,3,32,1.0,1.0,0.18538389223446572,1,0.0,1.0,1.0,0.2930481975609985,1,0.0,False
gemini-3.1-pro,b0c3be,3,42,1.0,1.0,0.25376719471918796,1,0.0,1.0,1.0,0.26964882259773487,1,0.0,False
gemini-3.1-pro,b02b39,3,68,1.0,1.0,0.20063496738706418,1,0.0,1.0,1.0,0.280616751541448,1,0.0,False
gemini-3.1-pro,b11c7a,3,44,1.0,1.0,0.21770912336577494,1,0.0,1.0,1.0,0.2763587768711517,1,0.0,False
gemini-3.1-pro,b2165e,3,50,1.0,1.0,0.27897012384841496,1,0.0,1000.0,1.0,0.3629872620354604,1,0.0,True
gemini-3.1-pro,b264ce,3,48,1.0,1.0,0.25014960801266284,1,0.0,1.0,1.0,0.31051552117227393,1,0.0,False
gemini-3.1-pro,b28a85,3,44,1.0,1.0,0.2786841869088697,1,0.0,100.0,1.0,0.2993236176768775,1,0.0,True
gemini-3.1-pro,b2c74f,3,50,1.0,1.0,0.0,1,0.0,100.0,1.0,0.14430869689661813,1,0.0,True
gemini-3.1-pro,b2b7a2,3,27,1.0,1.0,0.22234180116030783,1,0.0,1.0,1.0,0.22029242318944525,1,0.0,False
gemini-3.1-pro,b2d2fa,3,31,1.0,1.0,0.2335060556895784,1,0.0,10.0,1.0,0.32344014527489046,1,0.0,True
gemini-3.1-pro,b346f3,3,50,1.0,1.0,0.0,1,0.0,10.0,1.0,2.7755575615628914e-17,0,0.0,True
gemini-3.1-pro,b32f2b,3,35,1.0,1.0,0.2,1,0.0,1.0,1.0,0.26782815081194683,1,0.0,False
gemini-3.1-pro,b33b46,3,45,1.0,1.0,0.23967220412909537,1,0.0,1.0,1.0,0.3141308998207948,1,0.0,False
gemini-3.1-pro,b37071,3,32,1.0,1.0,0.26959967428578246,1,0.0,1.0,1.0,0.220081660980646,1,0.0,False
gemini-3.1-pro,b36130,3,30,1.0,1.0,0.24979124617701612,1,0.0,1.0,1.0,0.35904951685743236,1,0.0,False
gemini-3.1-pro,b3acff,3,46,1.0,1.0,0.23889563571506514,1,0.0,1.0,1.0,0.20623824936452786,1,0.0,False
gemini-3.1-pro,b3b08a,3,35,1.0,1.0,0.0,1,0.0,1.0,1.0,0.09592684287348079,1,0.0,False
gemini-3.1-pro,b3b208,3,36,1.0,1.0,0.24567917325821398,1,0.0,1.0,1.0,0.2659903170520162,1,0.0,False
gemini-3.1-pro,b3bf42,3,31,1.0,1.0,0.22937150250248994,1,0.0,1.0,1.0,0.26775594988584583,1,0.0,False
gemini-3.1-pro,b32bc3,3,30,1.0,1.0,0.28241517900660607,1,0.0,1.0,1.0,0.2918296687376997,1,0.0,False
gemini-3.1-pro,b3c403,3,41,1.0,1.0,0.26915758593771194,1,0.0,1.0,1.0,0.2702141834499758,1,0.0,False
gemini-3.1-pro,b3ddb5,3,40,1.0,1.0,0.2763230672600462,1,0.0,1.0,1.0,0.3497319509281358,1,0.0,False
gemini-3.1-pro,b3e3d8,3,38,1.0,1.0,0.23825194420962778,1,0.0,1.0,1.0,0.3260057950303212,1,0.0,False
gemini-3.1-pro,b434fb,3,33,1.0,1.0,0.15240225156142456,1,0.0,1.0,1.0,0.17427061695502283,1,0.0,False
gemini-3.1-pro,b44e33,3,38,1.0,1.0,0.2558567433744788,1,0.0,1.0,1.0,0.29789566672720774,1,0.0,False
gemini-3.1-pro,b45744,3,45,1.0,1.0,0.27216244241579035,1,0.0,1.0,1.0,0.2555831869120087,1,0.0,False
gemini-3.1-pro,b46333,3,40,1.0,1.0,0.23004564764411434,1,0.0,1.0,1.0,0.1971102166301889,1,0.0,False
gemini-3.1-pro,b47f5a,3,32,1.0,1.0,0.27738736452837937,1,0.0,1.0,1.0,0.2651878756184,1,0.0,False
gemini-3.1-pro,b49400,3,30,1.0,1.0,0.3047395973978804,1,0.0,1.0,1.0,0.2829338360033235,1,0.0,False
gemini-3.1-pro,b4a191,3,32,1.0,1.0,0.25832978408180113,1,0.0,1.0,1.0,0.30814702634253993,1,0.0,False
gemini-3.1-pro,b4f37d,3,16,1.0,1.0,0.3001654166351447,1,0.0,10.0,1.0,0.16327595187833802,1,0.0,True
gemini-3.1-pro,b4a27a,3,34,1.0,1.0,0.23276229762835698,1,0.0,1.0,1.0,0.2899647991999831,1,0.0,False
gemini-3.1-pro,b5613a,3,43,1.0,1.0,0.2904923944962082,1,0.0,1.0,1.0,0.28401665297499257,1,0.0,False
gemini-3.1-pro,b57c53,3,31,1.0,1.0,0.021849928028227238,1,0.0,1.0,1.0,0.16970562748477144,1,0.0,False
gemini-3.1-pro,b516e1,3,36,1.0,1.0,0.22109715198817903,1,0.0,10.0,1.0,0.2629368792488718,1,0.0,True
gemini-3.1-pro,b5d3ae,3,50,1.0,1.0,5.551115123125783e-17,1,0.0,10.0,1.0,0.05772347875864726,1,0.0,True
gemini-3.1-pro,b5edbf,3,36,1.0,1.0,0.20066767410845912,1,0.0,1.0,1.0,0.29517244907233126,1,0.0,False
gemini-3.1-pro,b5dab9,3,36,1.0,1.0,0.2844036157763587,1,0.0,1.0,1.0,0.3081195455030201,1,0.0,False
gemini-3.1-pro,b602c0,3,36,1.0,1.0,0.1845205666211028,1,0.0,1.0,1.0,0.29208488534484894,1,0.0,False
gemini-3.1-pro,b5f7cc,3,30,1.0,1.0,0.24166997928764114,1,0.0,1000.0,1.0,0.14545041155741784,2,0.12323611111111121,True
gemini-3.1-pro,b66ff3,3,58,1.0,1.0,0.31892306334433856,1,0.0,100.0,1.0,0.28377660529410687,1,0.0,True
gemini-3.1-pro,b5d9a8,3,36,1.0,1.0,0.20150130961802154,1,0.0,10.0,0.9444444444444444,0.3012616935899607,1,0.0,True
gemini-3.1-pro,b65aeb,3,36,1.0,1.0,0.19199408427100487,1,0.0,1.0,1.0,0.28632731852433035,1,0.0,False
gemini-3.1-pro,b68951,3,37,1.0,1.0,0.21435031368275348,1,0.0,1000.0,1.0,0.33953064970502467,1,0.0,True
gemini-3.1-pro,b67326,3,30,1.0,1.0,0.2094864089996188,1,0.0,1.0,1.0,0.22228110331040038,1,0.0,False
gemini-3.1-pro,b6c589,3,21,1.0,1.0,0.2894540956168831,1,0.0,100.0,1.0,0.29094966096460656,1,0.0,True
gemini-3.1-pro,b7c621,3,50,1.0,1.0,0.0,1,0.0,1.0,1.0,0.2807624618783644,1,0.0,False
gemini-3.1-pro,b7690d,3,46,1.0,1.0,0.2845112555539095,1,0.0,1.0,1.0,0.2367309935919505,1,0.0,False
gemini-3.1-pro,b80952,3,41,1.0,1.0,0.22712831061417887,1,0.0,1.0,1.0,0.31228466703620456,1,0.0,False
gemini-3.1-pro,b80cf5,3,47,1.0,1.0,0.3085501075266145,1,0.0,1.0,1.0,0.25489663621982,1,0.0,False
gemini-3.1-pro,b81b5a,3,45,1.0,1.0,0.2196128917486909,1,0.0,1.0,1.0,0.2699033425524546,1,0.0,False
gemini-3.1-pro,b86b7d,3,46,1.0,1.0,0.2692635057685173,1,0.0,1.0,1.0,0.3739651758399715,1,0.0,False
gemini-3.1-pro,b83a7a,3,39,1.0,1.0,0.31224347788321355,1,0.0,1.0,1.0,0.34751773092467503,1,0.0,False
gemini-3.1-pro,b87c56,3,73,1.0,1.0,0.23641518005747075,1,0.0,1.0,1.0,0.2916226338188641,1,0.0,False
gemini-3.1-pro,b87aea,3,34,1.0,1.0,0.12756469286229596,1,0.0,1.0,1.0,0.23640985465323275,1,0.0,False
gemini-3.1-pro,b889dd,3,55,1.0,1.0,0.2662524744773075,1,0.0,1.0,1.0,0.2682027110505709,1,0.0,False
gemini-3.1-pro,b8a1c2,3,31,1.0,1.0,0.22878860278840135,1,0.0,10.0,1.0,0.1373835103940782,1,0.0,True
gemini-3.1-pro,b8b56d,3,40,1.0,1.0,0.20651634317893583,1,0.0,1.0,1.0,0.2726599301327571,1,0.0,False
gemini-3.1-pro,b8a4ea,3,58,1.0,1.0,0.16029367741808792,1,0.0,1.0,1.0,0.22762215821058004,1,0.0,False
gemini-3.1-pro,b8c70a,3,33,1.0,1.0,0.22460862809044577,1,0.0,1.0,1.0,0.30281446859011124,1,0.0,False
gemini-3.1-pro,b901b1,3,50,1.0,1.0,0.0,0,0.0,10.0,1.0,0.013806433283074947,0,0.0,True
gemini-3.1-pro,b92f85,3,38,1.0,1.0,0.2843961783992335,1,0.0,1.0,1.0,0.38055879329264564,1,0.0,False
gemini-3.1-pro,b93b7e,3,35,1.0,1.0,0.260519731713828,1,0.0,1000.0,1.0,0.3210953371044246,1,0.0,True
gemini-3.1-pro,b901be,3,48,1.0,1.0,0.2596063225507679,1,0.0,1.0,1.0,0.34265298438556363,1,0.0,False
gemini-3.1-pro,b96ba4,3,44,1.0,1.0,0.30761840091014125,1,0.0,1.0,1.0,0.28203318411518313,1,0.0,False
gemini-3.1-pro,b9bf42,3,32,1.0,1.0,0.225010199421604,1,0.0,1.0,1.0,0.1957826840530081,1,0.0,False
gemini-3.1-pro,b908c7,3,44,1.0,1.0,0.21623802694605004,1,0.0,1.0,1.0,0.29720634510428595,1,0.0,False
gemini-3.1-pro,ba46a0,3,32,1.0,1.0,0.22200083579516092,1,0.0,1.0,1.0,0.2848722781243377,1,0.0,False
gemini-3.1-pro,b9d4f6,3,50,1.0,1.0,0.0,1,0.0,10.0,1.0,1.1102230246251565e-16,1,0.0,True
gemini-3.1-pro,ba648d,3,33,1.0,1.0,0.31926937942608663,1,0.0,1.0,1.0,0.2433976366977418,1,0.0,False
gemini-3.1-pro,ba6d0c,3,42,1.0,1.0,0.23307711880546664,1,0.0,1.0,1.0,0.28218173330718077,1,0.0,False
gemini-3.1-pro,bb34f1,3,12,1.0,1.0,0.08101783068491089,1,0.0,100.0,1.0,0.1096300597464035,1,0.0,True
gemini-3.1-pro,bae388,3,33,1.0,1.0,0.29970839209779826,1,0.0,1.0,1.0,0.364861058879269,1,0.0,False
gemini-3.1-pro,ba9073,3,30,1.0,1.0,0.195202459000905,1,0.0,1.0,1.0,0.22591271667516982,1,0.0,False
gemini-3.1-pro,bb1ef8,3,50,1.0,1.0,0.20056824175327456,1,0.0,1.0,1.0,0.2297382893642242,1,0.0,False
gemini-3.1-pro,bb3926,3,31,1.0,1.0,0.2716780245280181,1,0.0,1.0,1.0,0.28928560325349734,1,0.0,False
gemini-3.1-pro,baf38d,3,45,1.0,1.0,0.2569501810771021,1,0.0,10.0,1.0,0.3114272235299213,0,0.0,True
gemini-3.1-pro,bb23c6,3,32,1.0,1.0,0.2265137878667654,1,0.0,1.0,1.0,0.24058826830032673,1,0.0,False
gemini-3.1-pro,bb4af5,3,56,1.0,1.0,0.1729809732075662,1,0.0,1.0,1.0,0.24869429434712875,1,0.0,False
gemini-3.1-pro,bbc0fc,3,26,1.0,1.0,0.23163427611176735,1,0.0,1.0,1.0,0.24232020724701578,1,0.0,False
gemini-3.1-pro,bb56be,3,48,1.0,1.0,0.2633039936186984,1,0.0,1.0,1.0,0.2990041341222931,1,0.0,False
gemini-3.1-pro,bbc4d8,3,33,1.0,1.0,0.27628288293877107,1,0.0,1.0,1.0,0.2987752778706208,1,0.0,False
gemini-3.1-pro,bbd445,3,33,1.0,1.0,0.36390725516005684,1,0.0,10.0,0.7272727272727273,0.3627305764260578,1,0.0,True
gemini-3.1-pro,bbffc1,3,35,1.0,1.0,0.18470052981593124,1,0.0,1.0,1.0,0.18798610456681122,1,0.0,False
gemini-3.1-pro,bc25a7,3,37,1.0,1.0,0.2916878666336174,1,0.0,1.0,1.0,0.28647424757131057,1,0.0,False
gemini-3.1-pro,bc43bb,3,40,1.0,1.0,0.29013100489261745,1,0.0,100.0,1.0,0.2027219462712412,1,0.0,True
gemini-3.1-pro,bccea2,3,30,1.0,1.0,0.17843299395945061,1,0.0,1.0,1.0,0.38227964749498355,1,0.0,False
gemini-3.1-pro,bcc33b,3,40,1.0,1.0,0.2579310712186494,1,0.0,1.0,1.0,0.24846516355416912,1,0.0,False
gemini-3.1-pro,bca872,3,38,1.0,1.0,0.3341454557457992,1,0.0,1.0,1.0,0.27893346539335057,1,0.0,False
gemini-3.1-pro,bd57a3,3,51,1.0,1.0,0.2153944549932288,1,0.0,1.0,1.0,0.2855013734075698,1,0.0,False
gemini-3.1-pro,bcdde6,3,48,1.0,1.0,0.22942324651540144,1,0.0,1.0,1.0,0.24638347693855878,1,0.0,False
gemini-3.1-pro,bd7a8b,3,30,1.0,1.0,0.22013531192327038,1,0.0,1.0,1.0,0.28473301334564083,1,0.0,False
gemini-3.1-pro,bd8797,3,32,1.0,1.0,0.20879467149271314,1,0.0,1.0,1.0,0.3113150973591708,1,0.0,False
gemini-3.1-pro,bdeb92,3,39,1.0,1.0,0.2416013310307262,1,0.0,1.0,1.0,0.2754500232689574,1,0.0,False
gemini-3.1-pro,bdf30a,3,40,1.0,1.0,0.04841487374764081,1,0.0,100.0,1.0,0.17771887913218448,1,0.0,True
gemini-3.1-pro,be0882,3,50,1.0,1.0,0.021555519014860205,1,0.0,1.0,1.0,0.0,1,0.0,False
gemini-3.1-pro,bec3fa,3,30,1.0,1.0,0.25671103512618143,1,0.0,1.0,1.0,0.2639915823573842,1,0.0,False
gemini-3.1-pro,bef09c,3,48,1.0,1.0,0.2412550373682497,1,0.0,1.0,1.0,0.3633896530317774,1,0.0,False
gemini-3.1-pro,be2ed1,3,36,1.0,1.0,5.551115123125783e-17,0,0.0,1.0,1.0,0.2913707493559484,1,0.0,False
gemini-3.1-pro,becb10,3,23,1.0,1.0,0.20435800159679376,1,0.0,1.0,1.0,0.2618438328787508,1,0.0,False
gemini-3.1-pro,bf05c8,3,30,1.0,1.0,0.2615477436764122,1,0.0,1.0,1.0,0.2631847682184937,1,0.0,False
gemini-3.1-pro,bef1f3,3,125,1.0,1.0,0.17287416926770757,1,0.0,100.0,1.0,0.23659350456003647,1,0.0,True
gemini-3.1-pro,bf2da8,3,43,1.0,1.0,0.2374200044606981,1,0.0,1.0,1.0,0.2557705713743843,1,0.0,False
gemini-3.1-pro,bf66e8,3,38,1.0,1.0,0.21916866346969271,1,0.0,1.0,1.0,0.2836857972809837,1,0.0,False
gemini-3.1-pro,bf4440,3,50,1.0,1.0,0.28305589554008587,1,0.0,1.0,1.0,0.029933259094191537,0,0.0,False
gemini-3.1-pro,bf97aa,3,30,1.0,1.0,0.24197796042890626,1,0.0,1.0,1.0,0.2571443606657984,1,0.0,False
gemini-3.1-pro,bf7fae,3,50,1.0,1.0,0.16826196837075216,1,0.0,1.0,1.0,0.11247800851722083,1,0.0,False
gemini-3.1-pro,bfa4f2,3,20,1.0,1.0,0.2974866845759655,1,0.0,10.0,0.6,0.4432175972081885,1,0.0,True
gemini-3.1-pro,c00ba0,3,36,1.0,1.0,0.28701529188839014,1,0.0,1.0,1.0,0.288665511929946,1,0.0,False
gemini-3.1-pro,c0233f,3,50,1.0,1.0,1.1102230246251565e-16,1,0.0,1.0,1.0,0.0,0,0.0,False
gemini-3.1-pro,c01022,3,40,1.0,1.0,0.18084650950460723,1,0.0,1.0,1.0,0.20100674118048875,1,0.0,False
gemini-3.1-pro,c01b8e,3,32,1.0,1.0,0.2355047770216137,1,0.0,1.0,1.0,0.3077893186067988,1,0.0,False
gemini-3.1-pro,c02580,3,34,1.0,1.0,0.3302239200455385,1,0.0,1.0,1.0,0.3204960741787859,1,0.0,False
gemini-3.1-pro,bfd9c4,3,31,1.0,1.0,0.27092516946672257,1,0.0,1.0,1.0,0.4036359823448553,1,0.0,False
gemini-3.1-pro,c0422a,3,50,1.0,1.0,0.2316031087874254,1,0.0,1000.0,1.0,0.2800854155431875,1,0.0,True
gemini-3.1-pro,c053d2,3,31,1.0,1.0,0.2747429031862273,1,0.0,1.0,1.0,0.3088699149312471,1,0.0,False
gemini-3.1-pro,c05a14,3,52,1.0,1.0,0.22549313152924175,1,0.0,1.0,1.0,0.2726182496810725,1,0.0,False
gemini-3.1-pro,c05976,3,60,1.0,1.0,0.23960447732785703,1,0.0,1.0,1.0,0.2938118729164407,1,0.0,False
gemini-3.1-pro,c05cd5,3,31,1.0,1.0,0.29267221243808356,1,0.0,1.0,1.0,0.312016702239779,1,0.0,False
gemini-3.1-pro,c08f50,3,33,1.0,1.0,0.21307760585219296,1,0.0,10.0,0.9393939393939394,0.29614238193222564,1,0.0,True
gemini-3.1-pro,c0ad6f,3,36,1.0,1.0,0.30657041061828955,1,0.0,1.0,1.0,0.22902554577444836,1,0.0,False
gemini-3.1-pro,c0e167,3,37,1.0,1.0,0.2494476000811941,1,0.0,1.0,1.0,0.2481431406698657,1,0.0,False
gemini-3.1-pro,c10e6e,3,30,1.0,1.0,0.23294467631225707,1,0.0,1.0,1.0,0.31485022894491704,1,0.0,False
gemini-3.1-pro,c15cd3,3,36,1.0,1.0,0.2820992555274398,1,0.0,100.0,1.0,0.30338929072792775,1,0.0,True
gemini-3.1-pro,c1ad1f,3,41,1.0,1.0,0.2441905615274347,1,0.0,1.0,1.0,0.2626766989772861,1,0.0,False
gemini-3.1-pro,c143b6,3,41,1.0,1.0,0.2823330607073004,1,0.0,1.0,1.0,0.28473016542494217,1,0.0,False
gemini-3.1-pro,c228a1,3,48,1.0,1.0,0.2506442220392616,1,0.0,10.0,1.0,0.2881582199456094,0,0.0,True
gemini-3.1-pro,c25357,3,35,1.0,1.0,0.001665986255670087,1,0.0,1000.0,1.0,0.20199009876724155,1,0.0,True
gemini-3.1-pro,c23e50,3,58,1.0,1.0,0.30962320941326765,1,0.0,1000.0,1.0,0.2733390745991777,2,0.17097916666666668,True
gemini-3.1-pro,c27e4e,3,38,1.0,1.0,0.249827641416062,1,0.0,10.0,1.0,0.2917520291915655,1,0.0,True
gemini-3.1-pro,c29a4e,3,48,1.0,1.0,0.2908696700079875,1,0.0,1.0,1.0,0.2619311793359724,1,0.0,False
gemini-3.1-pro,c2db26,3,66,1.0,1.0,0.2501401351962462,1,0.0,100.0,1.0,0.26983487281272334,1,0.0,True
gemini-3.1-pro,c2c5ec,3,36,1.0,1.0,0.20322913997095335,1,0.0,1.0,1.0,0.2845849262468298,1,0.0,False
gemini-3.1-pro,c31d79,3,20,1.0,1.0,0.1362754563375225,1,0.0,100.0,1.0,0.28708709479877353,1,0.0,True
gemini-3.1-pro,c33956,3,35,1.0,1.0,0.2903312675168818,1,0.0,1.0,1.0,0.2978760185865582,1,0.0,False
gemini-3.1-pro,c2a57a,3,68,1.0,1.0,0.23400640277520696,1,0.0,1.0,1.0,0.29950174887278147,1,0.0,False
gemini-3.1-pro,c35930,3,36,1.0,1.0,0.3499244847988326,1,0.0,1.0,1.0,0.27308070416573615,1,0.0,False
gemini-3.1-pro,c36099,3,36,1.0,1.0,0.32353468339271557,1,0.0,100.0,1.0,0.32271549886839423,1,0.0,True
gemini-3.1-pro,c3709c,3,33,1.0,1.0,0.24617664080018994,1,0.0,1.0,1.0,0.26519705236676755,1,0.0,False
gemini-3.1-pro,c3ac4c,3,41,1.0,1.0,0.3648791900334311,1,0.0,10.0,0.8048780487804879,0.3538717708720308,1,0.0,True
gemini-3.1-pro,c3c939,3,42,1.0,1.0,0.234817920488009,1,0.0,1000.0,1.0,0.23303915858307286,1,0.0,True
gemini-3.1-pro,c3cd6a,3,37,1.0,1.0,0.2610491838832979,1,0.0,1.0,1.0,0.3052556437399022,1,0.0,False
gemini-3.1-pro,c3ce89,3,32,1.0,1.0,0.11923584821688483,1,0.0,1.0,1.0,0.1804678706688534,1,0.0,False
gemini-3.1-pro,c3f5f9,3,34,1.0,1.0,0.2098104268736745,1,0.0,1.0,1.0,0.26538279462252423,1,0.0,False
gemini-3.1-pro,c40a65,3,50,1.0,1.0,0.1443086968966181,1,0.0,1.0,1.0,0.28861739379323625,1,0.0,False
gemini-3.1-pro,c40b98,3,35,1.0,1.0,0.28817738301544876,1,0.0,1.0,1.0,0.344825303299973,1,0.0,False
gemini-3.1-pro,c40db1,3,30,1.0,1.0,0.22101407697751344,1,0.0,1.0,1.0,0.21318354116165303,1,0.0,False
gemini-3.1-pro,c41f2f,3,71,1.0,1.0,0.30197294775912903,1,0.0,100.0,1.0,0.26646033643057704,1,0.0,True
gemini-3.1-pro,c46c50,3,48,1.0,1.0,0.22629987076977454,1,0.0,1.0,1.0,0.3022186679606157,1,0.0,False
gemini-3.1-pro,c4b437,3,51,1.0,1.0,0.2669652307853761,1,0.0,100.0,1.0,0.2504230945003497,1,0.0,True
gemini-3.1-pro,c4b8a0,3,31,1.0,1.0,0.17033357735761392,1,0.0,1.0,1.0,0.3224570731056115,1,0.0,False
gemini-3.1-pro,c4be71,3,42,1.0,1.0,0.25350826398620036,1,0.0,1.0,1.0,0.2377969560155248,1,0.0,False
gemini-3.1-pro,c53c23,3,49,1.0,1.0,0.198102190508371,1,0.0,1.0,1.0,0.18238902133089266,1,0.0,False
gemini-3.1-pro,c5ea52,3,50,1.0,1.0,0.1443086968966181,1,0.0,10.0,1.0,5.551115123125783e-17,0,0.0,True
gemini-3.1-pro,c58003,3,54,1.0,1.0,0.2973800204169908,1,0.0,1.0,1.0,0.2668906595268204,1,0.0,False
gemini-3.1-pro,c50a3d,3,43,1.0,1.0,0.2661413820928717,1,0.0,10.0,1.0,0.3147446723321821,1,0.0,True
gemini-3.1-pro,c53dc2,3,38,1.0,1.0,0.2666610254481798,1,0.0,1.0,1.0,0.27874632775241553,1,0.0,False
gemini-3.1-pro,c5fff6,3,50,1.0,1.0,1.1102230246251565e-16,1,0.0,10.0,1.0,0.0,1,0.0,True
gemini-3.1-pro,c642a8,3,37,1.0,1.0,0.17683071433992004,1,0.0,1.0,1.0,0.2371248526901617,1,0.0,False
gemini-3.1-pro,c62001,3,50,1.0,1.0,1.1102230246251565e-16,1,0.0,10.0,1.0,0.14576817210900328,1,0.0,True
gemini-3.1-pro,c65666,3,50,1.0,1.0,0.004737087712930808,1,0.0,10.0,1.0,0.19977683649512523,1,0.0,True
gemini-3.1-pro,c68139,3,42,1.0,1.0,0.2877388586785782,1,0.0,1.0,1.0,0.3304682996176096,1,0.0,False
gemini-3.1-pro,c6a670,3,43,1.0,1.0,0.31010840931408495,1,0.0,1.0,1.0,0.3050529925858125,1,0.0,False
gemini-3.1-pro,c6a6d9,3,38,1.0,1.0,0.2590890711983128,1,0.0,1.0,1.0,0.3300613768155462,1,0.0,False
gemini-3.1-pro,c6c08a,3,39,1.0,1.0,0.31520758008086336,1,0.0,1.0,1.0,0.307529016500038,1,0.0,False
gemini-3.1-pro,c6b002,3,29,1.0,1.0,0.33013419243973496,1,0.0,1.0,1.0,0.19380660156697282,1,0.0,False
gemini-3.1-pro,c6c2cd,3,30,1.0,1.0,0.2551746591389252,1,0.0,1.0,1.0,0.31272725070472085,1,0.0,False
