model,run,image_id,category,n_points,CC,SIM,KL
gpt-5.4-mini,1,b3e3d8,web,43,0.2622881840849142,0.2958290710443719,1.7196970849966648
gpt-5.4-mini,2,b3e3d8,web,34,0.20462585483814896,0.2781634826422367,1.86662349809619
gpt-5.4-mini,1,b3ddb5,mobile,39,0.36331010530494645,0.4127594024426857,1.3013905053196444
gpt-5.4-mini,3,b3e3d8,web,40,0.005487906061630231,0.1822085023723153,4.2021768191166275
gpt-5.4-mini,2,b3ddb5,mobile,39,0.3457750094055019,0.3534447107825224,1.6850990631631424
gpt-5.4-mini,3,b3ddb5,mobile,40,0.48553385799114557,0.5172028778281161,1.127389546398574
gpt-5.4-mini,2,b45744,desktop,40,0.5397098781836879,0.5008082426771923,0.8673421266442094
gpt-5.4-mini,1,b45744,desktop,41,0.5392889825740327,0.5048538935160212,0.9033398594573123
gpt-5.4-mini,3,b45744,desktop,40,0.541354633600325,0.4830114752626109,0.8882888336858149
gpt-5.4-mini,2,b46333,poster,41,-0.04756478994336149,0.22952699533741538,2.382386346855194
gpt-5.4-mini,1,b46333,poster,40,-0.05706715014273077,0.2345815203279349,2.8886131422140946
gpt-5.4-mini,3,b46333,poster,40,-0.025964498571809623,0.2541801654064568,2.8030674481461113
gpt-5.4-mini,1,b44e33,mobile,38,0.0020441624574207827,0.3016586849419123,3.186471455990979
gpt-5.4-mini,1,b434fb,poster,40,0.548916914038102,0.4679791674090652,1.9301711733967417
gpt-5.4-mini,2,b434fb,poster,40,0.6652252373530185,0.5436980711919899,1.2110393675898057
gpt-5.4-mini,3,b434fb,poster,40,0.4778664235866171,0.4256592656239908,1.453960389959538
gpt-5.4-mini,3,b44e33,mobile,34,0.003951058625393817,0.2987365416981741,3.2774265766241744
gpt-5.4-mini,2,b44e33,mobile,38,0.0781949311098293,0.3387537633941199,2.930300408192804
gpt-5.4-mini,1,b47f5a,desktop,40,0.29236486718241206,0.3869439421339729,1.3358461008863807
gpt-5.4-mini,1,b49400,desktop,38,0.6158827277535632,0.4965318128458343,1.3745180459900606
gpt-5.4-mini,3,b47f5a,desktop,42,0.20739655756513403,0.4079195902592458,1.3125846850348295
gpt-5.4-mini,2,b47f5a,desktop,41,0.2774239875467318,0.38642134687895585,1.2957977635032876
gpt-5.4-mini,1,b4a191,poster,42,0.06671593752170299,0.4075932955780791,1.636391534775916
gpt-5.4-mini,2,b49400,desktop,44,0.5247811611537093,0.4316334600355227,1.4138271034566605
gpt-5.4-mini,3,b49400,desktop,39,0.40537811565924237,0.3637837068470755,1.5283881601809812
gpt-5.4-mini,2,b4a191,poster,40,0.06107742395952012,0.40219192157758055,1.654718649425664
gpt-5.4-mini,3,b4a191,poster,40,0.19682902811232014,0.4159082453549173,1.4228465535904742
gpt-5.4-mini,2,b4a27a,web,37,0.22606556430519617,0.30426856427693855,1.6269504490206614
gpt-5.4-mini,1,b4f37d,desktop,45,0.3794526111646731,0.39393721310066876,1.134496693076877
gpt-5.4-mini,1,b4a27a,web,44,0.37364657000300927,0.33339407773297475,1.3368631769537245
gpt-5.4-mini,3,b4a27a,web,39,0.24613270032689585,0.31198151944878494,2.04325713295328
gpt-5.4-mini,2,b4f37d,desktop,40,0.2991521701551765,0.3921363142418786,1.4795954887673697
gpt-5.4-mini,1,b516e1,poster,36,0.20158090523446096,0.3730454393636334,1.2475845739868618
gpt-5.4-mini,3,b4f37d,desktop,40,0.3446839511495666,0.4099771512020746,1.2100341631847766
gpt-5.4-mini,3,b516e1,poster,40,0.44871981623329027,0.43919707949356634,0.9580563031332174
gpt-5.4-mini,2,b516e1,poster,40,0.3045045180053511,0.4262640238546863,1.0824231927065617
gpt-5.4-mini,2,b5613a,web,40,-0.05500100311120065,0.20429744391342883,2.9570122208914302
gpt-5.4-mini,3,b5613a,web,42,0.07161105363372203,0.22463020965598401,2.23021563526248
gpt-5.4-mini,1,b5613a,web,44,0.14367383535064232,0.26279256139229623,2.0102012050956777
gpt-5.4-mini,1,b57c53,desktop,40,0.7882818016781608,0.5493651970742527,0.7379442600079238
gpt-5.4-mini,1,b5d3ae,desktop,40,0.49313937747499365,0.4023949741758377,1.0987936701953245
gpt-5.4-mini,3,b57c53,desktop,39,0.7417648127528161,0.5442729925422201,0.9812727455048031
gpt-5.4-mini,2,b57c53,desktop,40,0.6920022062329746,0.5972514849309987,0.813708288785121
gpt-5.4-mini,3,b5d3ae,desktop,41,0.2644773934246231,0.32062800685046006,1.4189851897971035
gpt-5.4-mini,2,b5d3ae,desktop,40,0.4008420346325051,0.3789438966693909,1.257307908929285
gpt-5.4-mini,1,b5dab9,desktop,41,0.3909947256167462,0.43088110884810965,1.086494251564333
gpt-5.4-mini,2,b5dab9,desktop,40,0.26938906873090807,0.40794181569618465,1.3054894812329152
gpt-5.4-mini,3,b5dab9,desktop,40,0.24451427542777204,0.3821837747724548,1.7776711451964253
gpt-5.4-mini,1,b5edbf,poster,39,0.1304251138039575,0.24796120580582312,2.5540171679723214
gpt-5.4-mini,2,b5edbf,poster,44,0.04443070550383639,0.2111096232984163,2.8033689967406743
gpt-5.4-mini,1,b602c0,poster,40,0.6449183220709608,0.5133048810610606,0.7041643965439022
gpt-5.4-mini,3,b5edbf,poster,44,0.09568251496321309,0.23993001395570282,2.185131831081908
gpt-5.4-mini,2,b602c0,poster,45,0.6029021889330483,0.4925488548915998,0.7778025368778541
gpt-5.4-mini,3,b602c0,poster,41,0.6641217162428364,0.5178335514534451,0.6935573716066007
gpt-5.4-mini,1,b5d9a8,mobile,37,0.11178565699117236,0.30003677999119277,2.8787013497301257
gpt-5.4-mini,3,b5d9a8,mobile,40,0.067720432380348,0.2763114661497957,3.084673791465997
gpt-5.4-mini,2,b5d9a8,mobile,39,0.12836307723389828,0.2785401188892579,3.1867062330377296
gpt-5.4-mini,3,b66ff3,web,42,0.20172796430908457,0.3085015663977953,1.635798396944417
gpt-5.4-mini,1,b66ff3,web,46,0.3727990790397976,0.35515695908713263,1.2866663746609386
gpt-5.4-mini,2,b66ff3,web,42,0.1537717744220672,0.25882421107848713,1.758100568505046
gpt-5.4-mini,1,b5f7cc,poster,40,0.2102569381654792,0.2798696038930107,4.608728104060024
gpt-5.4-mini,2,b5f7cc,poster,42,0.341396289609655,0.36103001170211013,2.281597172935453
gpt-5.4-mini,3,b5f7cc,poster,44,0.13982887574802402,0.24785865517157818,3.97051083898719
gpt-5.4-mini,3,b67326,web,40,0.17472247351570028,0.3484993840205684,1.6147444730692881
gpt-5.4-mini,1,b67326,web,39,0.3327136214837595,0.41481367240380695,1.3611710458852673
gpt-5.4-mini,2,b67326,web,45,0.12297502644400979,0.32057587789315567,1.9791104354899158
gpt-5.4-mini,1,b65aeb,mobile,42,0.1744870572520982,0.32256240224308236,3.379655357230862
gpt-5.4-mini,1,b68951,web,40,0.21243752631204477,0.3114894943365083,1.478468279942349
gpt-5.4-mini,2,b65aeb,mobile,46,0.23794112076759788,0.36899807527105677,2.3990803076257152
gpt-5.4-mini,3,b65aeb,mobile,40,0.1771924337317995,0.33109143278978115,3.1565552139134447
gpt-5.4-mini,2,b68951,web,38,0.21979014627926868,0.3301299779958192,1.5034564929536167
gpt-5.4-mini,3,b68951,web,44,0.15575758999558265,0.3465462338546671,1.4604878595143067
gpt-5.4-mini,1,b7690d,poster,43,0.16878387462975186,0.3028709326709811,2.8668026147773262
gpt-5.4-mini,3,b7690d,poster,40,0.2314590516013345,0.3341935075789193,1.6761519378487033
gpt-5.4-mini,2,b7690d,poster,45,0.28733316066224124,0.3230838534830834,1.8979521496006875
gpt-5.4-mini,1,b80952,mobile,42,0.13240923932004567,0.2953847816482093,2.2537129745393414
gpt-5.4-mini,2,b80952,mobile,39,0.32591608110549186,0.3866859621919148,1.3401925221703177
gpt-5.4-mini,3,b80952,mobile,40,0.01830765726341114,0.28545588238383546,2.1413124093540024
gpt-5.4-mini,3,b6c589,mobile,34,0.025371603585113176,0.2637399985328178,4.110642278975703
gpt-5.4-mini,1,b7c621,poster,40,0.23989032123859794,0.4154701644489338,2.068504458328471
gpt-5.4-mini,1,b6c589,mobile,35,0.04024296312740501,0.2896508134619906,3.807595343713926
gpt-5.4-mini,2,b6c589,mobile,40,0.01514022873038625,0.2758564773094622,3.1639174046432945
gpt-5.4-mini,2,b7c621,poster,32,0.14991200724037662,0.31084328981982473,2.9768011778847265
gpt-5.4-mini,3,b7c621,poster,41,0.21626178485019487,0.40627665050908457,3.802360114474963
gpt-5.4-mini,1,b80cf5,poster,40,0.29318178899863534,0.4381519164767538,2.2112028883773043
gpt-5.4-mini,1,b81b5a,web,43,0.45462257392705935,0.41559819919715296,1.061241401029904
gpt-5.4-mini,3,b81b5a,web,38,0.20111553668191118,0.2786499067577122,3.4640762461372114
gpt-5.4-mini,3,b80cf5,poster,42,0.05246836136092191,0.3234813629455924,2.907244242714056
gpt-5.4-mini,2,b81b5a,web,44,0.24761973769087864,0.33437804337416444,1.6034207794773123
gpt-5.4-mini,2,b80cf5,poster,40,0.18620473105910984,0.4027822539058392,1.7215443911055297
gpt-5.4-mini,1,b86b7d,desktop,38,0.7238210606826895,0.4810495872532481,1.4795757319782967
gpt-5.4-mini,2,b86b7d,desktop,43,0.6634945209651147,0.4678434732008333,1.516256107854322
gpt-5.4-mini,3,b86b7d,desktop,41,0.5528218032798277,0.3703438743341275,1.743428058352439
gpt-5.4-mini,2,b87aea,web,40,0.33679563080373665,0.4138437841078833,1.4464001861127387
gpt-5.4-mini,1,b83a7a,mobile,40,0.38837060279251867,0.3964978184681842,1.8112536485974207
gpt-5.4-mini,3,b87aea,web,42,0.35171911454519783,0.41447030188064216,1.2475887030670358
gpt-5.4-mini,1,b87aea,web,40,0.3186466558293178,0.3807171502369338,1.5862497243356515
gpt-5.4-mini,2,b83a7a,mobile,38,0.2643724594389891,0.32107654428630955,2.1912953892473372
gpt-5.4-mini,1,b889dd,desktop,41,0.18090065479076112,0.29467287691660343,2.5330327837021422
gpt-5.4-mini,3,b83a7a,mobile,37,0.2948609337966582,0.3269999572284433,2.1849719163500647
gpt-5.4-mini,2,b889dd,desktop,45,0.0615215835173159,0.27241046982928324,2.8300721285483332
gpt-5.4-mini,3,b889dd,desktop,45,0.1865955498967741,0.3165748137937191,1.7320559288305597
gpt-5.4-mini,1,b87c56,mobile,35,-0.07645932163981617,0.18559650473409278,5.578758408413291
gpt-5.4-mini,2,b87c56,mobile,41,-0.07667805370925608,0.2029213585032921,4.931417501273036
gpt-5.4-mini,3,b87c56,mobile,40,-0.08106761855636156,0.18334191570475025,5.673397479165396
gpt-5.4-mini,1,b8b56d,mobile,40,0.048809185649798,0.4451172035475952,1.0595271821639416
gpt-5.4-mini,3,b8b56d,mobile,45,0.17967148651954454,0.47154892888076105,0.829959551789118
gpt-5.4-mini,2,b8b56d,mobile,36,-0.20150562326164997,0.34183924615714395,1.9423508078983245
gpt-5.4-mini,1,b8a1c2,poster,40,0.27665472115048534,0.35806326275922606,3.221314305104924
gpt-5.4-mini,1,b8a4ea,mobile,36,0.006618260124991716,0.2753364716750193,2.732480153667192
gpt-5.4-mini,2,b8a4ea,mobile,37,0.184418825216127,0.3696975656400465,2.2980377835906323
gpt-5.4-mini,3,b8a4ea,mobile,38,0.22185891103523975,0.39025487567398603,1.9508392820535976
gpt-5.4-mini,3,b8a1c2,poster,39,0.32846424386299516,0.3667603894024828,2.7202953474139933
gpt-5.4-mini,2,b8a1c2,poster,40,0.24015815612340102,0.29297798787163876,4.172856179720293
gpt-5.4-mini,1,b901b1,web,49,0.4587564587082723,0.45373587063790416,1.0773649384854602
gpt-5.4-mini,2,b901b1,web,46,0.3260457875787798,0.4025573876209773,1.1430236529854136
gpt-5.4-mini,1,b8c70a,mobile,41,0.00584786302253411,0.2761785794477171,3.381866654256416
gpt-5.4-mini,3,b901b1,web,44,0.4159337325414876,0.4066717416309603,1.0759636673853021
gpt-5.4-mini,2,b8c70a,mobile,36,0.07067594294235266,0.29171156128673276,3.3880870805560734
gpt-5.4-mini,3,b8c70a,mobile,41,-0.025917209289938344,0.24559601542038123,3.565446002769441
gpt-5.4-mini,1,b908c7,web,40,0.1772263542142331,0.24391573354588297,1.9005768691381595
gpt-5.4-mini,2,b908c7,web,39,0.20957018418835516,0.25348252150355877,1.832202808230766
gpt-5.4-mini,3,b908c7,web,41,0.3333738372068247,0.3007930663322419,1.6026613159977787
gpt-5.4-mini,2,b901be,poster,41,-0.06090829371796278,0.1576576178123256,4.98753967133381
gpt-5.4-mini,3,b901be,poster,40,0.040961537455526685,0.22669482563756382,3.031599689587231
gpt-5.4-mini,1,b93b7e,web,38,0.12868555321626962,0.4120283963934883,1.6806852964579055
gpt-5.4-mini,1,b901be,poster,38,-0.030018821333676934,0.19911846606660843,3.840383695729615
gpt-5.4-mini,2,b93b7e,web,40,0.06346009722614995,0.40383629355160017,1.7607921355671392
gpt-5.4-mini,3,b93b7e,web,42,0.2012831797831864,0.4546822012275345,1.1598882830590413
gpt-5.4-mini,1,b92f85,mobile,40,0.38487986096517623,0.3232995995305529,2.5250226592397094
gpt-5.4-mini,2,b92f85,mobile,40,0.3886704022204649,0.3446342196272776,2.095306098137684
gpt-5.4-mini,3,b92f85,mobile,40,0.4637717220373059,0.36962663157545345,2.1385432355216225
gpt-5.4-mini,1,b9bf42,desktop,39,0.17977041559434473,0.3145809153599086,1.770632324875241
gpt-5.4-mini,1,b9d4f6,poster,40,0.44211579756292263,0.41492279755630873,1.2055813421262114
gpt-5.4-mini,2,b9d4f6,poster,41,0.36766376314759774,0.3998182285130271,1.270130619010494
gpt-5.4-mini,2,b9bf42,desktop,38,0.412300964680287,0.4285504600802005,1.1487652416200183
gpt-5.4-mini,1,b96ba4,desktop,40,0.2259790191951579,0.40983374660429406,1.3734226052788128
gpt-5.4-mini,2,b96ba4,desktop,39,0.4639320232460915,0.5231816438628137,1.1098732224390242
gpt-5.4-mini,3,b9bf42,desktop,40,0.29781620399402375,0.38384605502005215,1.4758122172411121
gpt-5.4-mini,3,b96ba4,desktop,40,0.18309892440681674,0.3851951110318875,1.8298284820911817
gpt-5.4-mini,3,b9d4f6,poster,39,0.37435596444523667,0.4070451150782463,1.1924305620665105
gpt-5.4-mini,1,ba46a0,web,43,0.04344732407844871,0.20437200005923004,2.1686091780471477
gpt-5.4-mini,1,ba648d,desktop,39,0.3086154817265745,0.29014186956789034,1.8169260358855557
gpt-5.4-mini,2,ba46a0,web,39,0.10866020954040474,0.24043464649097143,1.9270718946517993
gpt-5.4-mini,3,ba46a0,web,48,-0.05854216998610704,0.20497339870940226,2.8224660485871844
gpt-5.4-mini,2,ba648d,desktop,37,0.4389196367971523,0.3504293281329896,1.4134830736411208
gpt-5.4-mini,3,ba648d,desktop,40,0.4764194652818913,0.3540758237303554,1.3018747632354286
gpt-5.4-mini,1,ba6d0c,poster,40,-0.03871778827283533,0.37421218988531507,1.6614627240232653
gpt-5.4-mini,3,ba6d0c,poster,38,-0.06707425927429853,0.3299319086464633,2.643101962383402
gpt-5.4-mini,2,ba6d0c,poster,41,-0.16761516496019557,0.3200652676981167,2.8113708586385706
gpt-5.4-mini,1,ba9073,web,39,0.31807565927041714,0.3986340851872564,1.3975379794801304
gpt-5.4-mini,3,ba9073,web,38,0.47739135171974456,0.4556552835558742,1.3858309576161392
gpt-5.4-mini,2,ba9073,web,43,0.23090042644674225,0.3541564458565257,1.8238674858124229
gpt-5.4-mini,1,baf38d,web,37,0.23280724988012577,0.3624437299796781,1.4074290159992977
gpt-5.4-mini,2,baf38d,web,39,0.2714327551032357,0.37189174800970826,1.3060343182378613
gpt-5.4-mini,3,baf38d,web,38,0.22977116837187858,0.3849917890725627,1.3622222878950256
gpt-5.4-mini,1,bb23c6,mobile,38,0.38669409869593385,0.5971182916097088,0.7131476303792068
gpt-5.4-mini,3,bb23c6,mobile,41,0.31561340495033197,0.5938202378334954,0.5549372949732352
gpt-5.4-mini,2,bb23c6,mobile,41,0.28729361039104173,0.5779440826147024,0.6054561171895871
gpt-5.4-mini,2,bb1ef8,desktop,42,0.5365252864026347,0.3781324311176729,1.6422146832300888
gpt-5.4-mini,1,bb1ef8,desktop,42,0.6596455867186322,0.5044186845036703,1.1890790150167778
gpt-5.4-mini,3,bb1ef8,desktop,45,0.5163240486976346,0.38930332447644034,1.507591485562837
gpt-5.4-mini,1,bae388,mobile,41,0.302596711704544,0.3853157711106399,1.8675485059602928
gpt-5.4-mini,2,bae388,mobile,36,0.019768569812752324,0.25062455378374104,3.87766417219638
gpt-5.4-mini,3,bae388,mobile,40,0.24883966498014323,0.36748580702427575,2.297935058983186
gpt-5.4-mini,1,bb3926,poster,39,0.20992309077920424,0.4830102357856475,0.9192430206493978
gpt-5.4-mini,2,bb3926,poster,40,0.056836131858128455,0.46351731027011767,1.0371321235669375
gpt-5.4-mini,3,bb3926,poster,43,0.09468863662127058,0.44422420600099705,1.015101916165542
gpt-5.4-mini,1,bb4af5,web,44,0.6107563849392045,0.3528800775701647,1.2058542601712248
gpt-5.4-mini,1,bbc0fc,poster,41,0.14670902805978014,0.3344331058810527,1.3669020837091885
gpt-5.4-mini,3,bb4af5,web,36,-0.016898572412144618,0.22015255402035944,2.601379751919565
gpt-5.4-mini,2,bb4af5,web,42,0.23400064273739093,0.2990308784528774,1.6067849639991423
gpt-5.4-mini,2,bbc0fc,poster,40,0.330907189349177,0.3610884914505822,1.2146617977571201
gpt-5.4-mini,3,bbc0fc,poster,42,0.24984842421887998,0.3463641965248847,1.2713285328216795
gpt-5.4-mini,1,bb56be,poster,40,0.31501808974645795,0.37519828917953535,1.3707034312381154
gpt-5.4-mini,2,bb56be,poster,40,0.10040265376097109,0.3154711188956437,1.7863065166606675
gpt-5.4-mini,3,bb56be,poster,39,0.4957318540089891,0.4662692887065994,1.038769957333502
gpt-5.4-mini,1,bbc4d8,web,36,0.0413830587120975,0.36367603449914765,1.506759271290512
gpt-5.4-mini,2,bbc4d8,web,38,0.09046380489870859,0.34510610208171016,1.3447932113134464
gpt-5.4-mini,3,bbc4d8,web,38,0.03602260473788978,0.33051681148374634,1.3918825507588215
gpt-5.4-mini,3,bb34f1,poster,41,0.49904361049932416,0.45523415770356235,2.7486654741090413
gpt-5.4-mini,1,bb34f1,poster,36,0.4665201707455756,0.4633359206269867,2.4877255535885885
gpt-5.4-mini,2,bbd445,desktop,40,0.07581904542419225,0.3199186326702278,2.3769928703293504
gpt-5.4-mini,2,bb34f1,poster,41,0.5937774079915874,0.5673394941089526,1.5520635446589055
gpt-5.4-mini,3,bbd445,desktop,45,0.1528740991990009,0.3551690418004498,1.6397947580298742
gpt-5.4-mini,1,bbd445,desktop,39,0.12382410683125035,0.3658468564508834,1.6107368671265263
gpt-5.4-mini,1,bbffc1,poster,36,0.20101733652259013,0.37332035016356235,2.772116249953339
gpt-5.4-mini,2,bbffc1,poster,38,0.11862800862611901,0.33534606881616835,3.2485121330820754
gpt-5.4-mini,3,bbffc1,poster,36,0.0008104760985046702,0.2539614551355508,5.0516613939764
gpt-5.4-mini,2,bc25a7,mobile,38,0.4431414287849086,0.4360278425373703,1.5582630503303578
gpt-5.4-mini,1,bc25a7,mobile,40,0.16845149173502538,0.31245728041465665,2.6932175780255894
gpt-5.4-mini,3,bc25a7,mobile,40,0.19719755038908976,0.2899040137111049,2.7250876720734607
gpt-5.4-mini,3,bc43bb,mobile,48,0.14349737553617256,0.2873159733235553,3.838976868358115
gpt-5.4-mini,2,bc43bb,mobile,41,-0.010251095887954174,0.18517620148374664,5.4915762158658135
gpt-5.4-mini,1,bc43bb,mobile,40,-0.12292153987899077,0.15476470421179106,5.453022595938211
gpt-5.4-mini,1,bccea2,web,41,0.4516670253286238,0.42324444045112974,1.2729950373311152
gpt-5.4-mini,2,bccea2,web,39,0.4915650028934936,0.41589978760230795,1.1588839546895155
gpt-5.4-mini,3,bccea2,web,39,0.3906823119728441,0.3993342312973906,1.2552359162033175
gpt-5.4-mini,1,bca872,mobile,40,0.2477637118758121,0.3469248099754252,2.102845069808602
gpt-5.4-mini,1,bcdde6,web,46,0.20019156522079581,0.37315235553185283,1.540458225283785
gpt-5.4-mini,2,bca872,mobile,39,0.17848761498873247,0.3157043996780977,2.6033425667475187
gpt-5.4-mini,2,bcdde6,web,37,0.2853779982307765,0.38229527233521154,1.16498184015727
gpt-5.4-mini,3,bcdde6,web,46,0.04844183429996728,0.3188789388987685,1.720230715686074
gpt-5.4-mini,3,bca872,mobile,38,0.2436634597425219,0.3531071874381589,2.386261558995942
gpt-5.4-mini,2,bcc33b,poster,44,0.004089489375315905,0.15642464676753506,3.8980140091002173
gpt-5.4-mini,1,bcc33b,poster,40,-0.05067250802556634,0.09317677803182316,6.934424755355726
gpt-5.4-mini,2,bd7a8b,poster,40,0.05611729071539614,0.2938386713639121,1.7017656970323638
gpt-5.4-mini,3,bcc33b,poster,41,-0.09396668523141696,0.12163703779977876,7.042211688414101
gpt-5.4-mini,1,bd57a3,web,38,0.13923870612152875,0.3045101578541051,2.9530274064564965
gpt-5.4-mini,3,bd57a3,web,41,0.07909102685936538,0.25924280128413524,2.228656709109243
gpt-5.4-mini,2,bd57a3,web,43,0.20811849599324445,0.3149590402727065,1.6354009873903521
gpt-5.4-mini,1,bd7a8b,poster,43,-0.19490884911849876,0.2158598033561756,4.059356372717541
gpt-5.4-mini,3,bd7a8b,poster,39,0.07648447001856665,0.30400485625522206,2.5148757096262204
gpt-5.4-mini,2,bd8797,poster,40,0.39179900925765976,0.43024089999848897,1.0468092315209485
gpt-5.4-mini,1,bd8797,poster,41,0.07672988315683266,0.3157795880770426,1.6137400436091776
gpt-5.4-mini,3,bd8797,poster,40,0.18833616187851826,0.358488787878092,1.3452122983462214
gpt-5.4-mini,1,bdf30a,desktop,40,0.43873659310331303,0.5151898392810388,0.8175864279117095
gpt-5.4-mini,2,bdf30a,desktop,37,0.3652030636200755,0.48065760790992135,1.2279919069870182
gpt-5.4-mini,2,be0882,desktop,45,0.5150888057635663,0.43762501690517386,1.3660479924409032
gpt-5.4-mini,3,bdf30a,desktop,38,0.347898683139121,0.4573552433430307,1.1094029233342204
gpt-5.4-mini,1,be0882,desktop,42,0.5187688479862855,0.4573075101363364,1.2491141888515305
gpt-5.4-mini,3,bdeb92,web,40,0.4314981085517356,0.3662663534430544,1.2041868936063997
gpt-5.4-mini,2,bdeb92,web,46,0.30725479354445473,0.32057574134505107,1.5308002520748483
gpt-5.4-mini,1,bdeb92,web,42,0.3645563408907953,0.34788439448464586,1.3595096360681962
gpt-5.4-mini,3,be0882,desktop,44,0.41428245583336865,0.4034002765386987,1.3442186805541012
gpt-5.4-mini,1,bec3fa,poster,38,0.16009899555406862,0.34982200518190165,1.4902577765454552
gpt-5.4-mini,2,bec3fa,poster,40,0.12122278981939164,0.34952927606275874,1.652426754586392
gpt-5.4-mini,3,bec3fa,poster,40,0.11172647324859347,0.3180328737663557,1.621585487417532
gpt-5.4-mini,1,be2ed1,web,43,0.4803670615406435,0.38856463674587305,1.2223814641108186
gpt-5.4-mini,2,be2ed1,web,40,0.2745122015886472,0.3001099378763236,1.9484577010111037
gpt-5.4-mini,3,be2ed1,web,42,0.38330066588832135,0.3457034330504216,1.6144441295776109
gpt-5.4-mini,2,bef09c,desktop,39,0.11906078261515665,0.3532303839597473,1.758902531012865
gpt-5.4-mini,1,bef09c,desktop,46,0.14613455316721663,0.3549913361174987,1.5654102862892898
gpt-5.4-mini,3,bef09c,desktop,40,0.23827800951707237,0.36614717121758,1.499111280306938
gpt-5.4-mini,1,bef1f3,web,45,0.35099434344110136,0.3664182609134217,1.2741432485800404
gpt-5.4-mini,2,bef1f3,web,40,0.15560531092644037,0.28779600340502726,2.0127101350565564
gpt-5.4-mini,3,bef1f3,web,39,0.2617077140835081,0.28878925374033865,1.6300688819601796
gpt-5.4-mini,2,becb10,mobile,41,0.27078620160440586,0.3824293824754551,2.143910091704416
gpt-5.4-mini,1,bf05c8,desktop,46,0.1472227918729006,0.3427978284384372,2.0140201010434033
gpt-5.4-mini,2,bf05c8,desktop,45,0.2644171049491263,0.37330621083587434,1.7917668364728678
gpt-5.4-mini,1,becb10,mobile,40,0.23964575692529655,0.35998650438222546,1.9153242344490136
gpt-5.4-mini,3,becb10,mobile,39,0.22616635948599667,0.3760405571982205,1.6908291633845431
gpt-5.4-mini,3,bf05c8,desktop,40,0.13157844205506145,0.34384154996055605,1.6814737699683804
gpt-5.4-mini,2,bf2da8,desktop,44,0.4291018196619856,0.4870286491838909,1.1182959653711415
gpt-5.4-mini,1,bf2da8,desktop,41,0.22453236289123185,0.415914320968204,1.4849027022304266
gpt-5.4-mini,3,bf2da8,desktop,43,0.19270506638904472,0.3731251283918637,1.5014708308621167
gpt-5.4-mini,1,bf4440,desktop,47,0.4789706864035933,0.4589741412346224,1.1751535822401262
gpt-5.4-mini,1,bf66e8,desktop,40,0.3552596202799967,0.4220427290932406,1.265040641226455
gpt-5.4-mini,2,bf4440,desktop,40,0.3340984370115015,0.3759429831487518,1.7973423219570484
gpt-5.4-mini,2,bf66e8,desktop,45,0.28477980426701854,0.3862307865593457,1.1767243472110087
gpt-5.4-mini,3,bf66e8,desktop,39,0.31135284448178807,0.4041933808323531,1.2758538441138323
gpt-5.4-mini,3,bf4440,desktop,47,0.32029906419809634,0.37386540434790105,1.8696888299979753
gpt-5.4-mini,1,bf97aa,desktop,39,0.2540401964148033,0.3545860876060443,2.084623776964507
gpt-5.4-mini,2,bf97aa,desktop,39,0.3154191779829667,0.36762836565445867,2.1022772653678428
gpt-5.4-mini,3,bf97aa,desktop,44,0.2955473595123449,0.38178475539595946,2.3982412393974895
gpt-5.4-mini,2,bfa4f2,web,41,-0.09796541849410949,0.18348046192836726,3.5322410409011753
gpt-5.4-mini,1,bfa4f2,web,40,0.28827397856070436,0.3300763130300354,1.6510915516161948
gpt-5.4-mini,3,bfa4f2,web,38,0.30236195751045447,0.333611406116488,1.885480855917118
gpt-5.4-mini,3,bf7fae,mobile,36,0.010010104315205317,0.3131397920219287,2.8324170492643264
gpt-5.4-mini,1,c00ba0,desktop,44,0.24866892590459228,0.383040539150928,1.4372061761530508
gpt-5.4-mini,2,c00ba0,desktop,44,0.19466249549224157,0.35401631271216233,1.4416152896726122
gpt-5.4-mini,1,bf7fae,mobile,40,-0.0003305007941174083,0.29448261255157365,3.4100936043722037
gpt-5.4-mini,2,bf7fae,mobile,40,0.23044307772311284,0.3883977281077566,2.4209382404512714
gpt-5.4-mini,3,c00ba0,desktop,37,0.3107171984435695,0.3898975756938541,1.2522056936454424
gpt-5.4-mini,1,c01b8e,mobile,36,0.3511622974591091,0.5328665964027753,0.7435901567313916
gpt-5.4-mini,2,c01b8e,mobile,40,0.36005436271795077,0.5118736279300629,0.772636229406881
gpt-5.4-mini,3,c01b8e,mobile,41,0.27588629941392884,0.47936587292913324,0.917471161277793
gpt-5.4-mini,1,bfd9c4,mobile,40,0.32661934268669934,0.41124073007675954,1.4514328630378117
gpt-5.4-mini,1,c01022,web,46,0.42001437338203323,0.38458300579162463,1.5233255338831946
gpt-5.4-mini,2,c01022,web,40,0.4481728740437688,0.39356463268580116,1.3999347126766564
gpt-5.4-mini,2,bfd9c4,mobile,40,0.22641038046136086,0.3543287270381732,2.5314912722262286
gpt-5.4-mini,3,c01022,web,45,0.40558796584288037,0.3796426457321427,1.7606490977011608
gpt-5.4-mini,3,bfd9c4,mobile,40,0.2538640867055616,0.3784175794675746,1.687303552291968
gpt-5.4-mini,1,c0233f,desktop,43,0.3196635536992383,0.40318656683861565,1.2881039244977877
gpt-5.4-mini,3,c0233f,desktop,39,0.23092630587545637,0.36336498282798435,1.363543456177069
gpt-5.4-mini,2,c0233f,desktop,47,0.450029125525152,0.44977152890354244,0.9867608582145416
