model,category,image_id,CC_mean,CC_min,CC_max,SIM_mean,SIM_min,SIM_max,KL_mean,KL_min,KL_max,NSS_mean,NSS_min,NSS_max,AUC_mean,AUC_min,AUC_max,CC_partial_mean,CC_partial_min,CC_partial_max
gemini-3.1-pro,web,52a3d2,0.08379166598499083,-0.01086154912237186,0.4045925894307747,0.2089882803730409,0.13326262870314082,0.3525498569593155,4.722727635624703,3.1218916078383243,5.681484054360033,0.11563640920135401,-0.04664176098850203,0.652026687482607,0.5029641085498918,0.4083808516929128,0.6469533503909117,0.1244179526427635,0.05649666253527613,0.3488526627786975
gemini-3.1-pro,web,60593d,-0.14384814397554882,-0.15779068636859,-0.1203644942973954,0.0060517394234816365,0.005437144972244488,0.006346084729590504,10.802670986089646,10.801127365234532,10.805528284662337,-0.2466665455868755,-0.27322804361909114,-0.20250375018434538,0.021089553212721462,0.02100802843974511,0.021285198775307723,0.03738339185800361,0.025325734246013813,0.04480151087859607
gemini-3.1-pro,web,61707e,-0.0870593570460531,-0.1609393954244177,0.006245864944021682,0.3216134210022739,0.1342364961464503,0.3887522944444507,2.9481618932388924,1.7518505718686346,6.9482417212721685,-0.07732573347334457,-0.2489893146760813,0.09067326952603633,0.47424102805705937,0.35103427360413186,0.5406335334832205,-0.0205316419433045,-0.0719508505631867,0.052543264772344084
gemini-3.1-pro,web,69a8c4,0.027519614034456585,-0.049282042539672236,0.0417661482978913,0.056491523549660194,0.05300535583106548,0.08569804958462156,8.594416822880659,6.710790634988694,8.82864710822466,0.0752682453651594,-0.05932359546359156,0.09958706908928153,0.1804212083742634,0.14657722689770025,0.43282950213056176,0.05912106505729681,-0.0018675947355312607,0.06977786483867196
gemini-3.1-pro,web,927a3c,-0.09568923127654091,-0.12879705758050053,0.06628457105583353,0.04800101837752566,0.002011313743772718,0.3152445904991663,9.661871099702136,1.8248171165133713,11.094416938149736,-0.22113624623930184,-0.29047473197730656,0.11297692821236922,0.11097870379047436,0.007492462905295147,0.5555837826389366,0.02961223437935919,0.012592015025717064,0.0974296048887433
gemini-3.1-pro,web,a4d155,-0.006444638657248658,-0.11346350858995324,0.42440788336181856,0.15806424684329423,0.03190046297689039,0.4726733838524457,6.755007495942763,1.257047217032138,9.956571309216358,-0.0164869544334866,-0.22646193998981168,0.8390246131564296,0.3508829705510297,0.046387439748683736,0.7822725358209212,0.08849292412836182,0.013738715126321934,0.4066702416590091
gemini-3.1-pro,web,c3ce89,0.16220050589213367,-0.0772390184540494,0.5415693578889642,0.20028748533721616,6.798710777722443e-08,0.5336523213125234,7.10707585347146,0.7497107554565727,11.0906706016238,0.4208219000203638,-0.19363988830396753,1.4066370878084997,0.345461864711244,3.0385900941962928e-05,0.8853196495117238,0.20576615479110028,0.012189954117617467,0.509819766996428
gemini-3.1-pro,web,ce9bfe,0.10468879199791932,-0.047308692325343106,0.3953594967384296,0.22746464114296874,0.0,0.4369886715099755,5.286638319717433,1.5533217191546802,10.58845023602661,0.2270725086673357,-0.09549091809433696,0.8491280916604124,0.4495515287499746,3.0308540946838818e-05,0.7405768767136762,0.08818019626638554,-0.03741159063312809,0.3019169207166042
gemini-3.1-pro,web,d48310,-0.07464868960269615,-0.08057260122170848,-0.06631849910484988,0.03619378111853393,0.03412347562090601,0.03747499532773906,10.297335889318058,10.289680931046467,10.309500055762523,-0.22135661799962209,-0.23668592908923738,-0.19707795727256325,0.07318989153578151,0.07279925940875176,0.07355683676888801,0.050175880406239326,0.04375547488840886,0.05539528009181947
gpt-5.4,desktop,075286,0.551585299807513,0.4959744275635659,0.6315402603201452,0.540812322767113,0.4993537173267179,0.5798401884190377,0.9336645090584852,0.6778515334103605,1.2613387327709615,0.9901034101417174,0.9019193383755275,1.117819714440793,0.7603810507303732,0.7327620924682834,0.7835348361223118,0.5336903294834172,0.47968946264808604,0.6126271974369619
gpt-5.4,desktop,1fdbf2,0.6557872466279528,0.5292560127131217,0.7760670449682618,0.635874722750996,0.5803527188253012,0.6894930426190852,0.5234910168786363,0.3511943140601027,0.8168762418636504,0.9606682869436021,0.737049192967979,1.136986285624485,0.7565491851343487,0.7030196134660051,0.7888007596321908,0.6422912257039383,0.5251042374094214,0.7594858823880236
gpt-5.4,desktop,2bb7d4,0.4883135368877828,0.38146634336403185,0.5896332810195554,0.5756217195109754,0.5512682737197973,0.6025300025998437,0.7024031848285773,0.5712121847071732,0.9661594684588009,0.8416225536275368,0.6412265759513613,1.0031360369814994,0.72752762254998,0.691679101993738,0.7604968384809052,0.39758930840346685,0.2954709849066046,0.5071460206311487
gpt-5.4,desktop,2fe128,0.39882756969651273,0.3261151491932276,0.46793237816109384,0.5150270242071451,0.48493487234336974,0.5474806878006169,0.9038451358844517,0.8267876325156915,1.0137228689863107,0.7070013309621115,0.5820949010972194,0.8118737239804857,0.7307013618030386,0.6950223654187371,0.7476805793929711,0.39694166529386027,0.3161086622699532,0.46975965620913535
gpt-5.4,desktop,3ec21e,0.7000044469918182,0.6333505244162947,0.7443635199808384,0.6404814038376567,0.6061760996601988,0.6706707825474106,0.48209778297903877,0.4112087865397801,0.5874147754040916,1.3359245936029644,1.2189196284101127,1.408952440049945,0.8232078780132561,0.8059834418295558,0.8343162118311973,0.6774119967936689,0.609065213886027,0.7251613836926462
gpt-5.4,desktop,5a6a69,0.42752397688410915,0.3389660969642038,0.5196345421628773,0.519435453135359,0.48237110483204154,0.5617877779199849,1.0409410451851888,0.7276617567553023,1.377724860370213,0.7026430169933227,0.5506258697703376,0.8577447747048773,0.7057728595198485,0.667150634320087,0.7420593303867479,0.4039908024297286,0.32156712197950393,0.4819603755487154
gpt-5.4,desktop,67225a,0.6617407149239326,0.40442906134323053,0.7994233972718372,0.6255973382269862,0.49202919147970486,0.7010766012545993,0.4680355691265269,0.3084465043385555,0.8012515001015864,1.2731250102842806,0.7900365699732895,1.5311305330920384,0.840874398342757,0.7907920866060005,0.871105080210631,0.4555399946145754,0.11784735972456661,0.6888557092591412
gpt-5.4,desktop,7cc04a,0.6113441709117465,0.5389825252993375,0.6801233481786575,0.5776747146941488,0.54235767389524,0.6074121948889817,0.5912399372787317,0.5096114163273722,0.6864443516149545,1.221899869236672,1.064679914830568,1.3635745025700763,0.8124669883084632,0.7899290094079028,0.8312944298362908,0.5180275475567249,0.411534782935086,0.588268406902233
gpt-5.4,desktop,b5dab9,0.41047293717612565,0.32414396798579526,0.489677639538744,0.51061486942294,0.4683606677794161,0.5565479088647065,0.9855255771670255,0.8020707069945422,1.2159095308225254,0.8235891999951731,0.6808207006063717,0.9917134643060584,0.7344497578689411,0.7078483175422237,0.7578982678791024,0.41634568817388706,0.341350731740398,0.49582168494719786
gpt-5.4,desktop,f9e25e,0.4817234214999916,0.4026370757239157,0.5542212825801902,0.6344969308544621,0.6121882059136923,0.6540637386956096,0.46967098729758305,0.4022131060059675,0.546888378005671,0.6381631567008943,0.575464086494206,0.7469306425695462,0.6971777837691253,0.6699818675065256,0.7244975607653522,0.3217810593985907,0.20783484226999363,0.44539374471240356
gpt-5.4,mobile,1b307f,0.4860467952695261,0.3762852001877931,0.5808360572078092,0.5161142117800701,0.47533033043042705,0.5689448174903263,1.406102778899348,1.0810788076691058,1.6228771343988657,0.9249176829444462,0.6952435785398339,1.0690777613884865,0.7621616915689049,0.7309383326108145,0.7924725366956293,0.2929624235730609,0.14492248016828138,0.4172442179888016
gpt-5.4,mobile,1dd09f,0.2705628340148379,0.202384067290454,0.3673529452806892,0.3887052741979286,0.34683411677972287,0.44094871785198453,2.4861806888151636,1.5823266051346283,3.3078588926449317,0.4826355036199508,0.25962450242092655,0.8483290531338102,0.6606354482122673,0.5886052403751315,0.7483454058644479,0.16765759573093836,0.09494387808550526,0.2611629316010799
gpt-5.4,mobile,3664a3,0.6189692503557513,0.5270722415260373,0.7168372592410458,0.6156651681848435,0.5783384746031042,0.6560902985583126,0.5373387544529715,0.42160546253069753,0.6666929931721763,0.9205397937232034,0.7519257268036112,1.0739579443827885,0.7620406217364388,0.7323949611072909,0.7901869157659221,0.6207261349563129,0.535956700374314,0.7245073224911992
gpt-5.4,mobile,3d29ac,0.22466067662531236,0.17529683574663538,0.2712391402971578,0.42852095078277497,0.40526543160599915,0.4476331390421868,1.932005812585921,1.7940427821933036,2.1192826338142527,0.24580806916285597,0.17811879880558223,0.3188332063076602,0.6213607316334968,0.5989482343225131,0.6394574622423913,0.1667106057203239,0.09121588046265218,0.23208383525925144
gpt-5.4,mobile,4ae90b,0.17056685905386113,0.10947403263395417,0.2445034558014033,0.4100834363237105,0.3869381454977412,0.4323530746583514,2.100787354733176,1.8834886875449572,2.339497228973633,0.22455000503211603,0.12759454791294783,0.3703143009084589,0.6109159973013464,0.5772792319997644,0.6500331367165612,0.09256882162045345,0.03649215099802879,0.16893775415273463
gpt-5.4,mobile,587857,0.32086931513623307,0.2228089435192987,0.3947534390077645,0.427169694851855,0.3550393887746015,0.47952727612362944,2.3824571325383594,1.73224132716219,3.0087315091265294,0.48590044503966945,0.3092961870080143,0.6153868454048984,0.6954266181744663,0.6317755085001324,0.7448249794652925,0.27374569728232434,0.16974107947169517,0.35405129363030485
gpt-5.4,mobile,58b56c,0.4862254966525958,0.3745091012902826,0.6138165150501309,0.5099915470716321,0.4281522626495069,0.5668060876030687,1.7118802311638857,1.4444301773241424,2.1504206657077805,0.6864225022846602,0.48689094940021727,0.9545174548063852,0.6951937347280676,0.6418951073249707,0.7540173000490701,0.4439575480900344,0.32120880141575625,0.5956244499927454
gpt-5.4,mobile,a77bd5,0.1811399277018964,0.08058510649316214,0.29556046298910427,0.3398769330785639,0.2907051587919507,0.38254299898671884,3.520172943824055,2.902584758731977,4.120140689071384,0.15185615963620078,0.007355246588506416,0.29303716346982245,0.5547955442289114,0.5008664986579601,0.6249352393288837,0.24025234256761765,0.1373569189464277,0.32933402130940215
gpt-5.4,mobile,ebe076,0.6197306124935346,0.5108265746072667,0.7467273663377385,0.6412716508028058,0.581716607401338,0.7026258886743454,0.6083527846691832,0.4163439583932688,0.7079301264099154,0.9087937949548917,0.7647999004060305,1.074788066300871,0.7501395136623513,0.717525983855133,0.7889700378746081,0.403882368363477,0.14296843907444182,0.5946197875845558
gpt-5.4,mobile,f30633,0.33305094572482713,0.23180615116548997,0.4172549519229008,0.4427443547101448,0.39405803786588167,0.48971187992192067,2.190448762332152,1.9284407651479858,2.5711854489969466,0.43934393874537064,0.27733141487327456,0.604281350901636,0.6256910121689842,0.5909137254610912,0.6374054055989661,0.21097933892280124,0.10454520059400155,0.3376009211421718
gpt-5.4,poster,0b81bd,0.5508978537906242,0.41972396729663164,0.6610138217728003,0.5146888515128063,0.42997144811908516,0.5841069781675612,1.2085965616407779,1.0594441037026552,1.632547903728169,1.250749399363054,0.8803587907967356,1.5545661665342088,0.8097713392818646,0.7684941442677355,0.8234653265772489,0.5275552236023195,0.41637724512294194,0.6359406852856155
gpt-5.4,poster,4ea758,0.5853402795076096,0.5209555539785371,0.6724752499656722,0.5517767967683099,0.5210683287347755,0.5932213754720368,0.9952126125941019,0.744096619358118,1.3626417172528034,1.268872501903142,1.067378772981022,1.4510348690132004,0.8097985878764845,0.7840032149489903,0.8342376672439666,0.5738115093813365,0.5182039955512295,0.6577075787102536
gpt-5.4,poster,6a889e,0.29284250931901357,0.15514019280130018,0.4179313315192859,0.5195725636188857,0.4960911137307368,0.5571643126991167,0.8232008175027632,0.7039692645255667,0.939107800860361,0.5250407386929313,0.31743869505713795,0.7199029841649028,0.6539411342740935,0.5905126237507442,0.7114403205953671,0.2711191491763866,0.11634119279942617,0.40467340132637514
gpt-5.4,poster,98474c,0.6661602480962883,0.5636107540575287,0.7306261809969135,0.6389709273862609,0.6058085850899273,0.6643682859179847,0.4649069398743787,0.40358563007154336,0.5269810283174547,1.072839213220914,0.9507197120991755,1.1429893868403949,0.7860926430896907,0.7741676373372781,0.7975939311277653,0.6722598770709901,0.5717488569267476,0.7291952012681462
gpt-5.4,poster,aabc06,0.4320328908247807,0.3193171304874477,0.5020481025862457,0.49095830624056874,0.42019400434157084,0.5394726273934622,1.6070168713404436,1.0853837840324125,2.320531013963921,0.7518288616709046,0.6002732266097621,0.8794554831422702,0.7219067868209428,0.6705206139433841,0.7535658351164625,0.40082596217050376,0.2829318117273153,0.4871260021795604
gpt-5.4,poster,bb34f1,0.541014514848346,0.46791267649017676,0.654254766654971,0.524619777866429,0.48020317963187364,0.5791790099017515,1.462917111027017,1.2631726435339528,1.6853653117054481,1.0611844564127548,0.9005049603832228,1.2438867429301717,0.7560082515724449,0.7384877729037641,0.7767728352797018,0.5198885640302277,0.4499307987168364,0.6342337725631999
gpt-5.4,poster,c08f50,0.5229248406730063,0.4281322350309487,0.6052799627565455,0.6336158810568413,0.5973555869864812,0.6576073127366666,0.4575064641125449,0.3966894625170851,0.5331122108347297,0.6369215039673779,0.5130889070722976,0.7293750015378245,0.691027454128735,0.6650229148335663,0.7177395778912666,0.47091147390906307,0.3997049101324628,0.5261541428457894
gpt-5.4,poster,c9b04c,0.3671551108163735,0.030293511505240532,0.623815656441254,0.5183334013285905,0.4540347781367361,0.5684625492475562,0.7240958470404935,0.5661141490348744,0.99613280357312,0.6562341039041302,0.06451241550425513,1.0969655007409886,0.6855015226958859,0.5236573764207643,0.7894460690365257,0.35469418971087424,0.017655161886170573,0.6145122007251452
gpt-5.4,poster,dd0d82,0.4703255452414329,0.3832329511090189,0.539351443089474,0.5234308043765562,0.4873224398530608,0.5606513327248177,0.9482522197896273,0.8176806810557565,1.1785937823654205,0.825618121079456,0.658506337015727,0.9457041705962771,0.7220700679330259,0.6816891317216045,0.7444789130920317,0.4670441941313054,0.3864175175047501,0.5348569136757315
gpt-5.4,poster,fac314,0.5273878747882426,0.471691516022518,0.5959380307153037,0.5382378540000874,0.5044677739263503,0.5672579887741016,1.0227740785098391,0.8311259597858203,1.3174045342115464,0.9129611712959143,0.7756816517739799,1.0364825540669447,0.7441147714390096,0.6984106003893868,0.7803314919273214,0.48705702071950513,0.4122073924797698,0.5803093471897451
gpt-5.4,web,0f8ece,0.3170237079349062,0.17865237738774462,0.4106706330205211,0.42717299461886515,0.3621791972892212,0.4710647005295911,2.176673424568403,1.7087284140442662,3.230189110584977,0.5634449303978218,0.35100548243999313,0.817997204672776,0.6690946509088853,0.5908898966851075,0.7164619657557801,0.2740146757541793,0.12493546683092986,0.362528775068584
gpt-5.4,web,52a3d2,0.37987045853778956,0.28896185800121393,0.4894279134588104,0.45135543920482724,0.4082291653487907,0.49007949988064314,1.7203992158153774,1.3548599449855605,2.0381290840433044,0.6494089092437456,0.4508769538130533,0.857959102448819,0.7087202438866012,0.6902427340886796,0.7508372204879414,0.3425318120594627,0.2545156034287463,0.43113302705855633
gpt-5.4,web,60593d,0.21090430811932137,0.02807362085652253,0.3698115342419662,0.4232185355711854,0.356288515553541,0.4940484990262968,1.2898161716182144,0.9388923555907244,1.878139722189549,0.409506378258471,0.0873399516561373,0.6952679793613402,0.6246236116876851,0.5444179533272875,0.7091554918686338,0.09753216365752829,-0.05535627632425637,0.2007297340900155
gpt-5.4,web,61707e,0.12927581938276614,0.02483817507065035,0.23611857936845587,0.4381100107134944,0.40431708126803423,0.4600707424183686,1.2946221873467088,1.1285331582284872,1.5386275356933359,0.278099567942731,0.10222895840894208,0.4275531003161334,0.5728899271678004,0.5352102219126831,0.6151525448190248,0.12405325693699736,0.018242828198771873,0.23659112449107403
gpt-5.4,web,69a8c4,-0.03379583146858868,-0.06669737220951719,0.053990841242842126,0.3715019173619398,0.350429058928425,0.4118923174836466,2.414539514750216,1.856979202665394,2.8391867503047767,-0.07341953962409528,-0.1243976588156209,0.08330569260113989,0.4753417600888395,0.44565109654430907,0.525601942293192,-0.09379329218210837,-0.12988883713879226,-0.003867681173376501
gpt-5.4,web,927a3c,0.23263699569992996,0.06536043029487199,0.32840388758727046,0.37420058100858583,0.3414675171893551,0.4053384928333129,1.2335129403080187,1.0958374720570698,1.4133742927207242,0.5049432432439119,0.1527333248956882,0.6906262711752857,0.6487114261683385,0.5703405080423429,0.6981267980307697,0.21415318479624554,0.10851538754687319,0.3067200987285023
gpt-5.4,web,a4d155,0.506398197204881,0.3515389988971267,0.5619638466997678,0.5110616255748942,0.43899509182330243,0.5289511780105088,0.941164501881498,0.7931641524867439,1.2728414021494168,1.0035281942016523,0.66076618424612,1.1264731943896167,0.767629425562252,0.6990677089901811,0.7894833383542383,0.4694387286092475,0.3266972659762961,0.5479327327938941
gpt-5.4,web,c3ce89,0.5550519594865635,0.3829428000347288,0.6628609487306347,0.5730525730481467,0.49255846406722725,0.6167826704023962,0.6614079445854502,0.509433636045862,1.0278058084026984,1.3755265959513474,0.9580852651242197,1.6535026286953793,0.8599256797110657,0.812648039387499,0.8861158159984307,0.4096732634551832,0.1969077679758831,0.5512775868239499
gpt-5.4,web,ce9bfe,0.340210041382069,0.08055436312578441,0.5868059903082501,0.4294297341875521,0.34073874945547356,0.5161136265708712,1.4337494518426062,1.0261738855321982,2.4582210939078437,0.7143130153599978,0.17866647575406383,1.203503367154808,0.7134084970725401,0.596387423506432,0.7857369404058328,0.0635660359716327,-0.27973369252511937,0.3930923289396567
gpt-5.4,web,d48310,0.43418468961394413,0.3021186843416957,0.5266348691161791,0.382916139716826,0.34486072001958423,0.41972791921316177,1.5016320404439034,1.1833415514616172,1.882874934122091,1.0904174152089556,0.7766564728686197,1.3420077568574424,0.7444111448291472,0.6857047682786058,0.7895261159150279,0.4034680950239971,0.28384836700301613,0.5040942009092384
gpt-5.4-mini,desktop,075286,0.5257928362289526,0.41498571649611704,0.6792289806708216,0.5194478524209203,0.44780257189375916,0.594025135080374,1.2559078100679617,0.9569488971956424,1.84913631482533,0.940955381492292,0.6708639039818719,1.2333880432975248,0.7366851515808763,0.6983433384556729,0.7750054114481997,0.5041184818402874,0.3970836373435382,0.6786232573963479
gpt-5.4-mini,desktop,1fdbf2,0.4936703279136746,0.30716139041802704,0.6012172322090692,0.545931069621468,0.4811490304373644,0.5898102554775732,0.7134414180559969,0.608324039731405,0.9020015139807281,0.7444929981628132,0.45945140269319507,0.9456729348210909,0.696110147217835,0.630521303183903,0.7378525165324079,0.4565937293372289,0.2851574131817168,0.5617730506196624
gpt-5.4-mini,desktop,2bb7d4,0.2755895224657742,0.16594631240307345,0.37127290214306197,0.4840242529248469,0.4427889145176196,0.51487366000848,1.0069162450129698,0.8326190312755266,1.26437399360705,0.5099581055969902,0.3193192457261099,0.6782395352185758,0.6501674390191602,0.5954402757931004,0.6854457748474799,0.24527666428226458,0.024707038670754126,0.37583679269778497
gpt-5.4-mini,desktop,2fe128,0.19375323528184588,0.07225845223584693,0.3318895828227757,0.4317257202889011,0.3746146044579055,0.472946649030734,1.2807628630708954,0.9931452599822852,1.9829267721682673,0.36528536730492667,0.1578630066512687,0.5832024024693558,0.6116257715841072,0.5762812852990534,0.6556306003190528,0.17549650006636264,0.09298945742327432,0.2964012931537031
gpt-5.4-mini,desktop,3ec21e,0.5816983014509315,0.28640874511071474,0.6849162452027568,0.5642795393536897,0.4549712107769931,0.6043174173966556,0.658669160003174,0.5442876554334761,1.1522442987157635,1.1122230596869997,0.5980359927954829,1.3052111273069895,0.7871988769182849,0.6934075208956647,0.8142047826707814,0.5409100057884528,0.17118746686614003,0.6588880697430399
gpt-5.4-mini,desktop,5a6a69,0.290713135814339,0.1780402756168555,0.42845164065894015,0.4545539291000099,0.42388432454581915,0.5088415205673391,1.1552528429318056,0.8310209457133474,1.6365381894145217,0.45076526807233297,0.23846249952856405,0.6887804382227982,0.6262372793087506,0.5602788179525476,0.7016286655480495,0.24021216138426302,0.15717865003764103,0.35528596066767765
gpt-5.4-mini,desktop,67225a,0.5766251155064213,0.5037778141792475,0.6865276992275717,0.5558321531629405,0.4864933949492087,0.6029105080490258,0.6547051743647542,0.5113599139013123,0.8422678182929162,1.1031287589679346,0.9631417337788157,1.3090887014000883,0.8094545988449056,0.7647607682633898,0.8394758993095344,0.3303944380496865,0.20171232186538693,0.5072679074501428
gpt-5.4-mini,desktop,7cc04a,0.49981433017857874,0.36535711154086914,0.6197052062983599,0.5174825817371217,0.4823402446625056,0.5630492846134966,0.807621488463614,0.6247499111476886,0.9535014667749195,1.001178254962946,0.72125101680951,1.2050153769702976,0.7600579971210266,0.7051834536036922,0.8047427912646299,0.3989850624110559,0.30222269751757463,0.5113817119760077
gpt-5.4-mini,desktop,b5dab9,0.36261820901475994,0.26683432670880497,0.49743255464673786,0.4990194817331405,0.46297178028726566,0.5509520696039844,0.8714056525390262,0.6671652746607772,1.0499495775114887,0.683987572030786,0.5253881425754752,0.939947830230098,0.7117743074973768,0.6668901128492439,0.7643153664134575,0.35016777961259626,0.26338746092417903,0.4551266983716292
gpt-5.4-mini,desktop,f9e25e,0.04365278485154202,-0.0926235037910147,0.19372407717480292,0.5072924795685524,0.4724805285142721,0.5478390300965535,0.9007079828837046,0.7617650931846658,1.0298290724678223,0.064378882103961,-0.13419166761353815,0.31428864300748216,0.5224051999603525,0.46903034245262964,0.59854723246859,-0.05327261626298487,-0.15735704927741886,0.057878134083196996
gpt-5.4-mini,mobile,1b307f,0.2852949797420344,0.13978804216882706,0.4714485592577275,0.39163591863879743,0.3101659389197476,0.5204521623297969,2.2098284948881934,1.1724484664565726,2.927481214858692,0.5484647785870566,0.2087582862028881,0.8904418292142936,0.69121754826284,0.6348491520352226,0.7973718982370034,0.07303034912558203,-0.08750493288756057,0.28963961110361447
gpt-5.4-mini,mobile,1dd09f,0.08387303359042353,0.01964177765911447,0.1496909773336199,0.28418087696361477,0.24675380799814645,0.3077555774014171,3.47829923495629,2.800469372287926,4.339253884089174,0.04023171169608849,-0.1697521401565473,0.19935982135552668,0.5313003861732762,0.4463213826949333,0.6415458975065831,0.016790238623917098,-0.04062560810999065,0.09715730534927894
gpt-5.4-mini,mobile,3664a3,0.4489147473069225,0.35794350487505044,0.5730935044600447,0.536496146502804,0.5099861045510224,0.5771693686825694,0.7409214473565562,0.5716030594368731,0.9908935357736781,0.6619946491820783,0.4895905966144939,0.8512886883157057,0.6960341200932054,0.6450217051357485,0.7501365425483056,0.4629737214490701,0.352929234676381,0.5900053467221225
gpt-5.4-mini,mobile,3d29ac,0.23384289434502675,0.09899176704039987,0.3449923051031406,0.45458286131150294,0.4135011574767884,0.5042049375516107,1.8352258692149088,1.461316150554505,2.329776364352649,0.21942237104415008,0.019310874101772287,0.3666826210287045,0.6019748212147144,0.529381040054162,0.6494932738837085,0.1449020602355292,-0.0872666389249231,0.2474844867060978
gpt-5.4-mini,mobile,4ae90b,0.046694368229866744,-0.02445049679085265,0.1313766460340933,0.3607720662266511,0.31865143750639213,0.4181381667189591,2.6086336385583424,2.0938659257680916,3.1507532300803356,0.07103243619697701,-0.08276829960967018,0.23218961390427434,0.5393160171837443,0.4897035833163489,0.5853147219723974,-0.01935048888488867,-0.0963477668973599,0.048213928518285744
gpt-5.4-mini,mobile,587857,0.2033976333271978,0.0052017747625394545,0.3510738477035231,0.3672247192223975,0.27000993241413807,0.4524712843143318,2.8299330603255504,1.3614700669644795,4.01195439054322,0.3252844155039276,-0.04050501930606917,0.5970434709580289,0.6288020895378346,0.5250782270026085,0.7208356672806225,0.1300533259411512,-0.07958216247955234,0.31867881480618343
gpt-5.4-mini,mobile,58b56c,0.21372492955283223,0.10206740657260618,0.29067572541170067,0.36195202099204976,0.3043854899023849,0.4581346277640693,2.687867865773625,1.6835905834221268,3.4928207716717474,0.21678615186141675,0.08430256037757847,0.3683898819885224,0.573556053298965,0.5023110647483935,0.6686484343772834,0.1865270134179846,0.08400209346120624,0.2979457723340993
gpt-5.4-mini,mobile,a77bd5,0.36698654616786974,0.21301744470507655,0.4433402335168419,0.4614364712232402,0.40364241424084557,0.5157459941424599,1.940343229304629,1.3367417220858968,2.5230061069419736,0.5264772995999063,0.29824167678457947,0.6513561957628005,0.6793845885549974,0.6472157410853762,0.710679421934745,0.38552064630263516,0.2627305165823454,0.44385180774908256
gpt-5.4-mini,mobile,ebe076,0.5389468347973914,0.3213236756509516,0.72741181588692,0.5939990675469071,0.517226940065868,0.6922978019749295,0.6450850745173657,0.4823614734512398,0.9625705349420781,0.7556198306530948,0.43234190150079166,1.074380829067618,0.7204458651991636,0.6491407130622466,0.7890353570334793,0.3089421428779381,-0.056984606211013276,0.6039012134733447
gpt-5.4-mini,mobile,f30633,0.05131648354211558,-0.05014621043930673,0.1160267898205577,0.3409321225015012,0.28165341982975345,0.38410273788951865,2.7259390016550444,2.030879092303236,3.2498669180605813,0.0976705340948589,-0.08070571041483886,0.2553726020084926,0.5351196197489971,0.4867476203491813,0.575015256838049,0.043631092619523575,-0.010145957481226427,0.1085510821331926
gpt-5.4-mini,poster,0b81bd,0.5579397240582716,0.49657338104054194,0.6339089125319468,0.5116353416437547,0.4699617659606772,0.5576596303131999,1.4020887159365594,0.9939180857689299,1.8799456342046088,1.2208193357473742,1.0515205741736453,1.3908820499504462,0.7810331789280418,0.7341185693830403,0.8151902828962849,0.5266748909791417,0.4658746461137457,0.6036793525419033
gpt-5.4-mini,poster,4ea758,0.4199104194674952,0.31929811944582454,0.5051192609999814,0.46624680083058256,0.42118153999075314,0.5054616303949797,1.1021202005556394,0.8693561340955009,1.4975746234781924,0.8699087794546209,0.6518374267894776,1.082699779254599,0.7380878179472555,0.6861043134561233,0.7781590245022464,0.3913047700517611,0.2522989483341403,0.5196807894436903
gpt-5.4-mini,poster,6a889e,0.37236006748936834,0.23314253110347852,0.5430007265653121,0.5015999263422566,0.4859747737147152,0.526965594856025,0.8317814753286991,0.7471326791302283,0.9077026495363493,0.6223616897619466,0.3761119919752876,0.8752241982340089,0.6705191370783768,0.5993235868837045,0.7232790858551486,0.3600057761066903,0.2108756466772332,0.5363615542639459
gpt-5.4-mini,poster,98474c,0.388982109761694,0.2342393901223211,0.5490486690690826,0.535254857617349,0.48831894929942415,0.5842441340549176,0.7336980137537397,0.5831102923808458,0.8554108845536939,0.6183506390085133,0.38898515912212356,0.8733628238080802,0.6845688583795573,0.6339857177369232,0.7526773603982501,0.35593803804189283,0.1869622424309616,0.5259394055372153
gpt-5.4-mini,poster,aabc06,0.24745539183584625,0.10279879397671718,0.383881160001715,0.4046558853862342,0.3300691424149976,0.4879616450164113,2.29085911537108,1.2962670819545679,3.1879594084537315,0.4803830139103281,0.22661576832604055,0.7176502743343464,0.633940475261048,0.5592675033768054,0.7019352630551731,0.2163668946169537,0.07038727290356914,0.35188723143243616
gpt-5.4-mini,poster,bb34f1,0.630861989623862,0.5378731904451199,0.7002242734966787,0.5560907677779006,0.5300125572163118,0.5983631146112369,1.3384443503525207,1.0639427959644476,1.604757951753269,1.207852779342883,0.9365965743097152,1.3097336816440937,0.7827122194963727,0.741087313210016,0.8245061680775551,0.6247481529508179,0.5240487852976322,0.6961856016375759
gpt-5.4-mini,poster,c08f50,0.43012931606364335,0.3365916200993534,0.5271406914064938,0.586914964688876,0.5679286502219968,0.6150839888783223,0.5693114842474969,0.49108629359283046,0.6556106786845162,0.5176077728425743,0.42012402210618244,0.6236222210061193,0.655223857552808,0.6245784773241301,0.685328094540153,0.30518077266059934,0.23982122117720886,0.4160385046583965
gpt-5.4-mini,poster,c9b04c,0.38553648709717814,0.21682501507849247,0.5302055707940444,0.5103058596156644,0.48748882617552997,0.5283399124958665,0.7372191312205498,0.6868902521143451,0.8045308625527832,0.7005381784781606,0.42655396878692875,0.9545759841777108,0.7092724286720834,0.6260737231579466,0.7734407433828917,0.36902682071583875,0.17931038967347326,0.5085781205451326
