model,image_id,category,sigma,CC,SIM,KL
gpt-5.4-mini,075286,desktop,20.0,0.3993707495099227,0.4218380643279016,2.700644122729545
gpt-5.4-mini,075286,desktop,40.0,0.4962697561163182,0.49808606406818035,1.4604350025149708
gpt-5.4-mini,075286,desktop,60.0,0.5231988913716396,0.5171493536140965,1.075243600841382
gpt-5.4-mini,af5f27,desktop,20.0,0.36730197385698915,0.4140561749958114,2.516097377988661
gpt-5.4-mini,af5f27,desktop,40.0,0.46561954024792684,0.49931415910800503,1.0838896516681793
gpt-5.4-mini,af5f27,desktop,60.0,0.45220416225957316,0.4781721788083969,1.0684014043111525
gpt-5.4-mini,57f74a,desktop,20.0,0.11883570528187523,0.3818400000597813,2.4578816398117462
gpt-5.4-mini,57f74a,desktop,40.0,0.18303081124790196,0.5993551564822658,0.584449579529901
gpt-5.4-mini,57f74a,desktop,60.0,0.18591807832869414,0.6350027075879905,0.42471526367472257
gpt-5.4-mini,4f9082,desktop,20.0,0.42042268682423023,0.4169836398036532,2.42521715400273
gpt-5.4-mini,4f9082,desktop,40.0,0.5578757257375695,0.5510181424550205,0.7820540484815991
gpt-5.4-mini,4f9082,desktop,60.0,0.606976114893845,0.5687578569341126,0.6143474961814851
gpt-5.4-mini,db12fc,desktop,20.0,0.2266923347055358,0.3886710784347083,2.8149601083970213
gpt-5.4-mini,db12fc,desktop,40.0,0.3966875334065552,0.5537961139431765,0.7958268832557713
gpt-5.4-mini,db12fc,desktop,60.0,0.45733312053479025,0.5634709283781707,0.6397177746254187
gpt-5.4-mini,a7ac1b,desktop,20.0,0.3037750796393577,0.44359731474231046,2.005209083945264
gpt-5.4-mini,a7ac1b,desktop,40.0,0.37001908450257115,0.49220501974837616,1.0442949292494839
gpt-5.4-mini,a7ac1b,desktop,60.0,0.3664584514798006,0.5019537389504063,0.8225425308732959
gpt-5.4-mini,592d83,desktop,20.0,0.1890828476670881,0.3468700776527669,3.1092393698641425
gpt-5.4-mini,592d83,desktop,40.0,0.34701025192818535,0.5067334820445817,0.9667887012896459
gpt-5.4-mini,592d83,desktop,60.0,0.40123391306875555,0.5327734420759394,0.7412526149698047
gpt-5.4-mini,82361c,desktop,20.0,0.31533286066083244,0.39346285527856006,2.541579439268862
gpt-5.4-mini,82361c,desktop,40.0,0.4740813607402138,0.49268667669372757,1.340788642315018
gpt-5.4-mini,82361c,desktop,60.0,0.5137894653917812,0.49969167992142843,1.0720907505434634
gpt-5.4-mini,0529f2,desktop,20.0,0.20579133471875266,0.339215520020425,2.7799895155603
gpt-5.4-mini,0529f2,desktop,40.0,0.3259649884133767,0.48310525925999004,0.8983182623821768
gpt-5.4-mini,0529f2,desktop,60.0,0.4151053278350316,0.5179670107864585,0.712553373420059
gpt-5.4-mini,33c037,desktop,20.0,0.16424821175469362,0.3361162340142774,3.0780477980349445
gpt-5.4-mini,33c037,desktop,40.0,0.25921250519812755,0.475726027260399,0.9658353714917864
gpt-5.4-mini,33c037,desktop,60.0,0.2783162470201437,0.4955005314765629,0.793047099906187
gpt-5.4-mini,6f11a2,desktop,20.0,0.5285038651753893,0.4778358495576628,2.12070224325178
gpt-5.4-mini,6f11a2,desktop,40.0,0.68460760986582,0.6021520567956575,0.7316737926778895
gpt-5.4-mini,6f11a2,desktop,60.0,0.7607431094650312,0.6547235266901211,0.5255647937276651
gpt-5.4-mini,00b8f8,desktop,20.0,0.15708719246506528,0.32373416957054835,3.3623228075796345
gpt-5.4-mini,00b8f8,desktop,40.0,0.2763183395529787,0.44758511377350463,1.1825661542232324
gpt-5.4-mini,00b8f8,desktop,60.0,0.3526564483083254,0.4817388162062393,0.8840062265815265
gpt-5.4-mini,3a8c09,desktop,20.0,0.25834885482362074,0.30291067369073194,3.2242466687998133
gpt-5.4-mini,3a8c09,desktop,40.0,0.5043341846807013,0.47843702685799205,1.0318785207509773
gpt-5.4-mini,3a8c09,desktop,60.0,0.6100617665548638,0.5136013754423572,0.7999688008754802
gpt-5.4-mini,b9bf42,desktop,20.0,0.15707563133868163,0.3037158406340548,3.68209409540286
gpt-5.4-mini,b9bf42,desktop,40.0,0.2605190216348476,0.4246472960729661,1.3812719804008704
gpt-5.4-mini,b9bf42,desktop,60.0,0.3053016054296734,0.45307052331782754,1.0902649222439704
gpt-5.4-mini,d60e75,desktop,20.0,0.1977018733456938,0.3283656875627027,3.7744996443818337
gpt-5.4-mini,d60e75,desktop,40.0,0.2470177947792186,0.4221655937144767,1.6082062496065845
gpt-5.4-mini,d60e75,desktop,60.0,0.24435946233447725,0.44247499126387224,1.1292582639084177
gpt-5.4-mini,1b436f,desktop,20.0,0.20946223852768403,0.3618944802141223,2.1099792670463353
gpt-5.4-mini,1b436f,desktop,40.0,0.4311014460470824,0.5106639873073762,0.7818967704699897
gpt-5.4-mini,1b436f,desktop,60.0,0.46163682759258107,0.5069023089403151,0.7752657253856785
gpt-5.4-mini,387531,desktop,20.0,0.26762643633354555,0.4157831743461907,2.0546416752179244
gpt-5.4-mini,387531,desktop,40.0,0.45906057814014334,0.6247576587567965,0.5568943745750866
gpt-5.4-mini,387531,desktop,60.0,0.4523953318536184,0.6232145982927211,0.4595269782015061
gpt-5.4-mini,290bcd,desktop,20.0,0.28743007309333535,0.38463620701380086,2.207012211385379
gpt-5.4-mini,290bcd,desktop,40.0,0.4108454396955864,0.5018356669483458,0.813001239898976
gpt-5.4-mini,290bcd,desktop,60.0,0.46275057330833647,0.5145539724402255,0.740656289556104
gpt-5.4-mini,037d19,desktop,20.0,0.44947740299758054,0.48552124469199043,1.6741914877391983
gpt-5.4-mini,037d19,desktop,40.0,0.6415114376313028,0.6112004611006219,0.5672831754275084
gpt-5.4-mini,037d19,desktop,60.0,0.645542763648108,0.595748755145812,0.5345878735079872
gpt-5.4-mini,b47f5a,desktop,20.0,0.23397511494093504,0.37032614978324585,3.054651732046171
gpt-5.4-mini,b47f5a,desktop,40.0,0.38678795048696224,0.5499496760296696,0.8064707613678166
gpt-5.4-mini,b47f5a,desktop,60.0,0.42109025795993693,0.5820762512055522,0.5735452165990746
gpt-5.4-mini,8c2c62,desktop,20.0,0.42796504379814704,0.4321531373456967,1.7943860194565235
gpt-5.4-mini,8c2c62,desktop,40.0,0.6469624958357394,0.5470743969164369,0.7297749181703526
gpt-5.4-mini,8c2c62,desktop,60.0,0.6657327783264302,0.5473687678513405,0.6626647230600065
gpt-5.4-mini,8a1565,desktop,20.0,0.10814027432399481,0.27255909936119627,4.0637195676885804
gpt-5.4-mini,8a1565,desktop,40.0,0.19472436637603327,0.38789998388338265,1.6676472349968594
gpt-5.4-mini,8a1565,desktop,60.0,0.21653370129975874,0.41304307199957574,1.1957238882090535
gpt-5.4-mini,f4d6e9,desktop,20.0,0.25711441781035693,0.3813519021206716,2.504676136135971
gpt-5.4-mini,f4d6e9,desktop,40.0,0.4794824677611332,0.520565073450235,0.8504066121449763
gpt-5.4-mini,f4d6e9,desktop,60.0,0.5385183329297822,0.5201319078318687,0.7339600235155894
gpt-5.4-mini,c33956,desktop,20.0,0.35096480321262336,0.4340426306124223,2.222476649276744
gpt-5.4-mini,c33956,desktop,40.0,0.5031158292909393,0.5739534745931302,0.7715647102725944
gpt-5.4-mini,c33956,desktop,60.0,0.49708062553661825,0.572621133349843,0.6755223212438402
gpt-5.4-mini,a752c9,desktop,20.0,0.34602428271927754,0.3908665767211038,2.823429910282126
gpt-5.4-mini,a752c9,desktop,40.0,0.4897244921360814,0.5438827468610467,0.768240656907615
gpt-5.4-mini,a752c9,desktop,60.0,0.506916542405975,0.57062674751772,0.6125569287947624
gpt-5.4-mini,c2db26,desktop,20.0,0.08192571631236234,0.30339737442347475,3.63289492186103
gpt-5.4-mini,c2db26,desktop,40.0,0.20833051735220806,0.4918293983358332,1.0221408395713203
gpt-5.4-mini,c2db26,desktop,60.0,0.3093557109431738,0.5322353775064428,0.7514296155802274
gpt-5.4-mini,dc6989,desktop,20.0,0.30503163508551184,0.38869032957731053,2.3809711373664832
gpt-5.4-mini,dc6989,desktop,40.0,0.4923529984972908,0.5340495338026898,0.877657985162622
gpt-5.4-mini,dc6989,desktop,60.0,0.5353529311295191,0.5505901160508476,0.7353052677386613
gpt-5.4-mini,7613f2,desktop,20.0,0.1995395463235377,0.3348837079642072,3.257077736844619
gpt-5.4-mini,7613f2,desktop,40.0,0.3405622210841903,0.4500064728651376,1.1937984880583496
gpt-5.4-mini,7613f2,desktop,60.0,0.453673960955405,0.49312346315955036,0.8608400228346602
gpt-5.4-mini,00b3a0,desktop,20.0,0.5056404929076486,0.45520140725930797,2.2624677918410776
gpt-5.4-mini,00b3a0,desktop,40.0,0.6575573455729011,0.5754679966350166,0.7687781589705811
gpt-5.4-mini,00b3a0,desktop,60.0,0.6955143745278797,0.5898466922036522,0.5872090382840034
gpt-5.4-mini,5eb5e5,desktop,20.0,0.3059760463952452,0.361454090537326,2.1991385131945926
gpt-5.4-mini,5eb5e5,desktop,40.0,0.5595334350585717,0.48161823991884095,0.9106318349272686
gpt-5.4-mini,5eb5e5,desktop,60.0,0.6521219195184358,0.4759516984201797,0.8749452262453933
gpt-5.4-mini,36ca43,desktop,20.0,0.3643601069976321,0.42073616395820057,2.2720641503499044
gpt-5.4-mini,36ca43,desktop,40.0,0.5051270908671739,0.5484701114336131,0.7886387669697164
gpt-5.4-mini,36ca43,desktop,60.0,0.5352590204614669,0.5402790123965078,0.708188242587766
gpt-5.4-mini,fdba74,desktop,20.0,0.4264239788049355,0.34450470841571645,3.2674834332881413
gpt-5.4-mini,fdba74,desktop,40.0,0.51388272904155,0.4525106907757074,1.3650974092266095
gpt-5.4-mini,fdba74,desktop,60.0,0.5393556391617317,0.48554836491105763,0.9849263440747206
gpt-5.4-mini,c0233f,desktop,20.0,0.11998752623480491,0.3398407803559693,2.629261565859293
gpt-5.4-mini,c0233f,desktop,40.0,0.2556741962097613,0.5179221819693307,0.8270842143577746
gpt-5.4-mini,c0233f,desktop,60.0,0.2918974866958973,0.5341779904044619,0.685146317481946
gpt-5.4-mini,ea4596,desktop,20.0,0.2835637961859351,0.39719747853004206,2.1412223935513013
gpt-5.4-mini,ea4596,desktop,40.0,0.45757194442752425,0.5355585146183178,0.74425312805413
gpt-5.4-mini,ea4596,desktop,60.0,0.4775706087315161,0.5318554632589411,0.705476998062134
gpt-5.4-mini,d5f959,desktop,20.0,0.2107280218098257,0.36441646581893106,2.793612997863983
gpt-5.4-mini,d5f959,desktop,40.0,0.37136869358048524,0.5035195359827526,0.9828390406377134
gpt-5.4-mini,d5f959,desktop,60.0,0.4170538176244784,0.5139371690539892,0.7836737134925547
gpt-5.4-mini,fa1827,desktop,20.0,0.38004758591375176,0.4508855117791818,1.6784482539395031
gpt-5.4-mini,fa1827,desktop,40.0,0.5227346530745286,0.560921057997197,0.6602901321069063
gpt-5.4-mini,fa1827,desktop,60.0,0.5629938524404509,0.5565704993920221,0.6230368925398326
gpt-5.4-mini,592b58,desktop,20.0,0.16473072363614283,0.3158834674681088,4.192221369319298
gpt-5.4-mini,592b58,desktop,40.0,0.2176457812032953,0.42515288726628475,1.4545269234979887
gpt-5.4-mini,592b58,desktop,60.0,0.21569761942060847,0.4429807293158652,1.0646681700045368
gpt-5.4-mini,0eef1f,desktop,20.0,0.42292015244654607,0.44421657891006155,2.1780409408008747
gpt-5.4-mini,0eef1f,desktop,40.0,0.5614053110597291,0.5588721250442463,0.7971495990405779
gpt-5.4-mini,0eef1f,desktop,60.0,0.5949545681636652,0.5712146488877325,0.6223385461876003
gpt-5.4-mini,1e27b2,desktop,20.0,0.10708261128821436,0.2591145425343623,4.130336356340948
gpt-5.4-mini,1e27b2,desktop,40.0,0.2481798899027131,0.3994821694726824,1.3985202824002032
gpt-5.4-mini,1e27b2,desktop,60.0,0.34971053683765224,0.436809376456629,1.057824957831828
gpt-5.4-mini,33cc24,desktop,20.0,0.38651690842731923,0.3641763044148184,2.9165581746327516
gpt-5.4-mini,33cc24,desktop,40.0,0.5534264579690702,0.4649925552285259,1.0446604374050958
gpt-5.4-mini,33cc24,desktop,60.0,0.6169164982884715,0.4893420320420784,0.8234303588454726
gpt-5.4-mini,333ba8,desktop,20.0,0.4217649390819458,0.4438357931185434,2.498167376574365
gpt-5.4-mini,333ba8,desktop,40.0,0.5795041520668793,0.5665150391027625,0.8574065090068504
gpt-5.4-mini,333ba8,desktop,60.0,0.5747161615011103,0.5634942074696213,0.6576550454687994
gpt-5.4-mini,c75e3e,mobile,20.0,0.22269833659491706,0.45896496861162706,1.998987470683117
gpt-5.4-mini,c75e3e,mobile,40.0,0.3595770879066932,0.6192785109226324,0.6581580266593696
gpt-5.4-mini,c75e3e,mobile,60.0,0.393599372538017,0.6321461909938552,0.5190675639009017
gpt-5.4-mini,f657ff,mobile,20.0,0.11154465251179574,0.1919265436213073,5.604496511028412
gpt-5.4-mini,f657ff,mobile,40.0,0.24977119201603853,0.3792629204745699,2.8180797859117934
gpt-5.4-mini,f657ff,mobile,60.0,0.3493074047896956,0.42691649984199376,1.9377527179588752
gpt-5.4-mini,51fd1b,mobile,20.0,0.17833730571891915,0.22865713268931362,5.036461602854121
gpt-5.4-mini,51fd1b,mobile,40.0,0.3493707781251963,0.4666225912022979,1.5770188179161433
gpt-5.4-mini,51fd1b,mobile,60.0,0.4705071360021895,0.5781013334020293,0.7479362065483318
gpt-5.4-mini,49e81b,mobile,20.0,0.05107046574069332,0.17499896503496978,6.0022743971251495
gpt-5.4-mini,49e81b,mobile,40.0,0.10055266745734331,0.3669002048437579,2.405127223871452
gpt-5.4-mini,49e81b,mobile,60.0,0.12909103143779577,0.44256008234790656,1.2058594929969315
gpt-5.4-mini,964429,mobile,20.0,0.0414551688477124,0.1644337717038503,6.263063947906272
gpt-5.4-mini,964429,mobile,40.0,0.07987959203217403,0.3380097052579036,3.1137440542776664
gpt-5.4-mini,964429,mobile,60.0,0.10797472312496517,0.4215828578455066,1.687798051889489
gpt-5.4-mini,86d1d4,mobile,20.0,-0.0022504724867766926,0.15615137182988886,6.294768967848748
gpt-5.4-mini,86d1d4,mobile,40.0,-0.012315476560948443,0.32329562985543114,3.100239362462521
gpt-5.4-mini,86d1d4,mobile,60.0,-0.029447992341270265,0.39571814100163116,1.950696458836009
gpt-5.4-mini,2b0b4e,mobile,20.0,0.2611103246425972,0.27643848650350406,4.602371554522796
gpt-5.4-mini,2b0b4e,mobile,40.0,0.4530092343916178,0.49484855328841576,1.7816086287318593
gpt-5.4-mini,2b0b4e,mobile,60.0,0.5581809012679212,0.5918059141543686,0.906480462915421
gpt-5.4-mini,3bb8f9,mobile,20.0,0.33697739159314277,0.4677560916959495,1.6196162199409934
gpt-5.4-mini,3bb8f9,mobile,40.0,0.5029142159631321,0.5924271891409263,0.5562190392963753
gpt-5.4-mini,3bb8f9,mobile,60.0,0.5329498086214056,0.600329900063219,0.49896613613893903
gpt-5.4-mini,a4d2a8,mobile,20.0,0.3463224011238957,0.46468878878289954,1.8736453367893078
gpt-5.4-mini,a4d2a8,mobile,40.0,0.5674093094508342,0.6339872613808468,0.5208887810043478
gpt-5.4-mini,a4d2a8,mobile,60.0,0.6932393498234286,0.6656041232675971,0.4133273196097946
gpt-5.4-mini,de271c,mobile,20.0,-0.007651853054451811,0.1404736113920338,6.9194971481135585
gpt-5.4-mini,de271c,mobile,40.0,0.010218745687898049,0.28998856796585404,4.006181858598521
gpt-5.4-mini,de271c,mobile,60.0,0.046094835781557195,0.376846044007238,2.3820646092333835
gpt-5.4-mini,55ce87,mobile,20.0,0.12593192983183255,0.19485507258617374,5.332597390480877
gpt-5.4-mini,55ce87,mobile,40.0,0.27580855525902626,0.4003184186243849,1.6531077618430636
gpt-5.4-mini,55ce87,mobile,60.0,0.4067206066187706,0.4695730149781785,0.9487308576615595
gpt-5.4-mini,91d919,mobile,20.0,0.42639942788870666,0.41516881198477834,1.8856252084341703
gpt-5.4-mini,91d919,mobile,40.0,0.5543578616465087,0.477420507917303,0.8777405880026143
gpt-5.4-mini,91d919,mobile,60.0,0.5976358759386966,0.4954409154979529,0.7873664767341096
gpt-5.4-mini,5bcc14,mobile,20.0,0.1828074160730479,0.2297060360311533,5.050429779275362
gpt-5.4-mini,5bcc14,mobile,40.0,0.3366210648294027,0.426683828525602,2.0781641519709737
gpt-5.4-mini,5bcc14,mobile,60.0,0.43518573233980246,0.5078549172233772,1.1217795367844718
gpt-5.4-mini,46e638,mobile,20.0,0.08152633155894165,0.2027385904727128,5.593909004637627
gpt-5.4-mini,46e638,mobile,40.0,0.16097273238774595,0.4217511333745183,1.974922102107772
gpt-5.4-mini,46e638,mobile,60.0,0.21572843246820564,0.5190676247673809,0.9178977960389351
gpt-5.4-mini,1f0773,mobile,20.0,0.18845057559743866,0.2105395906896538,5.786660809548703
gpt-5.4-mini,1f0773,mobile,40.0,0.31575917030441164,0.39608738451082637,2.934448668446371
gpt-5.4-mini,1f0773,mobile,60.0,0.38815878196101894,0.500401441832629,1.544496644354469
gpt-5.4-mini,16e611,mobile,20.0,0.5220139726166692,0.48715859996077393,2.0191090131539373
gpt-5.4-mini,16e611,mobile,40.0,0.679011966555331,0.5919531768219345,0.6842625809336733
gpt-5.4-mini,16e611,mobile,60.0,0.7317123692177742,0.5965779404439379,0.5077867907741591
gpt-5.4-mini,26c4ef,mobile,20.0,0.3148402806474425,0.28281636372331764,4.374152573168753
gpt-5.4-mini,26c4ef,mobile,40.0,0.4710222044896517,0.44563785025757,1.8595903976124009
gpt-5.4-mini,26c4ef,mobile,60.0,0.5511654316823928,0.5129078705981089,1.0994836630964133
gpt-5.4-mini,aa6f23,mobile,20.0,0.049697568588154856,0.13795823425362264,6.74104263473774
gpt-5.4-mini,aa6f23,mobile,40.0,0.11671931821495148,0.27879544361301406,2.868693170959708
gpt-5.4-mini,aa6f23,mobile,60.0,0.19499574673278733,0.31951739044677047,1.678124895960274
gpt-5.4-mini,6f401f,mobile,20.0,0.07788822981560295,0.1709948165789246,6.2078477021275456
gpt-5.4-mini,6f401f,mobile,40.0,0.16693230070102455,0.3244976991673587,3.0053649577043675
gpt-5.4-mini,6f401f,mobile,60.0,0.2363697684948815,0.36790413231540575,1.7452751094046317
gpt-5.4-mini,af9990,mobile,20.0,0.12130144192917611,0.20731721732756303,5.422291481558458
gpt-5.4-mini,af9990,mobile,40.0,0.24313279068882793,0.38808826911583627,2.4745849585425455
gpt-5.4-mini,af9990,mobile,60.0,0.32721338983110826,0.4628893495380143,1.2896885595038963
gpt-5.4-mini,9aa231,mobile,20.0,0.3859159058984304,0.49609969091841966,1.6863684597068314
gpt-5.4-mini,9aa231,mobile,40.0,0.4734332840397508,0.5949197454809436,0.5707264700135734
gpt-5.4-mini,9aa231,mobile,60.0,0.44456922032945867,0.5927503583007471,0.5159787418858012
gpt-5.4-mini,ec6510,mobile,20.0,0.06055912545367485,0.18216440740267534,5.758288530890855
gpt-5.4-mini,ec6510,mobile,40.0,0.1266674681545366,0.40629472375523307,1.860080439326734
gpt-5.4-mini,ec6510,mobile,60.0,0.18506779903659,0.5168790103875984,0.892120345686314
gpt-5.4-mini,13a206,mobile,20.0,0.12628373337879836,0.19929553222177196,6.1938413976790265
gpt-5.4-mini,13a206,mobile,40.0,0.20036566904190872,0.3146436247628751,3.934696561941829
gpt-5.4-mini,13a206,mobile,60.0,0.24872483481792212,0.3584759481354402,2.6998579468427173
gpt-5.4-mini,2d811c,mobile,20.0,0.13543128374847596,0.2236522610267322,5.073781534497291
gpt-5.4-mini,2d811c,mobile,40.0,0.27428147282068605,0.4578436064003818,1.5037747211602972
gpt-5.4-mini,2d811c,mobile,60.0,0.4129124516111442,0.5633004389291578,0.7847616871650038
gpt-5.4-mini,f02589,mobile,20.0,0.14431420436355685,0.20800996087335508,5.5410797594664
gpt-5.4-mini,f02589,mobile,40.0,0.2667461424895372,0.4048839217912869,2.322326063016943
gpt-5.4-mini,f02589,mobile,60.0,0.36147219313639456,0.48078507291894884,1.3447962997975065
gpt-5.4-mini,70d755,mobile,20.0,0.22139481769727862,0.18058882079989846,6.300170168486798
gpt-5.4-mini,70d755,mobile,40.0,0.35783653022503903,0.35625194218198075,3.535538887781877
gpt-5.4-mini,70d755,mobile,60.0,0.46150043652995026,0.4788070956697528,2.0894668525228726
gpt-5.4-mini,0c21ef,mobile,20.0,0.1927757614050445,0.25658928654584634,4.38165275626917
gpt-5.4-mini,0c21ef,mobile,40.0,0.366955436482263,0.4570044403229848,1.4573216614620952
gpt-5.4-mini,0c21ef,mobile,60.0,0.45239840973362394,0.5052723068072006,0.9703389465280672
gpt-5.4-mini,c053d2,mobile,20.0,0.10364823866672414,0.185931597506504,5.577142293020541
gpt-5.4-mini,c053d2,mobile,40.0,0.2032023058752631,0.40153424890314543,2.329190745318746
gpt-5.4-mini,c053d2,mobile,60.0,0.2706000379674992,0.506626605190942,1.1836530539110002
gpt-5.4-mini,7ee781,mobile,20.0,0.06416485768977713,0.2315253334662526,4.965129558213247
gpt-5.4-mini,7ee781,mobile,40.0,0.13639282395674823,0.4764497385859491,2.429729825880397
gpt-5.4-mini,7ee781,mobile,60.0,0.1760491018578366,0.5476269401755658,1.5832635826910053
gpt-5.4-mini,6afc6f,mobile,20.0,0.0176951622018492,0.12855254887346845,6.71184142292476
gpt-5.4-mini,6afc6f,mobile,40.0,0.03727087281362566,0.31270689447082933,3.1001056188679748
gpt-5.4-mini,6afc6f,mobile,60.0,0.05789271452246805,0.44203830571199704,1.3817986583737552
gpt-5.4-mini,7527bb,mobile,20.0,0.10150522694080641,0.35756873823656726,2.1921237252693544
gpt-5.4-mini,7527bb,mobile,40.0,0.16395267932631027,0.43183626700680694,0.9704260323566631
gpt-5.4-mini,7527bb,mobile,60.0,0.19120134403815564,0.4495835993133761,0.8468471223514686
gpt-5.4-mini,8afe09,mobile,20.0,0.11359749527604053,0.20002957439089064,5.392308932768902
gpt-5.4-mini,8afe09,mobile,40.0,0.23166412899643368,0.42216367024478985,1.8940762222548897
gpt-5.4-mini,8afe09,mobile,60.0,0.33820692648204986,0.5412318990201144,0.9549072646970929
gpt-5.4-mini,f08c55,mobile,20.0,0.010568661919187991,0.16658384128338893,6.07868646837108
gpt-5.4-mini,f08c55,mobile,40.0,0.022669642406703976,0.3241923538429294,2.7970771507240406
gpt-5.4-mini,f08c55,mobile,60.0,0.03455836591648846,0.3881751072836627,1.6968653716555957
gpt-5.4-mini,cdcaf8,mobile,20.0,0.12117893361673951,0.17957877314344622,5.876974012319934
gpt-5.4-mini,cdcaf8,mobile,40.0,0.22606591693187206,0.38634292383048524,2.5369298190952287
gpt-5.4-mini,cdcaf8,mobile,60.0,0.31514833314499546,0.5056386471107168,1.150337398246675
gpt-5.4-mini,93f7fb,mobile,20.0,0.04451707847723804,0.15814144294404447,6.390009701184277
gpt-5.4-mini,93f7fb,mobile,40.0,0.11455275012939883,0.336383627480655,3.2455575919390336
gpt-5.4-mini,93f7fb,mobile,60.0,0.2133328156789373,0.4668238051699695,1.476076357272774
gpt-5.4-mini,9073f0,mobile,20.0,0.08269474390640276,0.21128598845243218,5.329894080835211
gpt-5.4-mini,9073f0,mobile,40.0,0.1787374179011405,0.4291248392415419,2.5929571944854004
gpt-5.4-mini,9073f0,mobile,60.0,0.25844812287454966,0.5252329872203219,1.5027125859676365
gpt-5.4-mini,c75d3f,mobile,20.0,0.08795505301982498,0.17236790152067252,5.921174438208639
gpt-5.4-mini,c75d3f,mobile,40.0,0.17254288285457564,0.32047838093211634,2.5517495973515483
gpt-5.4-mini,c75d3f,mobile,60.0,0.2266187095606858,0.3704758423999998,1.5076090369365018
gpt-5.4-mini,a42b4e,mobile,20.0,0.06680539172247292,0.18894337681425696,5.755289315851838
gpt-5.4-mini,a42b4e,mobile,40.0,0.1483171818403718,0.41366603542615177,2.232498561170157
gpt-5.4-mini,a42b4e,mobile,60.0,0.2342436965218978,0.5210128394527241,1.0683844686903374
gpt-5.4-mini,da1a17,mobile,20.0,-0.0005973249435111221,0.14852863938404673,6.4049103302735695
gpt-5.4-mini,da1a17,mobile,40.0,0.00447500770519109,0.31645434297926456,3.502953593168892
gpt-5.4-mini,da1a17,mobile,60.0,0.014179879224144343,0.4078958470691366,2.2594045291193723
gpt-5.4-mini,dcf870,mobile,20.0,0.19785719119036732,0.39021064119228893,2.7441991811891713
gpt-5.4-mini,dcf870,mobile,40.0,0.30704591594664976,0.5028357752699424,1.045057662516867
gpt-5.4-mini,dcf870,mobile,60.0,0.343648421255043,0.5178230348711182,0.8499758311643293
gpt-5.4-mini,e1f7b0,mobile,20.0,0.21113063551982242,0.2248128932732022,5.5400956856272
gpt-5.4-mini,e1f7b0,mobile,40.0,0.3785609207475642,0.41011740764458005,2.6360148064708047
gpt-5.4-mini,e1f7b0,mobile,60.0,0.4575568060551118,0.48973680633106537,1.5588184154901945
gpt-5.4-mini,598d81,mobile,20.0,0.4378090879186668,0.4617905336858322,1.693031562828847
gpt-5.4-mini,598d81,mobile,40.0,0.6191872275160983,0.5470562160192038,0.7294697786453721
gpt-5.4-mini,598d81,mobile,60.0,0.6447032730486304,0.5496039118045377,0.6790325199828429
gpt-5.4-mini,39fa7c,mobile,20.0,0.19602720351955463,0.23772628720859235,4.770434414268306
gpt-5.4-mini,39fa7c,mobile,40.0,0.34017521950133023,0.4304892824605681,1.8682122167598756
gpt-5.4-mini,39fa7c,mobile,60.0,0.426538266937447,0.49958896543900605,1.0352045391408695
gpt-5.4-mini,88fed8,mobile,20.0,0.1782062134829531,0.21169930491203048,5.359976608390415
gpt-5.4-mini,88fed8,mobile,40.0,0.33779958105874136,0.39520677853388353,2.1319211524737103
gpt-5.4-mini,88fed8,mobile,60.0,0.44479084586482154,0.4765364983765893,1.2544155639799404
gpt-5.4-mini,f1d7fa,mobile,20.0,0.42560695873549426,0.45384698767177134,1.8043833041375
gpt-5.4-mini,f1d7fa,mobile,40.0,0.6207886386900118,0.5206011325682972,0.7515197317856741
gpt-5.4-mini,f1d7fa,mobile,60.0,0.6772006981584153,0.5073798609028615,0.7234999111300738
gpt-5.4-mini,fc4494,mobile,20.0,0.10211050885816392,0.39312610104667406,2.2282086661059752
gpt-5.4-mini,fc4494,mobile,40.0,0.20150963405200273,0.548221273158375,0.693117589594558
gpt-5.4-mini,fc4494,mobile,60.0,0.2901086378096105,0.587583693712781,0.5327066094326058
gpt-5.4-mini,17b8da,poster,20.0,0.22402471402890173,0.46025309658805047,1.5321940845815647
gpt-5.4-mini,17b8da,poster,40.0,0.3431656048469991,0.509143052463109,0.7894796747306896
gpt-5.4-mini,17b8da,poster,60.0,0.39268314112036284,0.5103070243767962,0.745024469777089
gpt-5.4-mini,305533,poster,20.0,0.22653263070098295,0.45829507362160427,1.3194456066405145
gpt-5.4-mini,305533,poster,40.0,0.2997353334542127,0.4878250255467193,0.8951175383562002
gpt-5.4-mini,305533,poster,60.0,0.3142484472979009,0.4823815495789374,0.8690520404779627
gpt-5.4-mini,13f898,mobile,20.0,0.249854768236101,0.241969027889105,4.824027818046147
gpt-5.4-mini,13f898,mobile,40.0,0.4689526689127974,0.4569994727709022,1.693483189208061
gpt-5.4-mini,13f898,mobile,60.0,0.616430669827465,0.554558631203937,0.9584357960899978
gpt-5.4-mini,93562f,mobile,20.0,0.06826396308813902,0.18209524255637577,5.932528784936885
gpt-5.4-mini,93562f,mobile,40.0,0.13671870111007628,0.3890868157148255,2.8435238339811835
gpt-5.4-mini,93562f,mobile,60.0,0.19275374436032416,0.5086459919762747,1.7718233116523097
gpt-5.4-mini,ebd305,poster,20.0,0.21476215858200892,0.3909306751111742,1.6853537988888858
gpt-5.4-mini,ebd305,poster,40.0,0.24844480139945746,0.4464085894800757,1.0193310268063678
