model,variant,image_id,category,duration,n_points,CC,SIM,KL,CC_partial
gpt-5.4,base,8f64ff,web,3s,40,0.13958656651857138,0.4031541855676071,1.3881440361459727,0.15403743802954678
gpt-5.4,base,8f64ff,web,7s,40,0.1805689591067215,0.5084691677673072,1.1407090037579146,0.17076504607421167
gpt-5.4,base,8e3198,desktop,1s,40,0.015309426943208046,0.1692757594911633,3.6460335675344244,0.07880434596130029
gpt-5.4,base,8e3198,desktop,3s,40,0.1571911916733968,0.3525294330670461,1.9086624704706867,0.22283133968673796
gpt-5.4,base,8e3198,desktop,7s,40,0.4063335244993933,0.5159681155288208,1.0554879277038398,0.45229226223385655
gpt-5.4,base,917a4f,mobile,1s,40,0.04825721629077061,0.2975425379625772,1.97833566812119,-0.1211692003506937
gpt-5.4,base,917a4f,mobile,3s,40,-0.11333063437169047,0.2852968396026139,2.6627572942436526,-0.2805744707524825
gpt-5.4,base,917a4f,mobile,7s,40,-0.0035394754646067422,0.4731584833039685,1.5700569245645184,-0.2129614852506244
gpt-5.4,base,7c5f7f,mobile,1s,40,0.1613710423294616,0.3268639694852606,2.7062987715101468,-0.039777007837973805
gpt-5.4,base,7c5f7f,mobile,3s,40,0.08979185804765745,0.28758441126338186,3.8120706482043505,-0.12401102239870052
gpt-5.4,base,7c5f7f,mobile,7s,40,0.18642408245795689,0.4042520282891788,2.850371804114292,-0.00040441641207263534
gpt-5.4,base,8118a1,mobile,1s,41,0.16783475189582941,0.3533753453266255,2.1448752068192505,-0.08622155297174842
gpt-5.4,base,8118a1,mobile,3s,41,0.16445149893130884,0.42954727287374966,1.8771919932181218,-0.0015974102097753764
gpt-5.4,base,8118a1,mobile,7s,41,0.25936495772324336,0.4767114797957259,1.637426401982806,0.1097271603336775
gpt-5.4,base,92510f,web,1s,40,0.2668798342797822,0.25059396393458677,1.664041283208562,0.12956059079608517
gpt-5.4,base,92510f,web,3s,40,0.3528574467912285,0.4270705752254785,1.055245000536398,0.2081419503360154
gpt-5.4,base,92510f,web,7s,40,0.46725222211792095,0.5770777641128885,0.6362077213779179,0.31501969512690575
gpt-5.4,base,9378c2,desktop,1s,41,0.22568440804170853,0.30797797086878265,2.094497331790379,0.22875649273732623
gpt-5.4,base,9378c2,desktop,3s,41,0.2682252196862884,0.3784242279312498,1.520836775951203,0.25667101307643764
gpt-5.4,base,9378c2,desktop,7s,41,0.3064171226058314,0.48926010478114934,1.3407451300519138,0.29669874426685705
gpt-5.4,base,8f669a,poster,1s,41,0.101394740573361,0.2487585859729214,3.413660332288008,0.07221636414793545
gpt-5.4,base,8f669a,poster,3s,41,0.14837510764621648,0.3397514628461103,2.4863127983426154,0.10725083147940943
gpt-5.4,base,8f669a,poster,7s,41,0.263169225060943,0.4557177224019837,1.4864012805288613,0.21132270431055022
gpt-5.4,base,94460d,desktop,1s,48,-0.12779720356269325,0.10462669823610204,3.9837494118424006,-0.09331079002585937
gpt-5.4,base,94460d,desktop,3s,48,0.09973023085641779,0.31309779501451085,1.9559601488746707,0.1652779248788467
gpt-5.4,base,94460d,desktop,7s,48,0.3366359384440657,0.5003801846884665,1.0906717678733604,0.4444631723358473
gpt-5.4,base,88a176,mobile,1s,40,0.577530024948308,0.4751230386856817,1.4666435483212907,0.46314203757848715
gpt-5.4,base,88a176,mobile,3s,40,0.6476020930302078,0.5489755389310949,1.52296498280177,0.5677116454423288
gpt-5.4,base,88a176,mobile,7s,40,0.640780536246304,0.5409555592836217,1.5364531127301815,0.5478912692488319
gpt-5.4,base,9466ef,web,1s,45,0.1529606326342079,0.26724235337085583,2.1304629303825613,0.14531022605359475
gpt-5.4,base,9466ef,web,3s,45,0.2289720590014399,0.37516402963618634,1.4273431050118213,0.2048519620418047
gpt-5.4,base,9466ef,web,7s,45,0.22247329929013282,0.4095095352378272,1.2150003987813356,0.20887124207507285
gpt-5.4,base,9f6fc9,poster,1s,40,0.20669229261127608,0.3617841771786248,1.2975369396440133,0.10163360774901244
gpt-5.4,base,9f6fc9,poster,3s,40,0.22423211365323537,0.4714031872882128,1.0027334251850055,0.1891746339563378
gpt-5.4,base,9f6fc9,poster,7s,40,0.16654196272690486,0.5701811581367827,0.6430013877776863,0.2357405094701629
gpt-5.4,base,9ec0f6,mobile,1s,35,0.42306236370643185,0.3866429928125311,1.4492666077220986,0.35413483422311204
gpt-5.4,base,9ec0f6,mobile,3s,35,0.5810995246849899,0.4981561492917125,0.8587418231207005,0.4935597488153629
gpt-5.4,base,9ec0f6,mobile,7s,35,0.7324103908811312,0.6251636969246566,0.49668428053682845,0.7012091650391507
gpt-5.4,base,9073f0,mobile,1s,40,0.10427655988350876,0.2852852371632918,3.582020076011971,-0.08959135356874967
gpt-5.4,base,9073f0,mobile,3s,40,0.021661400259511212,0.3362267347601435,3.489094506864566,-0.21800729704909824
gpt-5.4,base,9073f0,mobile,7s,40,0.06302745876031407,0.3886503862668298,2.762342924921789,-0.19764834998420944
gpt-5.4,base,9aabba,web,1s,40,0.09180462288489413,0.2111905269399626,2.4011094586912427,0.05967157274642231
gpt-5.4,base,9aabba,web,3s,40,0.1520054363404557,0.2853548164477003,1.7840936838161197,0.11021841054613793
gpt-5.4,base,9aabba,web,7s,40,0.30360445433905103,0.46585772348594434,1.1250191792212836,0.27853515425713965
gpt-5.4,base,93f7fb,mobile,1s,42,0.17244741062876173,0.24256462734487633,2.7064398680510204,0.09205718186770775
gpt-5.4,base,93f7fb,mobile,3s,42,0.11410461477111361,0.28851683886181934,3.1617044449247875,0.004739541466345223
gpt-5.4,base,93f7fb,mobile,7s,42,0.11865554129938326,0.3820633046467477,2.608492658654708,0.006527270728908831
gpt-5.4,base,a03205,desktop,1s,40,0.2426696919082173,0.2645293697386526,4.533652290267224,0.21096345787789705
gpt-5.4,base,a03205,desktop,3s,40,0.44161549298898056,0.4106628546647645,2.3362099593092958,0.3748758320524972
gpt-5.4,base,a03205,desktop,7s,40,0.6742825625906405,0.5875820621140717,0.9743725943522284,0.6475139567360932
gpt-5.4,base,9faf29,desktop,1s,40,0.16989178744861472,0.28878309022411297,2.2554931318916207,0.14601944504128778
gpt-5.4,base,9faf29,desktop,3s,40,0.4055746108981497,0.44982363553307114,1.246147300332297,0.3799281506667113
gpt-5.4,base,9faf29,desktop,7s,40,0.41594959815074806,0.5083246065606163,0.9779187328387047,0.3900700555992021
gpt-5.4,base,a42ac8,desktop,1s,42,-0.08670031821140564,0.1925082367252499,3.562198326625237,-0.10483017875720109
gpt-5.4,base,a42ac8,desktop,3s,42,0.14814274008804518,0.3551413450123938,1.719226137346747,0.1475040485316622
gpt-5.4,base,a42ac8,desktop,7s,42,0.2721746464068348,0.5019062536450427,0.988764773272071,0.2668355207490047
gpt-5.4,base,a18b8d,poster,1s,40,0.3182726492152987,0.32707439771920016,2.888367851631447,0.2970956102206609
gpt-5.4,base,a18b8d,poster,3s,40,0.43844090721108164,0.4289355011754359,1.4747712026011348,0.38292274400322845
gpt-5.4,base,a18b8d,poster,7s,40,0.6209620820632987,0.5888601459501258,1.5702143863215308,0.5917287617527182
gpt-5.4,base,980144,mobile,1s,41,0.09837861826879804,0.29027350555800246,3.0401212127470743,0.04546916717696949
gpt-5.4,base,980144,mobile,3s,41,0.1359756098308374,0.3671967798382372,2.5954474429522607,0.05712598367128432
gpt-5.4,base,980144,mobile,7s,41,0.17106474546065725,0.4418924700939612,2.0022548390556194,0.10358129150777541
gpt-5.4,base,9620b2,mobile,1s,40,0.21511113954445488,0.30814371868237644,2.636387249862829,0.1730192293599238
gpt-5.4,base,9620b2,mobile,3s,40,0.2567104914047087,0.3684488135931899,2.3976757443746437,0.25010119659306246
gpt-5.4,base,9620b2,mobile,7s,40,0.345666046442055,0.40779266304033557,1.978733584831013,0.3031909876112537
gpt-5.4,base,9fad4b,mobile,1s,40,0.46757367331411254,0.41222262515013924,2.388040922469504,0.4219995382259395
gpt-5.4,base,9fad4b,mobile,3s,40,0.6505325226721728,0.5723338725079496,1.4531198712364435,0.6262320626825696
gpt-5.4,base,9fad4b,mobile,7s,40,0.5668714913351078,0.525075963893815,1.8939658330148545,0.5364271300321023
gpt-5.4,base,af5f27,desktop,1s,40,0.2005078222885241,0.15735464509373143,2.400769946177848,0.20984008622851225
gpt-5.4,base,af5f27,desktop,3s,40,0.21732740327481992,0.2771375082515391,1.7988655331042365,0.22296339807365056
gpt-5.4,base,af5f27,desktop,7s,40,0.40252897838802426,0.46513973720969837,1.1177985399711026,0.4062875497013119
gpt-5.4,base,b46333,poster,1s,40,0.08660990758766904,0.17358879373074765,2.41785101352205,-0.025658172849243915
gpt-5.4,base,b46333,poster,3s,40,0.21154295208555352,0.29812715616478747,1.8899316368626713,0.0852679555998944
gpt-5.4,base,b46333,poster,7s,40,0.5050912300699892,0.509842732683125,0.8637921572987997,0.3927489557604082
gpt-5.4,base,b45744,desktop,1s,40,0.32796747615231137,0.3241562674719187,1.4160175543238085,0.2550425494584237
gpt-5.4,base,b45744,desktop,3s,40,0.415203948930832,0.4542566023951632,0.9296060901343266,0.32505020240031984
gpt-5.4,base,b45744,desktop,7s,40,0.441354246798892,0.5073207893923097,0.7603941144178628,0.34913661468280144
gpt-5.4,base,a69a78,mobile,1s,44,0.025128614881771053,0.2387830755660374,3.435140561034287,-0.14812719803165947
gpt-5.4,base,a69a78,mobile,3s,44,0.06103681456084288,0.2935231823059307,3.239123840298287,-0.07516422788662071
gpt-5.4,base,a69a78,mobile,7s,44,0.05494147772366024,0.346702226308526,3.009194865285711,-0.01736786697719597
gpt-5.4,base,b4a27a,web,1s,40,0.14543913159060734,0.199345715522395,2.3577301812860276,-0.008750055202581004
gpt-5.4,base,b4a27a,web,3s,40,0.3546153725537397,0.3438948607541586,1.4431450749516272,0.18653763384532343
gpt-5.4,base,b4a27a,web,7s,40,0.3581340160591412,0.49858382352851005,1.1495777720918494,0.21831830385000306
gpt-5.4,base,ad1260,mobile,1s,40,0.3139176034817944,0.323834475316384,2.152877389581918,0.2676872074056666
gpt-5.4,base,ad1260,mobile,3s,40,0.3431134327594811,0.38217203734070193,2.0577206118920617,0.2912310266591362
gpt-5.4,base,ad1260,mobile,7s,40,0.47482941212275487,0.49526449237438946,1.6386700374069028,0.4365595438882577
gpt-5.4,base,ae548c,poster,1s,40,0.21753423658749396,0.30627640478250745,3.385289901960909,0.20859705467158932
gpt-5.4,base,ae548c,poster,3s,40,0.40369745000823104,0.4264906672475355,2.2599886990802114,0.4048067253659418
gpt-5.4,base,ae548c,poster,7s,40,0.49258359945522046,0.49620441728432074,1.992069788147678,0.48950388792435817
gpt-5.4,base,b0afe4,poster,1s,40,0.3121799347726125,0.3729976184220139,2.3701567012998916,0.20114631524123516
gpt-5.4,base,b0afe4,poster,3s,40,0.3601299403991003,0.4498346757393005,2.206453815578354,0.26614284648856734
gpt-5.4,base,b0afe4,poster,7s,40,0.24042729182057918,0.40366488160319175,3.0906611492275986,0.10609450262363432
gpt-5.4,base,b8b56d,mobile,1s,40,0.19774742973033765,0.41923245662463093,1.1725290653205638,0.15900315321948835
gpt-5.4,base,b8b56d,mobile,3s,40,0.32395617244180275,0.51015275791137,0.7835270563868214,0.2880252868002736
gpt-5.4,base,b8b56d,mobile,7s,40,0.28438702985312525,0.581743834825558,0.6195928715859678,0.18254794014161432
gpt-5.4,base,b57c53,desktop,1s,41,0.6488382274247843,0.5398906695207178,1.6088368942553428,0.5878633934479424
gpt-5.4,base,b57c53,desktop,3s,41,0.7723280987273173,0.652822940559572,0.7666127138236121,0.7392751171724867
gpt-5.4,base,b57c53,desktop,7s,41,0.7787404150845316,0.6557382592243514,0.6972654049357441,0.735244542225271
gpt-5.4,base,bccea2,web,1s,40,0.5066198795648951,0.4446134109207822,1.250353573038708,0.4400152945467796
gpt-5.4,base,bccea2,web,3s,40,0.27535143451591204,0.3569686689251088,1.665500233516587,0.3198820528871315
gpt-5.4,base,bccea2,web,7s,40,0.38411036766443346,0.4457287952356553,1.1915891229259872,0.3966386031256879
gpt-5.4,base,b44e33,mobile,1s,40,-0.007502892337702587,0.19628870121480294,4.203640932291471,-0.07888250300328976
gpt-5.4,base,b44e33,mobile,3s,40,0.14646292531808797,0.3551406491153797,2.808391678078712,0.10035899921392137
gpt-5.4,base,b44e33,mobile,7s,40,0.14049441817071656,0.38142724677872697,2.5704691114997646,0.057323261605216724
gpt-5.4,base,b434fb,poster,1s,40,0.039016723794783534,0.15506194154683112,7.518197789761191,0.03164464502551121
gpt-5.4,base,b434fb,poster,3s,40,0.2982279971814267,0.3449120139305778,3.92431968149964,0.3048170345180689
gpt-5.4,base,b434fb,poster,7s,40,0.43599377528547467,0.44149880469672087,2.7999545996605275,0.4288667462648799
gpt-5.4,base,c58003,desktop,1s,48,0.1617724648588854,0.24164077460768582,2.0584765598097827,0.10851991641784862
gpt-5.4,base,c58003,desktop,3s,48,0.46714435879277455,0.33866868829461466,1.352605183293372,0.43555749681869727
gpt-5.4,base,c58003,desktop,7s,48,0.6099384542355464,0.45630291838463316,0.8879481067254995,0.5655646525232982
gpt-5.4,base,bdeb92,web,1s,36,0.29848708439264493,0.2558236621589428,1.96238246710322,0.2647835740371912
gpt-5.4,base,bdeb92,web,3s,36,0.5919428406530309,0.44934410994599494,0.9594955503068924,0.5754102822053694
gpt-5.4,base,bdeb92,web,7s,36,0.6467301220805795,0.5571258793401169,0.7420909869859855,0.6136168885746032
gpt-5.4,base,c74797,desktop,1s,40,0.3619349231119814,0.38419915340792,1.45928552267029,0.10253079210321277
gpt-5.4,base,c74797,desktop,3s,40,0.41590555120968853,0.4191241810756047,1.2791803832075666,0.09639941449239416
gpt-5.4,base,c74797,desktop,7s,40,0.5839419007178295,0.6100242809490659,0.6257159811394801,0.38338683328451023
gpt-5.4,base,c79430,poster,1s,42,0.034212076520444924,0.30612267899852336,2.5375234807688534,0.024560639391804046
gpt-5.4,base,c79430,poster,3s,42,0.1252489011732299,0.3956741557617268,1.644225929901812,0.14658236026327753
gpt-5.4,base,c79430,poster,7s,42,0.13861861410528015,0.477261632732336,1.1537071341898502,0.09447681016422994
gpt-5.4,base,c7db2d,desktop,1s,42,0.526656449091414,0.4340323648972473,1.1651422298195815,0.4664861824633449
gpt-5.4,base,c7db2d,desktop,3s,42,0.4900937826095144,0.508866019898658,0.9051129644274916,0.4026954688176634
gpt-5.4,base,c7db2d,desktop,7s,42,0.5632265858387959,0.5643984995178137,0.8715474393735216,0.4307955760780263
gpt-5.4,base,c905dc,desktop,1s,40,0.4622765175394078,0.3795769224050276,1.7031224322288838,0.35837090144769945
gpt-5.4,base,c905dc,desktop,3s,40,0.5207056569271127,0.49617582179763414,1.1700235259310676,0.4114738069627325
gpt-5.4,base,c905dc,desktop,7s,40,0.616400079117376,0.592658395097678,0.8595504123711535,0.5389466289834272
gpt-5.4,base,c92f85,desktop,1s,40,0.36907705958904125,0.250219478280498,1.975887075556445,0.3965861972881231
gpt-5.4,base,c92f85,desktop,3s,40,0.4028982821725795,0.3427130626728953,1.409340148292642,0.42012033644987373
gpt-5.4,base,c92f85,desktop,7s,40,0.5137177427146289,0.5470160252352312,1.0150885075536396,0.503993564446519
gpt-5.4,base,cb4227,desktop,1s,40,0.028919715742372128,0.305197558231343,1.336809575077433,-0.08240160857768768
gpt-5.4,base,cb4227,desktop,3s,40,0.22864934445553292,0.5225977095101195,0.7055591180480827,0.11713563291447106
gpt-5.4,base,cb4227,desktop,7s,40,0.2210502902084161,0.5851693534055672,0.5399308231945408,0.12087701754063483
gpt-5.4,base,c40b98,mobile,1s,40,0.11234126414263973,0.2502969578402311,2.867298724600894,0.07422196686856362
gpt-5.4,base,c40b98,mobile,3s,40,0.23734839644911732,0.27783543237364616,2.2456303042442944,0.1916947783346223
gpt-5.4,base,c40b98,mobile,7s,40,0.3020436897255375,0.3906765391619692,2.1792701821616562,0.27884215149460245
gpt-5.4,base,c9898c,web,1s,39,0.21725250004305363,0.239670170561123,2.3619668753618646,0.06365859485789187
gpt-5.4,base,c9898c,web,3s,39,0.37376498068320474,0.39980007578799814,1.3457490786582047,0.2159730213926739
gpt-5.4,base,c9898c,web,7s,39,0.3763002800517853,0.47745753215299536,1.43757689870734,0.18214478778055196
gpt-5.4,base,586b04,desktop,1s,50,0.050367794974804106,0.12806379172530755,6.172095931029968,0.04971379176405077
gpt-5.4,base,586b04,desktop,3s,50,0.0231132660292476,0.12641472772894619,5.993535893806768,0.011990565042221558
gpt-5.4,base,586b04,desktop,7s,50,-0.008403467941628376,0.1299761242577736,5.657060043440074,-0.019504010467613745
gpt-5.4,base,becb10,mobile,1s,37,0.25723271978891266,0.3918971762955232,2.0890473739912467,-0.13247229628065005
gpt-5.4,base,becb10,mobile,3s,37,0.3485000642975817,0.42783408156004893,1.8739466205405018,-0.1780720428627152
gpt-5.4,base,becb10,mobile,7s,37,0.4515029081685724,0.5046826982226876,1.4564030544898892,0.0583727837214554
gpt-5.4,base,cac69c,web,1s,40,-0.0026981331370975747,0.18434183692893966,2.73007207798032,-0.10013696823878082
gpt-5.4,base,cac69c,web,3s,40,0.08180535751671283,0.24439479794435798,2.4348983756093494,-0.0334592726982855
gpt-5.4,base,cac69c,web,7s,40,0.26225368302718405,0.3967091964182899,1.6678562732737645,0.15216352664905397
gpt-5.4,base,cb0bf5,web,1s,40,0.194416512884338,0.27957492775351134,2.050702370171311,0.13052288602394244
gpt-5.4,base,cb0bf5,web,3s,40,0.29563325244439487,0.42912245900084844,1.5444607678159277,0.23211230482175996
gpt-5.4,base,cb0bf5,web,7s,40,0.40600983331196455,0.4739623912504244,1.155294067019569,0.34034566850969245
gpt-5.4,base,cdbd16,poster,1s,42,0.009953245717507352,0.23097733583923746,2.3947137684549906,0.029542130002279985
gpt-5.4,base,cdbd16,poster,3s,42,0.18617395785993318,0.3184808684686852,1.605351634854404,0.21887709701448563
gpt-5.4,base,cdbd16,poster,7s,42,0.20201890106892328,0.43604144213067,1.2127292969734473,0.2354757816331128
gpt-5.4,base,cc25e1,web,1s,40,0.02283234793349656,0.17645909859167247,3.081651769749981,-0.014584734692741042
gpt-5.4,base,cc25e1,web,3s,40,0.2349022693938273,0.3212843114590265,1.9557116166586845,0.2166064934333518
gpt-5.4,base,cc25e1,web,7s,40,0.3714089074218457,0.47035865681869027,1.4445854139032996,0.3376260292723135
gpt-5.4,base,cdeba6,desktop,1s,51,0.22929001638305818,0.2954800749757879,1.512106557837554,0.19922052902572554
gpt-5.4,base,cdeba6,desktop,3s,51,0.1471103965196765,0.38977090990232305,1.4123855828042555,0.11082132336107538
gpt-5.4,base,cdeba6,desktop,7s,51,0.16064793753080375,0.5369739268361053,1.1342682524978285,0.06920189128106166
gpt-5.4,base,d2c979,poster,1s,40,0.47693404355098534,0.42862614292524986,1.507774927188986,0.27423827416123375
gpt-5.4,base,d2c979,poster,3s,40,0.4900764934187988,0.46904919437871995,1.3624545882411208,0.2670597823832125
gpt-5.4,base,d2c979,poster,7s,40,0.5026298190459123,0.5751870146383762,0.906208415438126,0.3397519218860088
gpt-5.4,base,c98506,web,1s,41,0.1640320532322129,0.16961019039263514,3.3436685604640757,0.08915061084299704
gpt-5.4,base,c98506,web,3s,41,0.13673667962660957,0.24093020289881106,2.9481995624222765,0.028800395689676045
gpt-5.4,base,c98506,web,7s,41,0.18338807728439482,0.3571146339314803,2.5642919386188203,0.10413161579813657
gpt-5.4,base,d5caa3,mobile,1s,41,0.24998441885358388,0.30342062829397226,1.8473773791893968,0.14251480977156347
gpt-5.4,base,d5caa3,mobile,3s,41,0.3271181116805688,0.39825012076086846,1.7067399172576256,0.3065429827544312
gpt-5.4,base,d5caa3,mobile,7s,41,0.48293195597776317,0.5368798435677834,0.992948007244687,0.4572903860564115
gpt-5.4,base,d0bb76,desktop,1s,42,0.26515021061847244,0.38050107576137226,1.8799441009046212,0.20989266371940946
gpt-5.4,base,d0bb76,desktop,3s,42,0.32829226827108415,0.4487157066447263,1.1858973861777522,0.24735452887231962
gpt-5.4,base,d0bb76,desktop,7s,42,0.36186519792486505,0.5067015942154782,1.0642250281400725,0.24394737613840764
gpt-5.4,base,d4430e,desktop,1s,40,0.5221484168942405,0.29415515526150926,2.6400063228770563,0.4525228702715428
gpt-5.4,base,d4430e,desktop,3s,40,0.7308928617425284,0.46747994494727296,0.9908715819280652,0.7119818773822478
gpt-5.4,base,d4430e,desktop,7s,40,0.7430723887433065,0.5647489502345936,0.9799511141755906,0.7024642725262581
gpt-5.4,base,d70468,mobile,1s,40,0.5241076213395689,0.4983399483003334,0.8468456666251982,0.3880940723545938
gpt-5.4,base,d70468,mobile,3s,40,0.635176188577415,0.4739125695671805,1.006291596380711,0.5211212544216652
gpt-5.4,base,d70468,mobile,7s,40,0.7974225272949217,0.6900304262786382,0.5122446632360604,0.7284235580837564
gpt-5.4,base,d667b6,desktop,1s,40,0.31745042440590177,0.3101579776534603,1.7492643090602285,0.30266398205567285
gpt-5.4,base,d667b6,desktop,3s,40,0.4630887731561418,0.5228761667227695,0.9915694434811435,0.45484379110697515
gpt-5.4,base,d667b6,desktop,7s,40,0.6328037833124033,0.6260489039902453,0.6516517873259824,0.610180699511416
gpt-5.4,base,d9a22e,poster,1s,36,0.037945482668045594,0.23160607387057813,2.0131835859895246,-0.1127639453173837
gpt-5.4,base,d9a22e,poster,3s,36,0.03654714574063442,0.30729507743892376,1.699040765616676,-0.07700124549721754
gpt-5.4,base,d9a22e,poster,7s,36,0.33380510384304324,0.5361214465485278,0.7519670951233524,0.2068780750971015
gpt-5.4,base,da75d3,poster,1s,40,0.2395784715891969,0.28595451337704625,1.6570642804293405,0.21787505778719415
gpt-5.4,base,da75d3,poster,3s,40,0.367167014524498,0.3550338987853915,1.3545511341274923,0.3324153972033053
gpt-5.4,base,da75d3,poster,7s,40,0.4061675494899719,0.565280637576231,0.6616213797625771,0.37366531798396546
gpt-5.4,base,d98c2a,desktop,1s,40,0.2708616633426629,0.2701780682296029,2.2714303880913684,0.18924820811002585
gpt-5.4,base,d98c2a,desktop,3s,40,0.45315029665473605,0.4883246447375599,1.1371820718468717,0.41632742714307663
gpt-5.4,base,d98c2a,desktop,7s,40,0.4510170936979411,0.5359718966961533,1.3184681967870442,0.46600454498047095
gpt-5.4,base,cdcaf8,mobile,1s,40,0.052611468595022956,0.22412910652567958,3.8398309629929144,-0.08537829909640733
gpt-5.4,base,cdcaf8,mobile,3s,40,0.32078395883987665,0.41747529040823916,2.1813180684967444,0.2263750121592436
gpt-5.4,base,cdcaf8,mobile,7s,40,0.31267463568640896,0.4559069530099416,1.940099631259717,0.1865549218433608
gpt-5.4,base,d8d582,web,1s,40,0.21707359333509085,0.27944318575465227,1.7066973194463972,0.05574030694379011
gpt-5.4,base,d8d582,web,3s,40,0.25329887961174224,0.36447841511159734,1.3241796631152436,0.0639784479835628
gpt-5.4,base,d8d582,web,7s,40,0.427601860186403,0.5311344292635894,0.8578530713272985,0.2739652979156367
gpt-5.4,base,d8d2df,web,1s,36,0.17501600996990763,0.3032963730364311,2.392687438849073,0.18540018390211477
gpt-5.4,base,d8d2df,web,3s,36,0.4120465724963662,0.44448602230246087,1.5026493444547562,0.41202718618657747
gpt-5.4,base,d8d2df,web,7s,36,0.5216211993618989,0.5765493253978042,1.1622290942608546,0.5265378977976974
gpt-5.4,base,d924c7,web,1s,40,0.12013044967688821,0.23232535355040296,2.820302188678477,0.08497956568867703
gpt-5.4,base,d924c7,web,3s,40,0.2878164515278106,0.4285844107293917,1.5896366701497158,0.2577547419744936
gpt-5.4,base,d924c7,web,7s,40,0.4457643464420373,0.5479710925489187,1.059509385723449,0.423552481253441
gpt-5.4,base,d2f771,poster,1s,40,0.17043157199074319,0.2743878662177588,4.638493537126706,0.1486512298272846
gpt-5.4,base,d2f771,poster,3s,40,0.575325577471999,0.4930506763819613,2.4916938256635737,0.5841646112531556
gpt-5.4,base,d2f771,poster,7s,40,0.5908867475414862,0.5135942746188824,1.8927640066132687,0.5821136472585363
gpt-5.4,base,d50a8b,poster,1s,40,0.04711978382088168,0.20683994598085023,4.052634462260491,-0.013700864399061303
gpt-5.4,base,d50a8b,poster,3s,40,0.09093896771070517,0.28797718989805027,3.034094228101708,0.003889443104602992
gpt-5.4,base,d50a8b,poster,7s,40,0.03856429747631947,0.351511368253634,2.866204789263279,0.029997709259233906
gpt-5.4,base,df1857,poster,1s,42,0.45333747755141013,0.3154975577828968,1.5168963724860731,0.39245141820046964
gpt-5.4,base,df1857,poster,3s,42,0.5864254899929553,0.48993827068951434,0.8745580138832294,0.5350111614664695
gpt-5.4,base,df1857,poster,7s,42,0.5374888095373186,0.6007325071021243,0.5496399267354509,0.4670380910433585
gpt-5.4,base,e249a7,web,1s,39,0.2351867161708413,0.0821506608229907,3.032674969277921,0.2235905840744698
gpt-5.4,base,e249a7,web,3s,39,0.4064009494893933,0.2821384788919423,1.5817814163266508,0.39315292423461473
gpt-5.4,base,e249a7,web,7s,39,0.4630929212816657,0.44108080517158443,1.0135914396318646,0.4156873257034362
gpt-5.4,base,e711e6,desktop,1s,40,0.46293437152653527,0.38785922226863356,1.4197080844236485,0.2846566257427177
gpt-5.4,base,e711e6,desktop,3s,40,0.5692097737415747,0.48862596264038816,0.8855436903775592,0.3939621668828078
gpt-5.4,base,e711e6,desktop,7s,40,0.6490681962361236,0.6268594409858805,0.54957933287246,0.47563397884303577
gpt-5.4,base,eb529b,mobile,1s,40,0.19111535493100118,0.34447111692563165,1.5328519698113539,0.19715434592381645
gpt-5.4,base,eb529b,mobile,3s,40,0.4051846102753135,0.5236417141130925,0.8848462526903231,0.4015033138275461
gpt-5.4,base,eb529b,mobile,7s,40,0.5975051056429976,0.6529023055166872,0.554784301585582,0.6012974175396817
gpt-5.4,base,eb34f4,desktop,1s,40,0.2679734256364698,0.23591897028840345,5.409865089247988,0.3413407345223254
gpt-5.4,base,eb34f4,desktop,3s,40,0.5219433162411795,0.41329922240142836,2.2921031230109703,0.5773731710546042
gpt-5.4,base,eb34f4,desktop,7s,40,0.6264501282974193,0.5343812977710916,1.6277901418458083,0.6859123623947707
gpt-5.4,base,ed727a,web,1s,40,-0.037024649156286574,0.18088359419729874,3.207391419601116,-0.08956184398844184
gpt-5.4,base,ed727a,web,3s,40,-0.0348103964591701,0.21556145831252127,2.5114455051380653,-0.10662915185762131
gpt-5.4,base,ed727a,web,7s,40,0.12612691703024803,0.41381653413968134,1.4978399217218696,0.08142986232225179
gpt-5.4,base,dd47fa,mobile,1s,40,0.23793426277077107,0.3062617858901199,4.2097668372551,0.21895907074824963
gpt-5.4,base,dd47fa,mobile,3s,40,0.19886646769145427,0.3121576071791472,4.290080739138675,0.17733656392746328
gpt-5.4,base,dd47fa,mobile,7s,40,0.17133754183883462,0.30417664712744463,4.4952810882526375,0.15844149108305428
gpt-5.4,base,ed8647,desktop,1s,40,0.30254456763293497,0.3164200975308376,1.6708255575573978,0.25116461383681854
gpt-5.4,base,ed8647,desktop,3s,40,0.5801803454897272,0.5287484254845947,0.7787806833299328,0.5488715585529682
gpt-5.4,base,ed8647,desktop,7s,40,0.7528155618662621,0.6645192462007699,0.45268941378909033,0.725359989644572
gpt-5.4,base,de271c,mobile,1s,40,0.07364231808120482,0.14927232116986752,5.902781854802678,0.04764443485021691
gpt-5.4,base,de271c,mobile,3s,40,-0.04120089852513146,0.17917076996001008,5.93210139021838,-0.05429995262433563
gpt-5.4,base,de271c,mobile,7s,40,0.20604494371421028,0.33341228202355655,4.076611697948653,0.18435276730485456
gpt-5.4,base,efddbf,web,1s,40,0.18427082647099988,0.26308645881289483,2.7184620555043795,-0.013021207532775508
gpt-5.4,base,efddbf,web,3s,40,0.3588219466971627,0.3731164585466899,1.6295644664026163,0.21589172001150347
