model,image_id,run,n_points,n_unique_coords,unique_ratio,max_duplicate_count,n_unique_x,n_unique_y,frac_grid_005,frac_edge,std_x,std_y,n_unique_intensity
gemini-3.1-pro,f60132,3,33,33,1.0,1,11,17,0.16896235078053262,0.0,0.27712448429898756,0.2516746482232773,5
gemini-3.1-pro,f63992,1,50,1,0.02,50,1,1,0.0,0.0,0.0,0.0,1
gemini-3.1-pro,f63992,2,33,11,0.3333333333333333,3,6,11,0.1322314049586777,0.0,0.2799173431716307,0.28394796403741257,1
gemini-3.1-pro,f63992,3,33,33,1.0,1,13,11,0.11570247933884298,0.0,0.2863140890276928,0.2859838751739408,1
gemini-3.1-pro,f639bf,1,30,30,1.0,1,23,10,0.0,0.0,0.19718688259279996,0.2665643553732486,5
gemini-3.1-pro,f639bf,2,32,32,1.0,1,24,10,0.0,0.0,0.19281401944295962,0.2594613937443295,5
gemini-3.1-pro,f639bf,3,34,34,1.0,1,23,10,0.06487889273356402,0.0,0.20960087297422472,0.2637787685814104,5
gemini-3.1-pro,f657ff,1,30,5,0.16666666666666666,6,2,5,0.0,0.0,0.08,0.10465180361560904,1
gemini-3.1-pro,f657ff,2,35,5,0.14285714285714285,7,2,5,0.0,0.0,0.08,0.10465180361560904,1
gemini-3.1-pro,f657ff,3,50,5,0.1,10,2,5,0.0,0.0,0.08,0.10564203708751548,1
gemini-3.1-pro,f68906,1,31,31,1.0,1,20,14,0.09989594172736732,0.0,0.26392104580407044,0.3077382159780633,4
gemini-3.1-pro,f68906,2,29,29,1.0,1,19,12,0.09512485136741974,0.0,0.26471935647629236,0.31334981952057844,3
gemini-3.1-pro,f68906,3,35,35,1.0,1,19,18,0.20653061224489797,0.0,0.25470815632397636,0.31074052434368415,4
gemini-3.1-pro,f69be0,1,35,33,0.9428571428571428,3,1,33,0.0,0.08571428571428572,0.0,0.2297462664305462,1
gemini-3.1-pro,f69be0,2,34,33,0.9705882352941176,2,1,33,0.0,0.058823529411764705,0.0,0.22590020801061417,1
gemini-3.1-pro,f69be0,3,35,33,0.9428571428571428,3,1,33,0.0,0.08571428571428572,0.0,0.2297462664305462,1
gemini-3.1-pro,f6bc62,1,34,34,1.0,1,12,11,0.5536332179930796,0.0,0.16306456360323718,0.2273209778916574,5
gemini-3.1-pro,f6bc62,2,40,38,0.95,2,13,35,0.145,0.0,0.1584384738628847,0.2347539935762542,14
gemini-3.1-pro,f6bc62,3,38,19,0.5,2,15,19,0.011080332409972297,0.0,0.16465526818392487,0.22829974950329818,12
gemini-3.1-pro,f717f5,1,11,11,1.0,1,9,8,0.008264462809917356,0.0,0.18152248682502256,0.3403328463151797,1
gemini-3.1-pro,f717f5,2,9,9,1.0,1,9,6,0.012345679012345678,0.0,0.19922070396645244,0.3758283033251313,1
gemini-3.1-pro,f717f5,3,9,9,1.0,1,9,6,0.012345679012345678,0.0,0.19922070396645244,0.3758283033251313,1
gemini-3.1-pro,f7344c,1,40,40,1.0,1,30,18,0.037500000000000006,0.0,0.2132250864696741,0.20375230060050856,3
gemini-3.1-pro,f7344c,2,48,48,1.0,1,33,18,0.03125,0.0,0.2082662391961042,0.2625565415296294,3
gemini-3.1-pro,f7344c,3,39,39,1.0,1,28,19,0.02564102564102564,0.0,0.2177428892339904,0.2120901895909145,3
gemini-3.1-pro,f735e9,1,68,68,1.0,1,23,13,0.0,0.0,0.25720802642633744,0.2857517176110182,1
gemini-3.1-pro,f735e9,2,31,31,1.0,1,9,13,0.02497398543184183,0.0,0.2692371773145065,0.2848246443756307,1
gemini-3.1-pro,f735e9,3,30,30,1.0,1,16,13,0.03,0.0,0.2765785000079845,0.28820594488432516,1
gemini-3.1-pro,f7435d,1,49,49,1.0,1,33,19,0.02332361516034985,0.0,0.30863539991247557,0.27614034815358657,1
gemini-3.1-pro,f7435d,2,39,39,1.0,1,32,12,0.08744247205785667,0.0,0.304882038170849,0.25556205863149134,13
gemini-3.1-pro,f7435d,3,50,1,0.02,50,1,1,0.0,0.0,0.0,1.1102230246251565e-16,1
gemini-3.1-pro,f757ac,1,35,35,1.0,1,20,16,0.21224489795918366,0.0,0.21405702082217556,0.2803851578359558,4
gemini-3.1-pro,f757ac,2,23,23,1.0,1,15,14,0.166351606805293,0.0,0.2421789867550628,0.3156479817663891,2
gemini-3.1-pro,f757ac,3,32,32,1.0,1,23,20,0.146484375,0.0,0.2266433045558593,0.2955448821139524,4
gemini-3.1-pro,f7681d,1,35,35,1.0,1,7,15,0.02938775510204082,0.0,0.28079566250501925,0.26415301687947956,5
gemini-3.1-pro,f7681d,2,35,35,1.0,1,8,15,0.02938775510204082,0.0,0.2801975979153837,0.26415301687947956,5
gemini-3.1-pro,f7681d,3,32,32,1.0,1,10,18,0.048828125,0.0,0.2871735578770267,0.27685665853470093,4
gemini-3.1-pro,f76fca,1,47,47,1.0,1,15,11,0.0018107741059302852,0.0,0.08922013609310744,0.2185584235802441,1
gemini-3.1-pro,f76fca,2,47,47,1.0,1,15,11,0.0,0.0,0.08944424252853249,0.22028679606708823,1
gemini-3.1-pro,f76fca,3,47,47,1.0,1,15,11,0.0,0.0,0.08914967246941152,0.22036743874253467,1
gemini-3.1-pro,f7b72e,1,42,21,0.5,2,17,17,0.0,0.0,0.23197467412005687,0.270807719353932,1
gemini-3.1-pro,f7b72e,2,31,31,1.0,1,16,26,0.0020811654526534857,0.0,0.20553559889749495,0.22588605969979944,1
gemini-3.1-pro,f7b72e,3,50,6,0.12,45,6,5,0.0,0.0,0.10058506648603457,0.04466148676432525,1
gemini-3.1-pro,f7ba1d,1,32,16,0.5,2,13,9,0.0,0.0,0.3854522506095924,0.27564639939603786,16
gemini-3.1-pro,f7ba1d,2,39,13,0.3333333333333333,3,12,9,0.0,0.0,0.3930535293354798,0.22940914587918623,1
gemini-3.1-pro,f7ba1d,3,32,16,0.5,2,13,9,0.0,0.0,0.3854609051187941,0.2757469401462145,1
gemini-3.1-pro,f7c681,1,36,36,1.0,1,21,15,0.48148148148148145,0.0,0.14719601443879746,0.22915302989729616,5
gemini-3.1-pro,f7c681,2,30,30,1.0,1,9,16,0.8,0.0,0.11902380714238082,0.2514888996887669,5
gemini-3.1-pro,f7c681,3,30,30,1.0,1,9,10,0.7333333333333333,0.0,0.1602081978759722,0.24271702774126822,5
gemini-3.1-pro,f7d1cb,1,50,5,0.1,16,3,3,0.0,0.0,0.21038236047729855,0.19377917431963634,1
gemini-3.1-pro,f7d1cb,2,37,35,0.9459459459459459,2,15,15,0.03287070854638423,0.0,0.17341708190113775,0.1878131424559578,7
gemini-3.1-pro,f7d1cb,3,50,4,0.08,47,3,2,0.0,0.0,0.0020000000000000018,0.011200000000000003,2
gemini-3.1-pro,f84800,1,43,43,1.0,1,27,27,0.02163331530557058,0.0,0.2687508914294648,0.26360052212069673,1
gemini-3.1-pro,f84800,2,44,44,1.0,1,28,34,0.03977272727272727,0.0,0.27068821074811616,0.25791880008641577,1
gemini-3.1-pro,f84800,3,40,40,1.0,1,24,31,0.045000000000000005,0.0,0.2674210163767986,0.23864408645512253,1
gemini-3.1-pro,f861f0,1,50,50,1.0,1,1,50,0.0,0.0,0.0,0.2886173937932362,1
gemini-3.1-pro,f861f0,2,151,151,1.0,1,1,151,0.0,0.0,1.1102230246251565e-16,0.2788612077299657,1
gemini-3.1-pro,f861f0,3,50,1,0.02,50,1,1,0.0,1.0,1.1102230246251565e-16,0.0,18
gemini-3.1-pro,f8d172,1,43,43,1.0,1,27,13,0.034072471606273656,0.0,0.27001151749166247,0.3330448950355616,1
gemini-3.1-pro,f8d172,2,42,42,1.0,1,27,13,0.03401360544217687,0.0,0.2728817615420879,0.33428704466564735,1
gemini-3.1-pro,f8d172,3,30,22,0.7333333333333333,2,8,10,0.07333333333333333,0.0,0.27280925367166137,0.27287278273135923,1
gemini-3.1-pro,f8d7fd,1,57,57,1.0,1,32,26,0.11172668513388735,0.017543859649122806,0.2882357367689754,0.3056257173427359,1
gemini-3.1-pro,f8d7fd,2,52,52,1.0,1,33,25,0.07507396449704141,0.0,0.2918336236716486,0.2754739729326776,4
gemini-3.1-pro,f8d7fd,3,52,52,1.0,1,32,25,0.0665680473372781,0.0,0.2918708780736023,0.27594505445273537,4
gemini-3.1-pro,f8ecb9,1,38,38,1.0,1,19,10,0.02077562326869806,0.0,0.3254182265342014,0.3095109402923664,4
gemini-3.1-pro,f8ecb9,2,49,28,0.5714285714285714,2,14,9,0.01999167013744273,0.0,0.32713833752463806,0.24350060528263837,3
gemini-3.1-pro,f8ecb9,3,26,26,1.0,1,11,9,0.03550295857988166,0.0,0.3280099579957576,0.2644053840234569,1
gemini-3.1-pro,f93751,1,50,1,0.02,50,1,1,0.0,0.0,0.0,1.1102230246251565e-16,1
gemini-3.1-pro,f93751,2,50,1,0.02,50,1,1,0.0,0.0,0.0,1.1102230246251565e-16,1
gemini-3.1-pro,f93751,3,33,33,1.0,1,19,8,0.0,0.0,0.2334080950673631,0.09679282164187474,7
gemini-3.1-pro,f961b1,1,28,28,1.0,1,13,25,0.03826530612244898,0.0,0.13648278653518242,0.26870508642262014,1
gemini-3.1-pro,f961b1,2,33,33,1.0,1,3,11,0.0,0.0,0.14288767927602747,0.2838125035830568,1
gemini-3.1-pro,f961b1,3,28,28,1.0,1,13,24,0.03061224489795918,0.0,0.13834480732678664,0.2701405057690217,1
gemini-3.1-pro,f96a6e,1,35,35,1.0,1,14,23,0.11428571428571428,0.0,0.16404479229024926,0.25922490432134054,5
gemini-3.1-pro,f96a6e,2,37,37,1.0,1,11,21,0.10956902848794742,0.0,0.1698033064831847,0.24179931793410137,5
gemini-3.1-pro,f96a6e,3,37,37,1.0,1,18,13,0.08181154127100074,0.0,0.18226599013922404,0.24157566525891744,5
gemini-3.1-pro,f9ae9f,1,37,37,1.0,1,33,14,0.0,0.0,0.21760134033661016,0.28446124028459707,1
gemini-3.1-pro,f9ae9f,2,13,13,1.0,1,13,11,0.0,0.0,0.2127856937843565,0.2828872692444672,1
gemini-3.1-pro,f9ae9f,3,29,29,1.0,1,27,15,0.0,0.0,0.2846856079303334,0.348111422429204,1
gemini-3.1-pro,f9b020,1,33,33,1.0,1,13,9,0.3333333333333333,0.0,0.17922391615298477,0.2223445485171158,4
gemini-3.1-pro,f9b020,2,36,36,1.0,1,9,6,0.8611111111111112,0.0,0.1848422751068236,0.25445414828657625,5
gemini-3.1-pro,f9b020,3,33,33,1.0,1,17,10,0.39853076216712585,0.0,0.188759908429473,0.25601774789259496,4
gemini-3.1-pro,f9e25e,1,36,36,1.0,1,23,16,0.03858024691358025,0.0,0.2673987347265004,0.26120609974349734,1
gemini-3.1-pro,f9e25e,2,35,35,1.0,1,24,16,0.05224489795918367,0.0,0.2718853299703043,0.26016886196217615,1
gemini-3.1-pro,f9e25e,3,36,36,1.0,1,25,16,0.03858024691358025,0.0,0.2686103929669821,0.2608146958197631,1
gemini-3.1-pro,f9fed0,1,30,30,1.0,1,19,26,0.06222222222222222,0.0,0.2786204108340473,0.26348097127159337,4
gemini-3.1-pro,f9fed0,2,30,30,1.0,1,16,27,0.04666666666666667,0.0,0.275314769349961,0.2635492785461994,5
gemini-3.1-pro,f9fed0,3,30,30,1.0,1,18,26,0.06222222222222222,0.0,0.2772724292099739,0.26359670373929606,5
gemini-3.1-pro,fa1827,1,50,1,0.02,50,1,1,0.0,0.0,0.0,1.1102230246251565e-16,1
gemini-3.1-pro,fa1827,2,40,40,1.0,1,20,25,0.0675,0.0,0.29893979326948095,0.24396259959264247,3
gemini-3.1-pro,fa1827,3,38,38,1.0,1,19,22,0.13296398891966757,0.0,0.29147787056733987,0.2588376960734029,5
gemini-3.1-pro,faa31c,1,43,43,1.0,1,24,16,0.059491617090319096,0.0,0.30134115217572205,0.1925101052322955,3
gemini-3.1-pro,faa31c,2,21,21,1.0,1,13,13,0.03401360544217687,0.0,0.3181586763089411,0.16618706504890554,1
gemini-3.1-pro,faa31c,3,22,22,1.0,1,14,14,0.04958677685950413,0.0,0.3109303554663218,0.16110927455335228,3
gemini-3.1-pro,faab85,1,38,38,1.0,1,32,32,0.0041551246537396115,0.0,0.20993701238460805,0.23865045458511958,1
gemini-3.1-pro,faab85,2,50,50,1.0,1,46,44,0.0004,0.0,0.17710489095448492,0.23131640754602772,1
gemini-3.1-pro,faab85,3,50,50,1.0,1,39,38,0.05600000000000001,0.02,0.2019969118575826,0.24966944226316526,1
gemini-3.1-pro,fac314,1,49,49,1.0,1,35,46,0.0,0.02040816326530612,0.24258514007956444,0.2757842220097765,1
gemini-3.1-pro,fac314,2,45,45,1.0,1,28,35,0.0,0.022222222222222223,0.23055810547452021,0.29037425318643567,1
gemini-3.1-pro,fac314,3,50,50,1.0,1,30,40,0.0,0.08,0.22515392512678967,0.2214432803225241,1
gemini-3.1-pro,fafbcc,1,40,40,1.0,1,25,12,0.09625,0.0,0.2489094966046896,0.2158956634580695,4
gemini-3.1-pro,fafbcc,2,48,48,1.0,1,31,12,0.08506944444444446,0.0,0.2494688802681052,0.20522176351991087,4
gemini-3.1-pro,fafbcc,3,39,39,1.0,1,27,12,0.057856673241288625,0.0,0.2560887728231656,0.2143549870810615,4
gemini-3.1-pro,fb0956,1,38,38,1.0,1,35,13,0.0,0.0,0.26014604005736247,0.37024826852025566,1
gemini-3.1-pro,fb0956,2,46,46,1.0,1,29,14,0.0,0.0,0.24113224764214083,0.36350237106210614,1
gemini-3.1-pro,fb0956,3,38,38,1.0,1,30,10,0.0,0.0,0.25163682629277184,0.36904544846464576,4
gemini-3.1-pro,fb2cd4,1,30,30,1.0,1,16,12,0.36666666666666664,0.0,0.2134124853163209,0.2910135544762287,7
gemini-3.1-pro,fb2cd4,2,30,30,1.0,1,18,17,0.36666666666666664,0.0,0.2045594181541284,0.24356326123252298,8
gemini-3.1-pro,fb2cd4,3,13,13,1.0,1,12,8,0.0,0.0,0.21919100854015905,0.2425994336495875,1
gemini-3.1-pro,fb3c20,1,31,31,1.0,1,8,17,0.01040582726326743,0.0,0.324641481593588,0.26899860546079846,5
gemini-3.1-pro,fb3c20,2,36,36,1.0,1,8,17,0.009259259259259259,0.0,0.3460120020397494,0.2745640483870142,5
gemini-3.1-pro,fb3c20,3,34,34,1.0,1,7,17,0.006920415224913495,0.0,0.34140661608798756,0.2681232028436073,4
gemini-3.1-pro,fb692e,1,35,35,1.0,1,13,11,0.04897959183673469,0.08571428571428572,0.2767030383435849,0.23692958395924738,1
gemini-3.1-pro,fb692e,2,35,35,1.0,1,13,11,0.024489795918367346,0.08571428571428572,0.2767030383435849,0.23684957768376871,1
gemini-3.1-pro,fb692e,3,51,51,1.0,1,3,17,0.0,0.0,0.26944387170614953,0.04507061126721047,1
gemini-3.1-pro,fb6dd3,1,49,49,1.0,1,28,24,0.021657642648896292,0.0,0.2088876950369725,0.29472892549798674,2
gemini-3.1-pro,fb6dd3,2,56,56,1.0,1,32,30,0.020727040816326533,0.0,0.20951466937585414,0.3029045909292147,3
gemini-3.1-pro,fb6dd3,3,52,52,1.0,1,30,26,0.022189349112426034,0.0,0.21132112961671679,0.29443205784423426,3
gemini-3.1-pro,fb8701,1,30,30,1.0,1,19,9,0.023333333333333334,0.0,0.19166550724287001,0.24217555615709851,1
gemini-3.1-pro,fb8701,2,35,35,1.0,1,21,11,0.03428571428571429,0.0,0.22483626695614634,0.24809083260872372,2
gemini-3.1-pro,fb8701,3,36,36,1.0,1,20,11,0.06018518518518518,0.0,0.17466082652096793,0.24807452957170398,1
gemini-3.1-pro,fba6ed,1,35,35,1.0,1,20,24,0.012244897959183673,0.0,0.2847675027320444,0.2533371553596398,6
gemini-3.1-pro,fba6ed,2,43,43,1.0,1,21,23,0.05191995673336939,0.0,0.26282136063134276,0.25988203006577565,4
gemini-3.1-pro,fba6ed,3,30,30,1.0,1,16,21,0.03888888888888889,0.0,0.30265418476465106,0.2596880607361241,5
gemini-3.1-pro,fbd704,1,21,21,1.0,1,5,6,0.0,0.0,0.1263206875368134,0.12929963092686356,1
gemini-3.1-pro,fbd704,2,21,21,1.0,1,5,6,0.0,0.0,0.1263206875368134,0.1286588767864997,1
gemini-3.1-pro,fbd704,3,21,21,1.0,1,5,6,0.0,0.0,0.1263206875368134,0.1286588767864997,1
gemini-3.1-pro,fc4494,1,32,32,1.0,1,11,10,0.875,0.0,0.23632521950693286,0.2941665928942306,5
gemini-3.1-pro,fc4494,2,32,32,1.0,1,11,10,0.875,0.0,0.23632521950693286,0.2941665928942306,5
gemini-3.1-pro,fc4494,3,30,30,1.0,1,14,11,0.6222222222222222,0.0,0.2327767170487633,0.3094563333044296,5
gemini-3.1-pro,fc70db,1,26,26,1.0,1,22,6,0.0,0.0,0.2772935555982709,0.4145811317376846,1
gemini-3.1-pro,fc70db,2,26,26,1.0,1,21,6,0.0,0.0,0.27577861801424375,0.4145811317376846,1
gemini-3.1-pro,fc70db,3,36,26,0.7222222222222222,2,22,6,0.0,0.0,0.27320500036094186,0.4363725331116991,1
gemini-3.1-pro,fc7118,1,29,29,1.0,1,23,16,0.05350772889417361,0.0,0.32791381078087023,0.3420652647156245,1
gemini-3.1-pro,fc7118,2,28,28,1.0,1,22,14,0.044642857142857144,0.0,0.3290237569736587,0.3510341636338347,1
gemini-3.1-pro,fc7118,3,41,41,1.0,1,30,16,0.03271861986912552,0.0,0.3057647593213313,0.3843310903443635,1
gemini-3.1-pro,fc8a69,1,21,21,1.0,1,17,16,0.0,0.0,0.29425555401004694,0.3744170495371798,1
gemini-3.1-pro,fc8a69,2,50,18,0.36,33,17,16,0.0,0.0,0.2741222420745898,0.27087484120899824,1
gemini-3.1-pro,fc8a69,3,29,29,1.0,1,25,17,0.0356718192627824,0.0,0.29849607179182214,0.32800864957708675,2
gemini-3.1-pro,fc9315,1,50,1,0.02,50,1,1,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,1
gemini-3.1-pro,fc9315,2,50,1,0.02,50,1,1,0.0,0.0,5.551115123125783e-17,0.0,1
gemini-3.1-pro,fc9315,3,50,1,0.02,50,1,1,0.0,0.0,5.551115123125783e-17,0.0,1
gemini-3.1-pro,fcac91,1,39,39,1.0,1,15,27,0.0019723865877712033,0.02564102564102564,0.3238263591002533,0.23301265086580783,1
gemini-3.1-pro,fcac91,2,50,2,0.04,49,1,2,0.0,0.0,0.0,0.026879999999999987,1
gemini-3.1-pro,fcac91,3,50,2,0.04,49,1,2,0.0,0.0,0.0,0.026879999999999987,1
gemini-3.1-pro,fcb925,1,210,210,1.0,1,1,210,0.0,0.0,1.1102230246251565e-16,0.06061699623394665,1
gemini-3.1-pro,fcb925,2,50,50,1.0,1,1,50,0.0,0.0,0.0,0.014414052171405513,1
gemini-3.1-pro,fcb925,3,50,50,1.0,1,15,15,0.17639999999999997,0.0,0.03271941319767212,0.03271941319767212,1
gemini-3.1-pro,fd0093,1,52,52,1.0,1,23,10,0.16568047337278108,0.0,0.11470440528469679,0.2092232570766815,2
gemini-3.1-pro,fd0093,2,53,53,1.0,1,21,11,0.18227127091491632,0.0,0.10494366082480737,0.20636662533283762,2
gemini-3.1-pro,fd0093,3,53,53,1.0,1,21,11,0.18227127091491632,0.0,0.10494366082480737,0.20636662533283762,2
gemini-3.1-pro,fd0d5c,1,36,36,1.0,1,15,30,0.05941358024691359,0.0,0.2682814247008283,0.28011392633782967,3
gemini-3.1-pro,fd0d5c,2,40,40,1.0,1,20,33,0.06,0.025,0.2634122244695565,0.30194991306506447,1
gemini-3.1-pro,fd0d5c,3,42,42,1.0,1,20,32,0.05102040816326531,0.0,0.2625080713584721,0.3009863791827044,3
gemini-3.1-pro,fd129e,1,44,44,1.0,1,35,13,0.06973140495867769,0.0,0.27419255992341474,0.3381606634390237,5
gemini-3.1-pro,fd129e,2,46,46,1.0,1,35,15,0.062381852551984876,0.0,0.2687297712965506,0.3379500779678675,5
gemini-3.1-pro,fd129e,3,44,44,1.0,1,36,13,0.0774793388429752,0.0,0.2738359095734174,0.3379412481335811,5
gemini-3.1-pro,fd395b,1,22,22,1.0,1,12,22,0.03099173553719008,0.0,0.23244123046446535,0.26209462993606397,4
gemini-3.1-pro,fd395b,2,46,46,1.0,1,21,19,0.12287334593572778,0.043478260869565216,0.22321969477648215,0.2656736097521065,4
gemini-3.1-pro,fd395b,3,36,36,1.0,1,12,25,0.039351851851851846,0.0,0.2574986515606549,0.2546873840225442,21
gemini-3.1-pro,fd4c35,1,37,37,1.0,1,31,15,0.0,0.0,0.3156610534377248,0.27747150367969897,23
gemini-3.1-pro,fd4c35,2,38,38,1.0,1,28,14,0.0,0.0,0.2807300731329275,0.27470275171638525,15
gemini-3.1-pro,fd4c35,3,39,39,1.0,1,27,15,0.0,0.0,0.2773229472907302,0.2757392812355633,21
gemini-3.1-pro,fd7302,1,35,35,1.0,1,14,19,0.3657142857142857,0.0,0.2409691317347091,0.2673782706052171,11
gemini-3.1-pro,fd7302,2,36,36,1.0,1,5,18,0.5555555555555556,0.0,0.2625833201100176,0.23834108379006383,1
gemini-3.1-pro,fd7302,3,30,30,1.0,1,12,15,0.5911111111111111,0.0,0.2460027100121731,0.24930217274089958,7
gemini-3.1-pro,fd7c30,1,34,34,1.0,1,23,15,0.051903114186851215,0.0,0.26490972543445396,0.31040784088302426,4
gemini-3.1-pro,fd7c30,2,34,34,1.0,1,23,15,0.04671280276816609,0.0,0.2641656251457606,0.31040784088302426,4
gemini-3.1-pro,fd7c30,3,33,33,1.0,1,18,14,0.09366391184573003,0.0,0.2651870106111494,0.3107477873257084,4
gemini-3.1-pro,fdafcb,1,87,87,1.0,1,6,80,0.008984013740256308,0.011494252873563218,0.17708954839761515,0.25895090030223966,1
gemini-3.1-pro,fdafcb,2,32,32,1.0,1,20,17,0.38671875,0.0,0.29367934655632494,0.30569448979945646,4
gemini-3.1-pro,fdafcb,3,39,39,1.0,1,15,20,0.16568047337278108,0.0,0.3043688029000832,0.3325385000919329,2
gemini-3.1-pro,fdba74,1,67,67,1.0,1,56,17,0.011138338159946536,0.13432835820895522,0.2790507107601824,0.24018307786622833,1
gemini-3.1-pro,fdba74,2,53,53,1.0,1,46,15,0.008543965824136704,0.1509433962264151,0.2465126248087575,0.22481233184516772,1
gemini-3.1-pro,fdba74,3,40,5,0.125,8,5,4,0.0,0.0,0.04393449669678715,0.0876880835689776,1
gemini-3.1-pro,fdc3d7,1,53,53,1.0,1,49,31,0.0,0.0,0.2108438047549892,0.28659833798117296,1
gemini-3.1-pro,fdc3d7,2,41,41,1.0,1,27,22,0.01903628792385485,0.0,0.21723315562417958,0.28286521616761057,3
gemini-3.1-pro,fdc3d7,3,40,40,1.0,1,25,21,0.013750000000000002,0.0,0.21983502336979885,0.2804192174227722,3
gemini-3.1-pro,fdda92,1,43,43,1.0,1,13,34,0.018929150892374257,0.046511627906976744,0.39429668475456014,0.24598396356248114,1
gemini-3.1-pro,fdda92,2,37,37,1.0,1,8,32,0.005113221329437546,0.05405405405405406,0.3603188264352985,0.23806784026163025,1
gemini-3.1-pro,fdda92,3,44,44,1.0,1,15,34,0.03254132231404959,0.045454545454545456,0.39406364590608123,0.2446045509871727,1
gemini-3.1-pro,fe0708,1,50,50,1.0,1,8,39,0.11960000000000001,0.0,0.23685615888129236,0.19857744081340156,4
gemini-3.1-pro,fe0708,2,50,50,1.0,1,7,37,0.2944,0.0,0.22942754847663785,0.1994922554887783,7
gemini-3.1-pro,fe0708,3,36,36,1.0,1,12,27,0.32098765432098764,0.0,0.211215434749791,0.24954201877800555,4
gemini-3.1-pro,fe14d6,1,47,47,1.0,1,28,14,0.016296966953372564,0.0,0.2785466387668526,0.3371058887984045,2
gemini-3.1-pro,fe14d6,2,44,44,1.0,1,25,14,0.013946280991735538,0.0,0.27269194846993666,0.34090265145433385,3
gemini-3.1-pro,fe14d6,3,44,44,1.0,1,22,14,0.01549586776859504,0.0,0.2707427799453976,0.34090265145433385,4
gemini-3.1-pro,fe193f,1,94,94,1.0,1,21,18,0.032593933906745136,0.0,0.2623674512834686,0.2543835917861679,3
gemini-3.1-pro,fe193f,2,94,94,1.0,1,18,18,0.023540063377093707,0.0,0.26092246775308797,0.2543835917861679,3
gemini-3.1-pro,fe193f,3,89,89,1.0,1,16,17,0.030299204645878045,0.0,0.26708084970710205,0.24295523051550894,4
gemini-3.1-pro,fe430b,1,30,30,1.0,1,5,10,0.03333333333333333,0.1,0.27027146846581246,0.25657349824173187,1
gemini-3.1-pro,fe430b,2,30,30,1.0,1,15,21,0.006666666666666667,0.0,0.27109325988588423,0.33213936164741986,4
gemini-3.1-pro,fe430b,3,30,30,1.0,1,5,10,0.03333333333333333,0.1,0.27027146846581246,0.25657349824173187,1
gemini-3.1-pro,fe5ed4,1,34,34,1.0,1,3,29,0.0,0.029411764705882353,0.3191420429818296,0.26777001054396066,1
gemini-3.1-pro,fe5ed4,2,33,33,1.0,1,5,23,0.07713498622589532,0.030303030303030304,0.3182454222142568,0.30394317046507224,1
gemini-3.1-pro,fe5ed4,3,34,34,1.0,1,16,27,0.06228373702422145,0.0,0.32774064034788264,0.3126026475014463,3
gemini-3.1-pro,fe670b,1,36,36,1.0,1,21,16,0.021604938271604937,0.0,0.2279674007450827,0.30061190168071983,3
gemini-3.1-pro,fe670b,2,36,36,1.0,1,19,15,0.043209876543209874,0.0,0.22926395241411854,0.29886358835502935,3
gemini-3.1-pro,fe670b,3,44,44,1.0,1,23,16,0.045454545454545456,0.0,0.2851424176566991,0.3123544289044071,2
gemini-3.1-pro,fe6876,1,50,25,0.5,2,23,14,0.0,0.0,0.19143855411071198,0.3804595410815715,1
gemini-3.1-pro,fe6876,2,32,32,1.0,1,25,21,0.064453125,0.0,0.19957670048129367,0.3476909041717226,3
gemini-3.1-pro,fe6876,3,34,26,0.7647058823529411,2,25,16,0.0,0.0,0.2000212445464136,0.34427842397976827,3
gemini-3.1-pro,fe8c5d,1,31,31,1.0,1,25,18,0.012486992715920915,0.0967741935483871,0.2395556847971394,0.36398359901759053,1
gemini-3.1-pro,fe8c5d,2,14,14,1.0,1,7,12,0.10204081632653061,0.07142857142857142,0.15168611858515124,0.24200691506396158,1
gemini-3.1-pro,fe8c5d,3,50,4,0.08,47,4,4,0.02,0.02,0.03046243588421648,0.08651011501552869,1
gemini-3.1-pro,fec2d4,1,54,54,1.0,1,14,39,0.0,0.037037037037037035,0.3006349020111774,0.31546779991726015,2
gemini-3.1-pro,fec2d4,2,50,50,1.0,1,15,36,0.0,0.0,0.29199782464943125,0.3141235400284417,4
gemini-3.1-pro,fec2d4,3,49,49,1.0,1,25,31,0.0,0.04081632653061224,0.281397322561042,0.3161600602123383,3
gemini-3.1-pro,feec80,1,32,31,0.96875,2,13,19,0.0146484375,0.0,0.24293111645845208,0.2967017586630554,1
gemini-3.1-pro,feec80,2,23,23,1.0,1,13,13,0.062381852551984876,0.0,0.2464937488902426,0.31649545996976713,1
gemini-3.1-pro,feec80,3,23,23,1.0,1,13,15,0.0,0.0,0.24740314787880177,0.32013705713290436,1
gemini-3.1-pro,fefe30,1,41,41,1.0,1,29,22,0.0029744199881023203,0.0,0.21902167416426627,0.3100678285450327,6
gemini-3.1-pro,fefe30,2,45,45,1.0,1,31,22,0.0024691358024691358,0.0,0.21889012972011526,0.3068223437386592,6
gemini-3.1-pro,fefe30,3,35,35,1.0,1,25,19,0.005714285714285714,0.0,0.21596673969169702,0.2998375070137905,5
gemini-3.1-pro,ff561b,1,33,33,1.0,1,13,19,0.0036730945821854917,0.0,0.3097444072072057,0.2582216500786285,4
gemini-3.1-pro,ff561b,2,32,32,1.0,1,13,18,0.013671875,0.0,0.3121921921569308,0.2581679368042244,1
gemini-3.1-pro,ff561b,3,33,33,1.0,1,13,19,0.0036730945821854917,0.0,0.3097444072072057,0.2582216500786285,1
