duration,category,image_id,CC,CC_sb,CC_partial,SIM,KL
3s,mobile,8118a1,0.25619554951250867,0.40735960953819583,0.16383864323460678,0.36591882429293604,3.1973165255061167
3s,mobile,81f2f3,0.4148569349732698,0.5853306786808932,0.22120864497642473,0.4113005415023111,1.9962412694224991
3s,mobile,83d7ce,0.7627010031334346,0.8630567916636049,0.7359799890354486,0.6017844034144224,1.3895301670762432
3s,mobile,840bb8,0.663367733918621,0.7957649531600379,0.5895316617553745,0.5446440616850171,1.937773353540982
3s,mobile,849f25,0.6398017483028167,0.7785059571725025,0.5729959104257107,0.5054511721827486,1.787968991808294
3s,mobile,857721,0.5101799762208816,0.669823882594652,0.4322652544700999,0.4039882896780062,3.0171283426134625
3s,mobile,862bf5,0.6282001282963062,0.7714606765859664,0.5296953679030025,0.5843614971824049,1.1151564379937438
3s,mobile,86d1d4,0.6004583393510204,0.7483501470724436,0.5172129469844833,0.45160531170128715,2.1521067765297404
3s,mobile,8770ed,0.5449212094333922,0.70207523205408,0.3789089744200894,0.5191906501334673,1.3813093308290187
3s,mobile,87b0c1,0.5479927388365801,0.7050138045720906,0.3668669553189554,0.5003227430646012,1.5093716781154385
3s,mobile,884333,0.881833454837234,0.9370625776964354,0.8637200979365198,0.7391872398248683,0.3748751236319462
3s,mobile,88a176,0.6707697328785367,0.8027361851701855,0.6081806304705103,0.5144715019242329,1.6295110781000495
3s,mobile,88fed8,0.7608339171889487,0.8632728000803827,0.7395939409931651,0.51328215473793,2.255437727655063
3s,mobile,8a530f,0.5363319819938384,0.6971963817316953,0.4056742108344119,0.4751685880813108,1.8809293351214809
3s,mobile,8a770a,0.6638076081156945,0.7975185164451062,0.6633771298586498,0.5321255038745473,1.5710913196287062
3s,mobile,8afe09,0.4503576477633987,0.6202294162937069,0.4540034437159942,0.43395000141168494,2.0932885623871784
3s,mobile,8b41ed,0.6234383031545871,0.7668047069613129,0.5495460000889507,0.5107047629075249,1.6316175099485943
3s,mobile,8c6298,0.6445429528587681,0.7826252941761715,0.5098019696203122,0.5451570233302395,1.3156973837263217
3s,mobile,8c765a,0.3785178630313505,0.5472653738801867,0.23242317318694453,0.3979455686741799,2.398188192084905
3s,mobile,8ce365,0.42362087794583214,0.5922986120121976,0.342782596910561,0.43819344892447976,1.85981492076997
3s,mobile,8cf0d4,0.5507137474054603,0.6981714746695762,0.5036575480124907,0.4514842689385336,1.6306382775657429
3s,mobile,8e4e71,0.8587996998068949,0.9234060290289132,0.7989943026006012,0.7246520771671559,0.7026123722115717
3s,mobile,8f38c9,0.3357851212772039,0.5002155825704194,0.16793680744214612,0.3300309760553758,3.391909215235516
3s,mobile,90181f,0.6046199539830797,0.7515043604210196,0.47969095932576417,0.4780312627742818,2.278883546642813
3s,mobile,906624,0.6865470219520431,0.8127998077285449,0.6818713580438238,0.569252416449564,1.2676402382449659
3s,mobile,906fd8,0.4689415836341322,0.6369417567232537,0.31043740138435194,0.4415121017270745,1.9045622356519456
3s,mobile,9073f0,0.34522178877398313,0.512396058545464,0.1540715706297029,0.3676756297206083,2.942694854530701
3s,mobile,917a4f,0.8878351651726579,0.9405093491622567,0.8504621452063417,0.709303472364224,0.5690544742709513
3s,mobile,91b127,0.7073892810403747,0.8269246362028909,0.49768068298143875,0.6466692212238109,0.7530195160534136
3s,mobile,91c8f3,0.5775210792144294,0.7318063501442927,0.4236211184938701,0.48256271845043025,1.864413109708964
3s,mobile,91d919,0.7269548412798309,0.837478477110843,0.6321609573933602,0.6534973010006531,1.0216543234317528
3s,mobile,92159f,0.2907770783191443,0.44148632651830066,0.17732098675121982,0.35911069442842825,2.857532654870304
3s,mobile,927918,0.6512271528500142,0.7887490274112124,0.6250441824527271,0.5329575204515618,1.9539250367288876
3s,mobile,93562f,0.6522346628593861,0.7888805935569938,0.6362408365838828,0.5293387302807913,1.5155636815134192
3s,mobile,935ba3,0.5596997031800302,0.7161630524267288,0.4074968166705678,0.5275624504608294,1.9394972073912797
3s,mobile,93f7fb,0.4566212916586883,0.6263915885624852,0.3707229895070897,0.4106964591543673,1.9931553788714589
3s,mobile,943fdb,0.6558576029955352,0.7906238016809259,0.6250002514392193,0.47117648974035375,2.067292061305756
3s,mobile,94b1bc,0.5371788772963477,0.6887926858360462,0.4114962873548018,0.4585220176762098,2.388867434494435
3s,mobile,94d9ed,0.3435704518339741,0.5114289712042219,0.32584121437515245,0.3915714025014233,3.055245962020095
3s,mobile,94e7b4,0.5318114486599657,0.6932240163890874,0.43893583583309137,0.42108886557970326,3.3142983447641696
3s,mobile,95d2d7,0.34783117905590605,0.5134721678012873,0.3128073786840738,0.40199945977188384,2.3746706618781013
3s,mobile,95fc3f,0.48088593083766257,0.6474228751772564,0.446069039947944,0.42762489673136744,1.8430921372538744
3s,mobile,9620b2,0.44483522648439244,0.6132139457106895,0.4428784929178848,0.3846571334568464,2.4178887264434903
3s,mobile,964429,0.8090846422184006,0.8939836836489073,0.7794164985727245,0.5437448660802259,1.740797692416296
3s,mobile,96d95b,0.7934260633284907,0.883948943471115,0.7223926193841146,0.6221758430126285,1.4676279663780298
3s,mobile,97c1a1,0.5814477638659286,0.7348683811047978,0.581701287012137,0.519164318932514,1.602699155091059
3s,mobile,980144,0.27436213486595235,0.4293815603381482,0.11117746806222847,0.32825231740519784,2.769046934011601
3s,mobile,991446,0.7099408836045848,0.8251666311854432,0.6974370175586195,0.5972082899818207,1.0080089983297216
3s,mobile,992c50,0.6204654598549496,0.764412621236862,0.5357903340134784,0.48923385920616164,2.0307179539088733
3s,mobile,9951b0,0.4875957416089289,0.6522583197986954,0.3821073013594438,0.3879700702124915,2.7784537882848217
3s,mobile,9aa231,0.6933561452131718,0.8068283388175008,0.5497921826804961,0.6167940607145368,0.9229141991520399
3s,mobile,9ba547,0.7295566915578899,0.8415525490218221,0.7176183304491118,0.5678556274709952,1.4626392106052584
3s,mobile,9bf988,0.744723636180024,0.8523085377098074,0.7382363602125434,0.49945153830974415,2.016440623107062
3s,mobile,9c07ef,0.4627276070210401,0.6303660751218885,0.37685576741579585,0.4421720487513018,2.029025565662603
3s,mobile,9d1757,0.7132078686189227,0.8318173145487103,0.5725702260300464,0.6101747979214427,1.3159985754175518
3s,mobile,9d3bb4,0.7521074141787429,0.8574128782650302,0.645371781995808,0.6810920158529095,0.6308511242312067
3s,mobile,9e5962,0.4528577114449216,0.6107260094996565,0.4530035131575267,0.3943095677729997,2.759110574670585
3s,mobile,9ec0f6,0.8424964436630787,0.9131734476626704,0.8005156376885676,0.6969411506456048,0.5894852208438467
3s,mobile,9fad4b,0.5070517904363374,0.6675027594101597,0.48177669295534925,0.445145745184759,2.331804980092357
3s,mobile,a0f84b,0.46063352099909044,0.6290371018788115,0.3185855042806859,0.41721258899336694,2.4280013747189217
3s,mobile,a11833,0.3570993634658819,0.5198860575889476,0.2243885467215966,0.40041869442801953,2.3556101845090645
3s,mobile,a3fb58,0.5860632536100173,0.7343237013066709,0.5410174252994653,0.4921215614317108,1.7903073767741067
3s,mobile,a42b4e,0.5710359682668993,0.7266499338652653,0.5544003231035167,0.48510355563598073,1.9337528687518826
3s,mobile,a4ac9c,0.6465408798431681,0.7786591241954642,0.4560839140642107,0.6072416363331365,0.7579784714473116
3s,mobile,a4d2a8,0.7505058094419498,0.8568262842814933,0.5860036031773559,0.6670476420086558,1.0003936042556585
3s,mobile,a4f49f,0.6729146251138852,0.8029384469385047,0.6238466877213475,0.4999249015522528,1.5433272760283576
3s,mobile,a64332,0.43758053968651084,0.604014738168036,0.3369192699921874,0.4546461398063738,1.6295557373362537
3s,mobile,a69a78,0.5809399211261341,0.7343869577713116,0.5102248633981461,0.4951182584285233,1.6464085853788404
3s,mobile,a6c640,0.4531499936380431,0.6228558476060095,0.34466552227487607,0.466545168639258,2.1394052452132026
3s,mobile,a6f08e,0.41102243394582433,0.580822196669393,0.2613928866676868,0.41766073695552536,2.3179037158828786
3s,mobile,a77bd5,0.4533425453499692,0.6229411300251135,0.4469165668957791,0.43878078750354366,2.3128681237764277
3s,mobile,a80be1,0.38347525200761384,0.5499034001696187,0.30628044781421976,0.3314044429374357,3.7723214455445406
3s,mobile,a886c5,0.2806493311860711,0.4363127669222517,0.2571977681162159,0.30756629631080745,4.249276678004175
3s,mobile,a8e85c,0.273575415967647,0.422501776357526,0.2230269895530117,0.30454826566676996,3.412101209114816
3s,mobile,aa635a,0.6768985061737125,0.8053845733763222,0.6262791920846013,0.5480833065859314,1.3110152415608276
3s,mobile,aa6f23,0.528828848115795,0.6902420489650039,0.4237692496187882,0.4522125280397706,2.2721537867788006
3s,mobile,aac709,0.3039957386077089,0.4625684260064412,0.18557947113066287,0.3669693645184623,2.9750225125213894
3s,mobile,ab4d1f,0.6060678570480684,0.7520202652079433,0.4854065193117193,0.5035385811798415,2.3290987581438567
3s,mobile,ab7961,0.5281047960076902,0.6908316967039498,0.4341361714026262,0.477198301141193,1.7879640846334417
3s,mobile,abb05d,0.5395276625097509,0.6987250235648517,0.5269631159371596,0.524850889031035,1.325390244731056
3s,mobile,abf2a6,0.3763074056383754,0.5450041744525271,0.32311665905444326,0.379525835403253,3.0109264861934397
3s,mobile,ad1260,0.7255543611542414,0.8404663837902329,0.675941423235109,0.5497911107102554,1.7020435044663986
3s,mobile,ad24c7,0.58811735285622,0.7389658251352051,0.579706088980835,0.4807558872324943,2.1902953565108954
3s,mobile,aefca8,0.7360821005412986,0.846973369977246,0.6621997990958709,0.5864428735644693,1.1762161417468606
3s,mobile,af0d52,0.7811137392383821,0.8753015892277858,0.6901008835261617,0.6712162757715088,0.6489750990700764
3s,mobile,af423a,0.43464474750292287,0.6035804065463249,0.39317771275819446,0.32081844212822236,3.587252841813071
3s,mobile,af49df,0.7942656583863202,0.8842641360797332,0.791241708773127,0.6887076675724543,0.5568032503488294
3s,mobile,af9990,0.7830255321755425,0.8781260331723182,0.7318063873240411,0.6627592335996861,0.7030352458069886
3s,mobile,aff2b7,0.6857572913302604,0.8114492143196699,0.4315430807514873,0.6025996887237681,1.13559138830039
3s,mobile,aff6c9,0.5867508480363915,0.7377787450427197,0.49013703410062626,0.46470634978062186,1.7660193368416237
3s,mobile,b264ce,0.5969264437347933,0.7454306146549445,0.4099255504104454,0.5087881425290691,1.8593991284689302
3s,mobile,b32f2b,0.6332869256283455,0.7738067857896243,0.5786964094023351,0.5098168253812116,1.6606699122665358
3s,mobile,b33b46,0.5991080189013568,0.7420154315781197,0.5678753988639769,0.5170962904334104,1.700562384032073
3s,mobile,b36130,0.5903866998189092,0.7418584049256485,0.5512072270538718,0.4594379356897969,2.5693534410688006
3s,mobile,b3b08a,0.7688400991591422,0.8687430784531992,0.7573348116077804,0.6135109715339204,1.2056145106511378
3s,mobile,b3c403,0.6033082953238791,0.7466864130991265,0.5416234576840575,0.439965895384346,2.4614058732539377
3s,mobile,b3ddb5,0.4593652072614544,0.6273678107995873,0.3792961552976612,0.4173190214722865,2.3826860572499333
3s,mobile,b44e33,0.2865630093062175,0.4452597387144982,0.17603002023811815,0.3508732889640488,2.967106855669645
3s,mobile,b5d9a8,0.5294801312652584,0.6912598041205685,0.3903795248359015,0.5150384134526339,1.488241735007469
3s,mobile,b65aeb,0.5843293035107112,0.7360205866652819,0.5261291509377524,0.41178643602395076,2.720734022954292
3s,mobile,b6c589,0.42860828422954833,0.5982573246963335,0.41085232334214367,0.3464386785411352,3.200712796367931
3s,mobile,b80952,0.9115928656256784,0.9534042342222838,0.8792640925956918,0.7330255945762686,0.471766577872732
3s,mobile,b83a7a,0.5301617452568164,0.6910546839811099,0.4734786753002485,0.4802090061992774,1.69328945737774
3s,mobile,b87c56,0.7170585052677337,0.8346898373513596,0.6593230291099672,0.5776819698856324,1.202989498333108
3s,mobile,b8a4ea,0.45540388791524994,0.6226566501188975,0.2954878254279894,0.4514363910628275,1.963132053199897
3s,mobile,b8b56d,0.7839474125993912,0.8782401980294903,0.672529951765231,0.7026168791588935,0.47837364636997287
3s,mobile,b8c70a,0.4724101433928166,0.6408750961213171,0.34532245954142055,0.4627847362314793,1.7676737366329156
3s,mobile,b92f85,0.59748494483159,0.74534678795728,0.5670531640258153,0.3739637127198861,4.1907198167762
3s,mobile,bae388,0.5323227887388627,0.6924798464275471,0.4098610478451308,0.46780640945786967,1.861806933377266
3s,mobile,bb23c6,0.7982315746000591,0.8877164829094639,0.7871961977327684,0.7326095055908326,0.3030715072632183
3s,mobile,bc25a7,0.3686274351376415,0.5381866299793165,0.20694416780427716,0.40428051513484753,1.843485853366697
3s,mobile,bc43bb,0.7027080319956465,0.8245153622413046,0.6353593172068712,0.5745032270714129,1.230985490800087
3s,mobile,bca872,0.543896997297359,0.7036956159733733,0.45525651148575835,0.4624519641192677,2.3251688407801607
3s,mobile,becb10,0.6377971840036432,0.7758030377769586,0.4393928047322989,0.5598405312016304,1.3151723764938175
3s,mobile,bf7fae,0.2573929675151805,0.38931182435887607,0.2429635078732227,0.31740079850093894,3.0147166344312093
3s,mobile,bfd9c4,0.6319656513487251,0.7718258796763708,0.6030355425508394,0.5162354773390264,1.4122658821962275
3s,mobile,c01b8e,0.6488242705169733,0.7814755069004798,0.3327328357328511,0.6264705022048606,0.7427739726437734
3s,mobile,c02580,0.6002401685575901,0.7491534079956901,0.5947122863017216,0.5136367014939519,1.6577260957559825
3s,mobile,c053d2,0.5535621646888942,0.7073742225766092,0.48037149328873274,0.4631589449893683,2.246921850097074
3s,mobile,c05cd5,0.5996219516174685,0.74871188816509,0.5314743194031037,0.5361189065613431,2.2423461516405596
3s,mobile,c27e4e,0.43580399408195875,0.6046199150963572,0.3442234265714794,0.42710330564323984,1.72806353360703
3s,mobile,c29a4e,0.4379272628171173,0.6070635583838766,0.26635601769300815,0.43792185160958114,2.1538919438660074
3s,mobile,c3f5f9,0.8101200685572515,0.8950638569589161,0.7620459671192661,0.636659918759077,0.7694395633818729
3s,mobile,c40b98,0.21536654296839783,0.352414597340286,0.1307587837189788,0.2660259132363644,3.0883902434095014
3s,mobile,c6b002,0.4246226886958448,0.5942297924564258,0.340531874076326,0.4100775624086225,2.561072756062395
3s,mobile,c6c08a,0.6809618630056311,0.8089703508947915,0.6694971180804062,0.5605472178015418,1.1858277363862695
3s,mobile,c6e9bb,0.20728916624725024,0.33149770736106365,0.1637293650926212,0.26150588829165466,4.274935670159583
3s,mobile,c75d3f,0.740955131554209,0.8485818329946513,0.6354725677875614,0.6141694871368146,1.0844369004397678
3s,mobile,c75e3e,0.6650694600224292,0.7947379663479912,0.4749079397253885,0.5468459001956344,1.745355780405712
3s,mobile,c84d32,0.462811324010158,0.6269684693038211,0.393049733514809,0.44899997053536406,1.7860937197232716
3s,mobile,c9133b,0.46808189712786374,0.6355335512425524,0.4323806496765131,0.4795269986517875,1.8191293890491704
3s,mobile,c9ab98,0.3667227990607502,0.5324000030346561,0.3127517023049561,0.3897368707607365,2.1822203775143567
3s,mobile,cb23a7,0.6156887364724751,0.7615201742121155,0.5774190719977053,0.48445962281711685,2.2611513673384693
3s,mobile,cba28b,0.6337037862103749,0.7748578683523463,0.536353682115906,0.5321214723883058,1.5511329981628275
3s,mobile,cbb7ad,0.5261572715692486,0.6882642576542886,0.4339216248759814,0.4420692974227423,1.9534490253242403
3s,mobile,cbd84a,0.3266959781245224,0.492217860673078,0.19996941325538636,0.372334290538262,3.7115272786208906
3s,mobile,cc787e,0.9501770812718174,0.9740945339585153,0.9153317581262984,0.8235491324893193,0.2797439685429971
3s,mobile,cd2ed2,0.49950827569813844,0.6642170174699696,0.427434704415932,0.4053052207169632,2.717912875523942
3s,mobile,cd91c5,0.6329093709274168,0.7730872440146336,0.5588438177692285,0.5025780071705448,1.634193965871166
3s,mobile,cd9e29,0.4699438650706769,0.6335024360647891,0.07362470844162743,0.5024995334434808,1.7560994666551746
3s,mobile,cdcaf8,0.15574348071153649,0.26624593937989205,0.09398869972694017,0.26566262827151466,4.285702454313968
3s,mobile,cf815f,0.5794242262301526,0.7313144787880982,0.5725034557116028,0.51917436476262,1.6523870518752641
3s,mobile,cff421,0.6986168323801482,0.8174194754159686,0.681785496207229,0.5253812722540927,1.7511028385973657
3s,mobile,d079f1,0.9331252246117154,0.9652572709297343,0.9139637934864367,0.7789257341466019,0.3599393060065673
3s,mobile,d13f3e,0.3406824783028221,0.5046719456389442,0.319889462271548,0.3340075380465039,3.3529534952995634
3s,mobile,d1da7d,0.9291101005364935,0.962896676213704,0.9041152950821717,0.7997006266395951,0.334071329673674
3s,mobile,d1ef30,0.6609060725846327,0.7927838107993359,0.5943632101890202,0.5448909594780218,1.1641987039600032
3s,mobile,d355a9,0.5940205954305886,0.74387811152811,0.5016810017558352,0.48587114855755875,2.150024774718946
3s,mobile,d4988b,0.6941320451412704,0.8186939220129951,0.670351421954597,0.5192711625864609,1.7844237104277716
3s,mobile,d5caa3,0.8220685170067309,0.9019767067249281,0.6982441522757715,0.7214892564252243,0.4995876264180293
3s,mobile,d70468,0.9276542369073072,0.9621647794340845,0.9050414598469608,0.775794072631599,0.48259859339529976
3s,mobile,d79d5c,0.7837446777405859,0.8774799395675827,0.6430492628585108,0.7208627691070196,0.41241266166856877
3s,mobile,d93532,0.6185866593756097,0.7635621635488481,0.5260782193278472,0.510859860533789,1.8067725778206758
3s,mobile,da1a17,0.3135969859002247,0.46133995091999724,0.08150076604611343,0.3740915004405869,2.7358525382946413
3s,mobile,da36d4,0.7562758080036069,0.8594670763991402,0.4781374487524169,0.6436145799333636,1.0152847297081213
3s,mobile,dafb86,0.7906833851062252,0.8825073753499215,0.7371136003500084,0.6777060712937447,0.584561553079938
3s,mobile,dc351a,0.10688839136219556,0.19254106511132418,-0.0023708868188980366,0.2473440826943639,4.260187054018798
3s,mobile,dc537b,0.5357985258416329,0.6936635037878899,0.4210033767835112,0.49157283574591526,1.7885029051190984
3s,mobile,dc705a,0.6594186394798883,0.7940716560746146,0.4933222710197976,0.5444030512824204,2.1049047158768044
3s,mobile,dd0f11,0.6826924613057648,0.8092118492117576,0.6547102957162597,0.5293172990415821,1.8009630878290088
3s,mobile,dd173b,0.5738572734331095,0.7238847015779387,0.4363449366866091,0.5674599765787814,1.016328912415608
3s,mobile,dd47fa,0.40629797728473954,0.5728191897207976,0.35480359936085826,0.3867057360517633,2.355266886400908
3s,mobile,dd8251,0.6388101622354566,0.7755978309233337,0.5401433941780366,0.5209601225383423,1.6977527297487236
3s,mobile,dd9efb,0.5365338979358849,0.694824195189742,0.5013943841981872,0.4219617934701259,2.6452846436991093
3s,mobile,ddca3f,0.61160929631119,0.7584575007751981,0.481317463117726,0.5471111357630077,1.3941356982788187
3s,mobile,de271c,0.4560573204697228,0.6252489333009764,0.4531837677390421,0.40500334924722053,2.578527592145061
3s,mobile,de9b80,0.4412705481654581,0.6110860163034234,0.2205914702672625,0.41262868725145185,2.2657472710113193
3s,mobile,e1f7b0,0.6339833982799112,0.7744335544305793,0.6014850334745091,0.5241527777571823,1.433335988614191
3s,mobile,e228f3,0.340098440286184,0.5054508147713209,0.17941465928342754,0.31560835142775634,3.3635569840344948
3s,mobile,e254a8,0.7674058726645125,0.8678893124498714,0.624634759412763,0.669829208157305,0.6589349400246268
3s,mobile,e332da,0.8795611004104492,0.9354944025520557,0.8654703451969443,0.7326328857244379,0.6313159003307655
3s,mobile,e348b5,0.22325986770659875,0.3509757680670895,0.07346378882693114,0.2981445532203896,3.217228588979585
3s,mobile,e3d203,0.5633175452566817,0.7195261443778277,0.4434594831166862,0.4874776053209679,1.9914368710334631
3s,mobile,e43ab5,0.6563611049313136,0.7890789886222735,0.600122236384629,0.4827368621204055,1.812913364025965
3s,mobile,e4f360,0.7970281312773675,0.8844451442248108,0.7910112530933608,0.5827744997185557,1.7345042172143201
3s,mobile,e5174e,0.7859083535975928,0.8796451087172947,0.722792157944494,0.6608409282403611,1.1622921224487839
3s,mobile,e5635e,0.44382575769001126,0.6106394804453043,0.3396618290699335,0.41797953255774045,2.6593113804526594
3s,mobile,e624e7,0.5341624379797068,0.6945094815912356,0.41894752175768313,0.4879442656404393,1.5098282527273894
3s,mobile,e64eb8,0.5633097146271239,0.7191125848628935,0.5509961503037808,0.4896774203265456,1.7135136355970986
3s,mobile,e69624,0.13425965787631972,0.23265292670144824,0.13745369619391434,0.22859946768794112,4.582933739597332
3s,mobile,e8d8ff,0.8173759528211402,0.8990411304821906,0.7610866222500317,0.6407213210977127,0.9594243093512187
3s,mobile,e946d8,0.30100039442103144,0.46119218109564813,0.17727732648349398,0.3236962531091223,3.648915785292119
3s,mobile,ea6aef,0.5074485554907869,0.6721262475791349,0.40125443299086994,0.4830296758828482,1.5563579251905952
3s,mobile,eadf4b,0.2413944206341246,0.37935987890310224,0.15058686220179412,0.3188442219996424,3.3599578478432965
3s,mobile,eae3c4,0.5855173385685207,0.7343860771520374,0.509672270302141,0.46826958214751163,2.0553783227608236
3s,mobile,eb06ec,0.003442751397375693,0.0048836115696295505,-0.1140196202728651,0.10642892755579285,6.588639098964954
3s,mobile,eb529b,0.7683871603353573,0.8675599446625396,0.7229446308690991,0.6714538102354713,0.43690801419093656
3s,mobile,ebe076,0.7210365433058639,0.8364200657849562,0.5846073236087466,0.6085377121004187,1.0883543942419696
3s,mobile,ec6510,0.3594515058773142,0.5279685221650201,0.21669691881127634,0.3665537088602536,3.2669111190797366
3s,mobile,ee0caf,0.6045024404330235,0.7519982972648787,0.4899774119238424,0.517971890750494,1.8438837457387223
3s,mobile,eec240,0.5324564944551993,0.693881592175543,0.4447013125236635,0.4775820911986351,2.2527493155633294
3s,mobile,efb9d2,0.9294812146381777,0.9634025271791314,0.9085674586995651,0.7925986572649298,0.310345107290239
3s,mobile,f02589,0.6187507842883809,0.7606586632074339,0.5335568322180635,0.4689327540893151,2.2413459919008774
3s,mobile,f08c55,0.657738994673626,0.7926964609078178,0.5724365366681671,0.5383990302708422,1.5385400058318013
3s,mobile,f0f10a,0.6123727871225716,0.7525150302617621,0.5205677131361172,0.5812772977392461,1.0327916762692861
3s,mobile,f147ec,0.7050954582506417,0.8262833169256748,0.6312366773746196,0.5755496259447213,1.2702417722584651
3s,mobile,f1be04,0.5035134775167401,0.6693558797562565,0.4539070268457057,0.41916107181544426,2.556695526246486
3s,mobile,f21770,0.6097799739975318,0.7471925823596879,0.40593903230014067,0.6084440098015418,1.0731451223498596
3s,mobile,f285d7,0.5582094653377941,0.7144881883070946,0.4794249625968643,0.43891979351214927,2.8332497638616196
3s,mobile,f30633,0.6623266462419606,0.7947044598349536,0.6368936592657048,0.5475290547948752,1.4254084692306428
3s,mobile,f38ac2,0.5456847069474551,0.7027137451016174,0.5541867901777399,0.5211973311519127,1.6091509241292499
3s,mobile,f491f4,0.29597207055534613,0.4543451115348304,0.22532841188659006,0.23124643460272284,4.064544717703704
3s,mobile,f4ff84,0.67221539084738,0.7997148614324461,0.4996323297465814,0.64034002509882,0.8400149183979702
3s,mobile,f60132,0.776680823463525,0.8739553262824542,0.7224115946453263,0.5907277274307468,1.2210143434881504
3s,mobile,f639bf,0.6595781844075665,0.7932527149441548,0.45123683820457716,0.5819967316793633,1.0485799000794969
3s,mobile,f657ff,0.7106206448016891,0.8282028523221378,0.6545613948858746,0.607224835540714,1.4352580338053542
3s,mobile,f735e9,0.6787145681908172,0.8061317409395239,0.5914537918676075,0.5714380987468803,1.1844929505036266
3s,mobile,f757ac,0.559380273316258,0.7135028796614419,0.5343454794251845,0.5382630474705404,1.2492708833561958
3s,mobile,f8d172,0.622633416114498,0.7669118494722299,0.4455345447124074,0.608740814915514,0.7818163523454817
3s,mobile,f8ecb9,0.5455100643212736,0.7049674080400651,0.4757772395237708,0.43984403199748734,2.0460184136577704
3s,mobile,f96a6e,0.31954488791148067,0.4841236576540549,0.21466694370088174,0.3425496065712603,3.3830798651969127
3s,mobile,f9ae9f,0.5937205246517687,0.7436762189649754,0.3846936751564843,0.5226885978980257,1.5211667374551827
3s,mobile,fb2cd4,0.683689459147696,0.80852514478153,0.6444339810802833,0.5278859922844561,1.759331822179675
3s,mobile,fb3c20,0.2368689746736293,0.37809536163795965,0.16851411483578466,0.30022864927001186,3.2353583152556498
3s,mobile,fb692e,0.27897774285086907,0.43552691743982874,0.12112721695943932,0.3637255778602686,3.0962362176684852
3s,mobile,fc4494,0.7815904503916371,0.8772146124431867,0.7549484613875437,0.7178409042149898,0.5203788149587826
3s,mobile,fc70db,0.4574014225759292,0.6261308047178794,0.45673089979466724,0.35995787058934947,3.0254462060121066
3s,mobile,fc7118,0.7043891120308048,0.8244585115797065,0.6233037974594982,0.5894619150272039,0.9682144624904152
3s,mobile,fd0d5c,0.547735788716035,0.7074332518545116,0.4162963673659973,0.40828137817689153,2.7613663345055954
3s,mobile,fd4c35,0.600923525295112,0.7452886166506685,0.5071234402102839,0.5107763498709141,1.5764393196643198
3s,mobile,fd7c30,0.6152524622844564,0.7593399367855314,0.6082986485639152,0.5164749569609172,1.4051009215813817
3s,mobile,fe430b,0.20341723162115005,0.3374324838423871,0.10324507425929692,0.33180982390281083,2.9854794294396587
3s,mobile,fe5ed4,0.5652512018823405,0.7220745472606518,0.5172392970710502,0.4596061761329449,2.270736247382435
3s,mobile,fe8c5d,0.5878427602759169,0.7369947686551294,0.4849939390942019,0.46199092331205566,2.9716266255210004
3s,mobile,ff7d76,0.5887249279732121,0.7405044974310953,0.4907517099667097,0.5116745715184018,1.582312694477907
3s,mobile,ffde86,0.5748421874277676,0.725306373421797,0.45289956857253727,0.5519258667162059,1.7182659647802303
3s,poster,00398c,0.525817061665044,0.6821862611353074,0.40273106032456296,0.6207803704437003,0.5068143413502508
3s,poster,005f83,0.6870008328472033,0.8137321073289909,0.6841829130132948,0.5739280842840635,1.2721219435888778
3s,poster,00ee0c,0.08978777242964256,0.16237763139003739,0.07421485221160755,0.08006910931197826,7.5465720187307666
3s,poster,00f742,0.8722724518145059,0.9315636558430033,0.8774460030882579,0.8465948651132178,0.09908655545038521
3s,poster,013aca,0.5496173361889987,0.6848058605201685,0.5537052915120156,0.6293439256575611,0.6740254997998918
3s,poster,0186f0,0.7105495823584617,0.8290152559859854,0.696046768687222,0.5746753929288033,1.2549512192461465
3s,poster,018c0a,0.8046110917467579,0.8892225430823786,0.8050138609159994,0.6661453194723647,0.5788347418742851
3s,poster,0197c7,0.5906260618728091,0.7388031854622914,0.5888535871490128,0.6340825966017632,0.6246887614525047
3s,poster,01d4b9,0.30384354401343583,0.4386168638680535,0.21520146302477103,0.4285905422140009,1.9264147205373878
3s,poster,027990,0.7898596131677733,0.8818249765539014,0.697369506639544,0.6654862931861943,1.1192645754512622
3s,poster,045d43,0.45482652110650734,0.624464951772799,0.4507383530488541,0.44062488989492293,1.8927963941073673
3s,poster,05a1ad,0.6779643214742543,0.8071716594121753,0.6344753548067799,0.5139213925511699,2.4698173229290705
3s,poster,05e980,0.7913310038208544,0.8791523226423127,0.7327210021391733,0.7083877212393301,0.46961763046842603
3s,poster,085001,0.7513800321619907,0.8522094381727869,0.7605710963943038,0.7647056801516898,0.25646221438561123
3s,poster,08aaa5,0.7936718013999702,0.8835441714725111,0.7661180980005364,0.5933538259163503,1.7852938933366342
3s,poster,08b92b,0.5887338470959662,0.7394798369629915,0.5278564738074063,0.46125391335295723,3.2343541534678417
3s,poster,09094b,0.7680578066375079,0.8671560325182185,0.7187780127841906,0.576027779004449,1.2523052112271276
3s,poster,092bd5,0.7537549371101658,0.8571433502214955,0.5833738066231865,0.6506436478917015,0.5873453784264062
3s,poster,0939f7,0.5463682871265678,0.7064530729005993,0.471233309553366,0.3899154109989183,3.1132792330103047
3s,poster,093c65,0.6509846452775815,0.7868577575019262,0.6522583724099109,0.4909250654889134,1.7147982389074545
